"i","Date","Solved","Not Solved"
"207",2003-07-26,1,14
"208",2003-07-27,1,19
"209",2003-07-28,2,6
"210",2003-07-29,4,6
"211",2003-07-30,3,11
"212",2003-07-31,0,14
"213",2003-08-01,0,19
"214",2003-08-02,2,12
"215",2003-08-03,2,10
"216",2003-08-04,1,6
"217",2003-08-05,2,17
"218",2003-08-06,0,9
"219",2003-08-07,2,19
"220",2003-08-08,3,12
"221",2003-08-09,5,16
"222",2003-08-10,5,7
"223",2003-08-11,1,13
"224",2003-08-12,1,13
"225",2003-08-13,1,12
"226",2003-08-14,1,14
"227",2003-08-15,3,6
"228",2003-08-16,1,15
"229",2003-08-17,3,12
"230",2003-08-18,2,12
"231",2003-08-19,1,14
"232",2003-08-20,2,13
"233",2003-08-21,7,16
"234",2003-08-22,1,19
"235",2003-08-23,2,18
"236",2003-08-24,4,18
"237",2003-08-25,2,14
"238",2003-08-26,2,17
"239",2003-08-27,4,18
"240",2003-08-28,2,12
"241",2003-08-29,5,13
"242",2003-08-30,1,13
"243",2003-08-31,2,7
"244",2003-09-01,0,15
"245",2003-09-02,2,12
"246",2003-09-03,1,9
"247",2003-09-04,7,11
"248",2003-09-05,1,11
"249",2003-09-06,4,15
"250",2003-09-07,1,11
"251",2003-09-08,2,11
"252",2003-09-09,1,10
"253",2003-09-10,4,14
"254",2003-09-11,2,12
"255",2003-09-12,3,11
"256",2003-09-13,5,15
"257",2003-09-14,4,11
"258",2003-09-15,2,15
"259",2003-09-16,3,10
"260",2003-09-17,1,16
"261",2003-09-18,1,9
"262",2003-09-19,4,11
"263",2003-09-20,3,12
"264",2003-09-21,1,6
"265",2003-09-22,0,8
"266",2003-09-23,2,23
"267",2003-09-24,2,18
"268",2003-09-25,2,10
"269",2003-09-26,0,14
"270",2003-09-27,0,18
"271",2003-09-28,4,10
"272",2003-09-29,5,13
"273",2003-09-30,4,12
"274",2003-10-01,3,16
"275",2003-10-02,3,21
"276",2003-10-03,1,13
"277",2003-10-04,0,14
"278",2003-10-05,2,14
"279",2003-10-06,0,20
"280",2003-10-07,1,21
"281",2003-10-08,3,13
"282",2003-10-09,3,20
"283",2003-10-10,1,9
"284",2003-10-11,0,14
"285",2003-10-12,4,9
"286",2003-10-13,2,13
"287",2003-10-14,5,16
"288",2003-10-15,0,12
"289",2003-10-16,1,20
"290",2003-10-17,3,15
"291",2003-10-18,6,20
"292",2003-10-19,4,11
"293",2003-10-20,3,17
"294",2003-10-21,2,14
"295",2003-10-22,1,20
"296",2003-10-23,3,19
"297",2003-10-24,5,17
"298",2003-10-25,3,21
"299",2003-10-26,2,8
"300",2003-10-27,2,14
"301",2003-10-28,4,15
"302",2003-10-29,5,20
"303",2003-10-30,0,19
"304",2003-10-31,2,11
"305",2003-11-01,1,20
"306",2003-11-02,1,16
"307",2003-11-03,0,14
"308",2003-11-04,1,21
"309",2003-11-05,2,14
"310",2003-11-06,1,13
"311",2003-11-07,2,24
"312",2003-11-08,1,13
"313",2003-11-09,2,11
"314",2003-11-10,4,12
"315",2003-11-11,1,21
"316",2003-11-12,4,10
"317",2003-11-13,4,20
"318",2003-11-14,2,18
"319",2003-11-15,3,16
"320",2003-11-16,2,15
"321",2003-11-17,1,8
"322",2003-11-18,3,12
"323",2003-11-19,4,13
"324",2003-11-20,5,20
"325",2003-11-21,2,14
"326",2003-11-22,1,21
"327",2003-11-23,5,12
"328",2003-11-24,3,11
"329",2003-11-25,0,16
"330",2003-11-26,3,21
"331",2003-11-27,2,24
"332",2003-11-28,2,6
"333",2003-11-29,0,12
"334",2003-11-30,1,8
"335",2003-12-01,6,13
"336",2003-12-02,4,7
"337",2003-12-03,1,14
"338",2003-12-04,3,10
"339",2003-12-05,2,11
"340",2003-12-06,1,13
"341",2003-12-07,2,9
"342",2003-12-08,2,16
"343",2003-12-09,2,15
"344",2003-12-10,2,6
"345",2003-12-11,3,16
"346",2003-12-12,3,17
"347",2003-12-13,1,19
"348",2003-12-14,1,6
"349",2003-12-15,3,11
"350",2003-12-16,6,10
"351",2003-12-17,0,12
"352",2003-12-18,2,15
"353",2003-12-19,3,9
"354",2003-12-20,4,18
"355",2003-12-21,2,14
"356",2003-12-22,2,18
"357",2003-12-23,4,14
"358",2003-12-24,2,21
"359",2003-12-25,0,23
"360",2003-12-26,3,7
"361",2003-12-27,2,9
"362",2003-12-28,1,15
"363",2003-12-29,4,13
"364",2003-12-30,1,15
"365",2003-12-31,1,6
"366",2004-01-01,5,10
"367",2004-01-02,4,7
"368",2004-01-03,3,7
"369",2004-01-04,1,14
"370",2004-01-05,3,13
"371",2004-01-06,1,19
"372",2004-01-07,4,15
"373",2004-01-08,1,12
"374",2004-01-09,3,14
"375",2004-01-10,5,17
"376",2004-01-11,3,10
"377",2004-01-12,2,14
"378",2004-01-13,4,13
"379",2004-01-14,2,20
"380",2004-01-15,6,24
"381",2004-01-16,3,10
"382",2004-01-17,3,14
"383",2004-01-18,4,11
"384",2004-01-19,4,12
"385",2004-01-20,2,16
"386",2004-01-21,2,19
"387",2004-01-22,4,16
"388",2004-01-23,4,15
"389",2004-01-24,2,13
"390",2004-01-25,4,13
"391",2004-01-26,3,16
"392",2004-01-27,1,19
"393",2004-01-28,2,21
"394",2004-01-29,2,16
"395",2004-01-30,0,11
"396",2004-01-31,1,13
"397",2004-02-01,2,15
"398",2004-02-02,1,12
"399",2004-02-03,3,13
"400",2004-02-04,6,18
"401",2004-02-05,2,11
"402",2004-02-06,2,13
"403",2004-02-07,1,10
"404",2004-02-08,1,17
"405",2004-02-09,1,12
"406",2004-02-10,1,13
"407",2004-02-11,1,17
"408",2004-02-12,1,13
"409",2004-02-13,3,13
"410",2004-02-14,0,16
"411",2004-02-15,1,27
"412",2004-02-16,0,17
"413",2004-02-17,0,10
"414",2004-02-18,2,21
"415",2004-02-19,1,14
"416",2004-02-20,4,25
"417",2004-02-21,3,11
"418",2004-02-22,0,12
"419",2004-02-23,2,11
"420",2004-02-24,2,18
"421",2004-02-25,1,19
"422",2004-02-26,1,13
"423",2004-02-27,0,27
"424",2004-02-28,0,11
"425",2004-02-29,1,14
"426",2004-03-01,6,15
"427",2004-03-02,4,19
"428",2004-03-03,3,12
"429",2004-03-04,1,14
"430",2004-03-05,1,11
"431",2004-03-06,4,18
"432",2004-03-07,4,13
"433",2004-03-08,1,12
"434",2004-03-09,2,12
"435",2004-03-10,4,13
"436",2004-03-11,6,8
"437",2004-03-12,2,18
"438",2004-03-13,5,23
"439",2004-03-14,4,9
"440",2004-03-15,2,13
"441",2004-03-16,2,19
"442",2004-03-17,3,17
"443",2004-03-18,3,14
"444",2004-03-19,5,12
"445",2004-03-20,2,16
"446",2004-03-21,3,20
"447",2004-03-22,4,21
"448",2004-03-23,1,28
"449",2004-03-24,2,14
"450",2004-03-25,7,32
"451",2004-03-26,3,15
"452",2004-03-27,2,16
"453",2004-03-28,3,15
"454",2004-03-29,3,20
"455",2004-03-30,5,21
"456",2004-03-31,2,11
"457",2004-04-01,2,18
"458",2004-04-02,1,21
"459",2004-04-03,2,24
"460",2004-04-04,2,8
"461",2004-04-05,3,23
"462",2004-04-06,0,19
"463",2004-04-07,1,18
"464",2004-04-08,2,23
"465",2004-04-09,1,18
"466",2004-04-10,2,19
"467",2004-04-11,1,15
"468",2004-04-12,7,18
"469",2004-04-13,3,14
"470",2004-04-14,1,12
"471",2004-04-15,0,19
"472",2004-04-16,7,15
"473",2004-04-17,6,15
"474",2004-04-18,2,21
"475",2004-04-19,5,19
"476",2004-04-20,5,12
"477",2004-04-21,2,11
"478",2004-04-22,6,15
"479",2004-04-23,5,12
"480",2004-04-24,4,19
"481",2004-04-25,0,13
"482",2004-04-26,0,15
"483",2004-04-27,1,12
"484",2004-04-28,1,21
"485",2004-04-29,1,20
"486",2004-04-30,2,8
"487",2004-05-01,1,15
"488",2004-05-02,3,10
"489",2004-05-03,1,21
"490",2004-05-04,2,9
"491",2004-05-05,2,20
"492",2004-05-06,6,11
"493",2004-05-07,2,20
"494",2004-05-08,3,14
"495",2004-05-09,3,18
"496",2004-05-10,3,11
"497",2004-05-11,2,17
"498",2004-05-12,4,26
"499",2004-05-13,6,23
"500",2004-05-14,5,18
"501",2004-05-15,7,10
"502",2004-05-16,1,9
"503",2004-05-17,5,18
"504",2004-05-18,2,18
"505",2004-05-19,6,11
"506",2004-05-20,4,14
"507",2004-05-21,4,14
"508",2004-05-22,5,21
"509",2004-05-23,0,17
"510",2004-05-24,1,17
"511",2004-05-25,5,16
"512",2004-05-26,2,15
"513",2004-05-27,3,15
"514",2004-05-28,1,14
"515",2004-05-29,3,20
"516",2004-05-30,2,13
"517",2004-05-31,4,15
"518",2004-06-01,4,23
"519",2004-06-02,1,24
"520",2004-06-03,6,13
"521",2004-06-04,2,27
"522",2004-06-05,4,21
"523",2004-06-06,2,12
"524",2004-06-07,0,14
"525",2004-06-08,0,17
"526",2004-06-09,1,21
"527",2004-06-10,1,14
"528",2004-06-11,0,15
"529",2004-06-12,0,16
"530",2004-06-13,2,9
"531",2004-06-14,1,16
"532",2004-06-15,2,9
"533",2004-06-16,3,24
"534",2004-06-17,2,14
"535",2004-06-18,3,14
"536",2004-06-19,7,22
"537",2004-06-20,2,11
"538",2004-06-21,2,12
"539",2004-06-22,0,14
"540",2004-06-23,4,11
"541",2004-06-24,2,12
"542",2004-06-25,0,8
"543",2004-06-26,5,21
"544",2004-06-27,2,13
"545",2004-06-28,1,19
"546",2004-06-29,0,13
"547",2004-06-30,0,16
"548",2004-07-01,1,13
"549",2004-07-02,0,15
"550",2004-07-03,2,22
"551",2004-07-04,1,22
"552",2004-07-05,2,15
"553",2004-07-06,3,10
"554",2004-07-07,3,12
"555",2004-07-08,1,17
"556",2004-07-09,4,11
"557",2004-07-10,3,18
"558",2004-07-11,1,12
"559",2004-07-12,2,17
"560",2004-07-13,2,16
"561",2004-07-14,8,21
"562",2004-07-15,1,14
"563",2004-07-16,1,25
"564",2004-07-17,1,21
"565",2004-07-18,0,17
"566",2004-07-19,4,14
"567",2004-07-20,6,21
"568",2004-07-21,0,16
"569",2004-07-22,2,10
"570",2004-07-23,2,9
"571",2004-07-24,1,12
"572",2004-07-25,6,14
"573",2004-07-26,2,16
"574",2004-07-27,1,14
"575",2004-07-28,2,22
"576",2004-07-29,9,16
"577",2004-07-30,5,14
"578",2004-07-31,1,17
"579",2004-08-01,2,6
"580",2004-08-02,2,7
"581",2004-08-03,3,11
"582",2004-08-04,2,8
"583",2004-08-05,3,12
"584",2004-08-06,0,20
"585",2004-08-07,3,21
"586",2004-08-08,3,9
"587",2004-08-09,1,14
"588",2004-08-10,4,18
"589",2004-08-11,1,22
"590",2004-08-12,3,13
"591",2004-08-13,1,21
"592",2004-08-14,1,26
"593",2004-08-15,7,16
"594",2004-08-16,1,11
"595",2004-08-17,3,14
"596",2004-08-18,2,23
"597",2004-08-19,1,25
"598",2004-08-20,1,29
"599",2004-08-21,2,19
"600",2004-08-22,0,9
"601",2004-08-23,2,11
"602",2004-08-24,4,15
"603",2004-08-25,2,13
"604",2004-08-26,3,26
"605",2004-08-27,2,21
"606",2004-08-28,4,20
"607",2004-08-29,2,16
"608",2004-08-30,2,16
"609",2004-08-31,1,8
"610",2004-09-01,2,16
"611",2004-09-02,2,13
"612",2004-09-03,3,11
"613",2004-09-04,1,21
"614",2004-09-05,0,7
"615",2004-09-06,1,9
"616",2004-09-07,3,10
"617",2004-09-08,2,14
"618",2004-09-09,3,19
"619",2004-09-10,2,15
"620",2004-09-11,2,10
"621",2004-09-12,0,13
"622",2004-09-13,1,13
"623",2004-09-14,1,12
"624",2004-09-15,3,17
"625",2004-09-16,4,8
"626",2004-09-17,3,17
"627",2004-09-18,2,19
"628",2004-09-19,1,16
"629",2004-09-20,4,10
"630",2004-09-21,2,13
"631",2004-09-22,1,15
"632",2004-09-23,1,20
"633",2004-09-24,1,18
"634",2004-09-25,3,18
"635",2004-09-26,0,8
"636",2004-09-27,6,17
"637",2004-09-28,6,9
"638",2004-09-29,2,21
"639",2004-09-30,2,22
"640",2004-10-01,2,17
"641",2004-10-02,1,19
"642",2004-10-03,3,10
"643",2004-10-04,1,9
"644",2004-10-05,4,8
"645",2004-10-06,1,11
"646",2004-10-07,1,21
"647",2004-10-08,3,19
"648",2004-10-09,2,20
"649",2004-10-10,2,15
"650",2004-10-11,4,17
"651",2004-10-12,3,17
"652",2004-10-13,3,17
"653",2004-10-14,1,20
"654",2004-10-15,1,21
"655",2004-10-16,2,14
"656",2004-10-17,0,16
"657",2004-10-18,0,7
"658",2004-10-19,1,28
"659",2004-10-20,0,12
"660",2004-10-21,3,14
"661",2004-10-22,4,15
"662",2004-10-23,0,22
"663",2004-10-24,2,16
"664",2004-10-25,2,15
"665",2004-10-26,1,19
"666",2004-10-27,1,15
"667",2004-10-28,2,14
"668",2004-10-29,2,17
"669",2004-10-30,7,23
"670",2004-10-31,2,20
"671",2004-11-01,0,25
"672",2004-11-02,1,17
"673",2004-11-03,0,17
"674",2004-11-04,0,14
"675",2004-11-05,1,17
"676",2004-11-06,4,25
"677",2004-11-07,5,17
"678",2004-11-08,2,22
"679",2004-11-09,2,16
"680",2004-11-10,1,17
"681",2004-11-11,1,17
"682",2004-11-12,2,13
"683",2004-11-13,3,14
"684",2004-11-14,3,24
"685",2004-11-15,5,17
"686",2004-11-16,1,20
"687",2004-11-17,2,17
"688",2004-11-18,1,19
"689",2004-11-19,0,18
"690",2004-11-20,1,19
"691",2004-11-21,0,20
"692",2004-11-22,7,17
"693",2004-11-23,1,9
"694",2004-11-24,1,33
"695",2004-11-25,1,36
"696",2004-11-26,3,19
"697",2004-11-27,3,17
"698",2004-11-28,4,17
"699",2004-11-29,2,10
"700",2004-11-30,2,19
"701",2004-12-01,2,17
"702",2004-12-02,1,18
"703",2004-12-03,0,19
"704",2004-12-04,2,19
"705",2004-12-05,2,14
"706",2004-12-06,1,21
"707",2004-12-07,2,22
"708",2004-12-08,2,18
"709",2004-12-09,0,20
"710",2004-12-10,3,22
"711",2004-12-11,4,19
"712",2004-12-12,2,20
"713",2004-12-13,1,11
"714",2004-12-14,3,15
"715",2004-12-15,1,20
"716",2004-12-16,3,17
"717",2004-12-17,3,15
"718",2004-12-18,1,20
"719",2004-12-19,0,16
"720",2004-12-20,3,16
"721",2004-12-21,3,16
"722",2004-12-22,4,17
"723",2004-12-23,3,31
"724",2004-12-24,5,15
"725",2004-12-25,2,20
"726",2004-12-26,3,8
"727",2004-12-27,4,15
"728",2004-12-28,0,18
"729",2004-12-29,4,19
"730",2004-12-30,2,19
"731",2004-12-31,0,11
"732",2005-01-01,4,16
"733",2005-01-02,3,14
"734",2005-01-03,2,19
"735",2005-01-04,4,15
"736",2005-01-05,4,15
"737",2005-01-06,1,21
"738",2005-01-07,5,18
"739",2005-01-08,4,22
"740",2005-01-09,3,18
"741",2005-01-10,3,12
"742",2005-01-11,3,23
"743",2005-01-12,1,24
"744",2005-01-13,6,17
"745",2005-01-14,5,30
"746",2005-01-15,4,20
"747",2005-01-16,3,16
"748",2005-01-17,3,7
"749",2005-01-18,2,18
"750",2005-01-19,3,22
"751",2005-01-20,4,28
"752",2005-01-21,3,24
"753",2005-01-22,4,27
"754",2005-01-23,4,20
"755",2005-01-24,2,18
"756",2005-01-25,2,21
"757",2005-01-26,5,26
"758",2005-01-27,2,13
"759",2005-01-28,4,18
"760",2005-01-29,0,26
"761",2005-01-30,3,12
"762",2005-01-31,5,18
"763",2005-02-01,1,20
"764",2005-02-02,2,21
"765",2005-02-03,2,15
"766",2005-02-04,0,20
"767",2005-02-05,3,20
"768",2005-02-06,1,17
"769",2005-02-07,4,14
"770",2005-02-08,9,21
"771",2005-02-09,1,19
"772",2005-02-10,3,15
"773",2005-02-11,3,23
"774",2005-02-12,2,22
"775",2005-02-13,0,14
"776",2005-02-14,1,14
"777",2005-02-15,4,18
"778",2005-02-16,3,17
"779",2005-02-17,3,25
"780",2005-02-18,6,17
"781",2005-02-19,0,14
"782",2005-02-20,3,11
"783",2005-02-21,2,19
"784",2005-02-22,1,8
"785",2005-02-23,2,10
"786",2005-02-24,4,20
"787",2005-02-25,2,15
"788",2005-02-26,2,21
"789",2005-02-27,3,14
"790",2005-02-28,2,11
"791",2005-03-01,3,23
"792",2005-03-02,4,22
"793",2005-03-03,3,16
"794",2005-03-04,1,20
"795",2005-03-05,1,18
"796",2005-03-06,1,13
"797",2005-03-07,2,22
"798",2005-03-08,3,28
"799",2005-03-09,3,12
"800",2005-03-10,1,22
"801",2005-03-11,2,13
"802",2005-03-12,7,24
"803",2005-03-13,0,18
"804",2005-03-14,2,13
"805",2005-03-15,2,13
"806",2005-03-16,5,26
"807",2005-03-17,1,25
"808",2005-03-18,2,21
"809",2005-03-19,3,24
"810",2005-03-20,3,24
"811",2005-03-21,0,23
"812",2005-03-22,5,21
"813",2005-03-23,2,15
"814",2005-03-24,5,16
"815",2005-03-25,1,17
"816",2005-03-26,5,19
"817",2005-03-27,3,13
"818",2005-03-28,2,11
"819",2005-03-29,2,16
"820",2005-03-30,0,19
"821",2005-03-31,2,15
"822",2005-04-01,2,16
"823",2005-04-02,2,12
"824",2005-04-03,2,14
"825",2005-04-04,2,16
"826",2005-04-05,3,16
"827",2005-04-06,3,18
"828",2005-04-07,3,21
"829",2005-04-08,0,17
"830",2005-04-09,0,16
"831",2005-04-10,1,11
"832",2005-04-11,0,12
"833",2005-04-12,2,21
"834",2005-04-13,2,30
"835",2005-04-14,2,11
"836",2005-04-15,4,15
"837",2005-04-16,0,16
"838",2005-04-17,2,19
"839",2005-04-18,4,13
"840",2005-04-19,4,15
"841",2005-04-20,4,11
"842",2005-04-21,4,16
"843",2005-04-22,2,17
"844",2005-04-23,2,14
"845",2005-04-24,3,16
"846",2005-04-25,4,15
"847",2005-04-26,3,10
"848",2005-04-27,1,17
"849",2005-04-28,2,28
"850",2005-04-29,2,15
"851",2005-04-30,2,18
"852",2005-05-01,0,14
"853",2005-05-02,1,16
"854",2005-05-03,3,21
"855",2005-05-04,3,10
"856",2005-05-05,2,20
"857",2005-05-06,4,21
"858",2005-05-07,2,16
"859",2005-05-08,1,17
"860",2005-05-09,1,15
"861",2005-05-10,5,16
"862",2005-05-11,4,25
"863",2005-05-12,4,14
"864",2005-05-13,2,19
"865",2005-05-14,3,21
"866",2005-05-15,3,22
"867",2005-05-16,1,31
"868",2005-05-17,1,14
"869",2005-05-18,2,16
"870",2005-05-19,3,17
"871",2005-05-20,3,15
"872",2005-05-21,8,20
"873",2005-05-22,2,12
"874",2005-05-23,3,14
"875",2005-05-24,2,10
"876",2005-05-25,2,15
"877",2005-05-26,2,13
"878",2005-05-27,2,18
"879",2005-05-28,1,24
"880",2005-05-29,2,18
"881",2005-05-30,5,18
"882",2005-05-31,2,21
"883",2005-06-01,0,21
"884",2005-06-02,1,25
"885",2005-06-03,1,15
"886",2005-06-04,3,22
"887",2005-06-05,1,17
"888",2005-06-06,0,17
"889",2005-06-07,1,9
"890",2005-06-08,3,16
"891",2005-06-09,6,19
"892",2005-06-10,2,20
"893",2005-06-11,2,16
"894",2005-06-12,0,13
"895",2005-06-13,0,13
"896",2005-06-14,1,14
"897",2005-06-15,3,25
"898",2005-06-16,3,14
"899",2005-06-17,3,18
"900",2005-06-18,1,15
"901",2005-06-19,1,8
"902",2005-06-20,2,20
"903",2005-06-21,1,20
"904",2005-06-22,2,16
"905",2005-06-23,1,15
"906",2005-06-24,4,20
"907",2005-06-25,4,16
"908",2005-06-26,3,20
"909",2005-06-27,2,25
"910",2005-06-28,3,15
"911",2005-06-29,0,17
"912",2005-06-30,1,20
"913",2005-07-01,2,31
"914",2005-07-02,7,23
"915",2005-07-03,0,14
"916",2005-07-04,3,15
"917",2005-07-05,4,21
"918",2005-07-06,2,20
"919",2005-07-07,3,19
"920",2005-07-08,2,15
"921",2005-07-09,2,17
"922",2005-07-10,1,12
"923",2005-07-11,3,15
"924",2005-07-12,2,19
"925",2005-07-13,2,18
"926",2005-07-14,2,16
"927",2005-07-15,4,28
"928",2005-07-16,0,24
"929",2005-07-17,1,13
"930",2005-07-18,3,28
"931",2005-07-19,1,22
"932",2005-07-20,2,27
"933",2005-07-21,3,18
"934",2005-07-22,9,29
"935",2005-07-23,4,27
"936",2005-07-24,3,21
"937",2005-07-25,3,18
"938",2005-07-26,2,16
"939",2005-07-27,2,22
"940",2005-07-28,4,15
"941",2005-07-29,2,18
"942",2005-07-30,2,19
"943",2005-07-31,5,13
"944",2005-08-01,0,19
"945",2005-08-02,3,19
"946",2005-08-03,3,22
"947",2005-08-04,0,15
"948",2005-08-05,3,22
"949",2005-08-06,4,22
"950",2005-08-07,2,18
"951",2005-08-08,3,15
"952",2005-08-09,3,15
"953",2005-08-10,3,21
"954",2005-08-11,3,23
"955",2005-08-12,2,19
"956",2005-08-13,1,13
"957",2005-08-14,2,18
"958",2005-08-15,6,10
"959",2005-08-16,0,14
"960",2005-08-17,1,18
"961",2005-08-18,5,13
"962",2005-08-19,3,7
"963",2005-08-20,4,17
"964",2005-08-21,1,14
"965",2005-08-22,5,17
"966",2005-08-23,0,15
"967",2005-08-24,0,12
"968",2005-08-25,1,16
"969",2005-08-26,3,24
"970",2005-08-27,1,21
"971",2005-08-28,2,14
"972",2005-08-29,1,16
"973",2005-08-30,1,21
"974",2005-08-31,1,22
"975",2005-09-01,3,19
"976",2005-09-02,3,11
"977",2005-09-03,1,15
"978",2005-09-04,1,9
"979",2005-09-05,1,9
"980",2005-09-06,2,16
"981",2005-09-07,0,15
"982",2005-09-08,4,14
"983",2005-09-09,6,14
"984",2005-09-10,1,22
"985",2005-09-11,1,15
"986",2005-09-12,4,14
"987",2005-09-13,4,17
"988",2005-09-14,3,10
"989",2005-09-15,3,10
"990",2005-09-16,3,16
"991",2005-09-17,5,26
"992",2005-09-18,2,15
"993",2005-09-19,2,8
"994",2005-09-20,5,19
"995",2005-09-21,2,15
"996",2005-09-22,2,7
"997",2005-09-23,3,14
