"i","Date","Solved","Not Solved"
"161",2003-10-09,1,0
"162",2003-10-11,0,2
"163",2003-10-14,0,1
"164",2003-10-15,1,0
"165",2003-10-16,0,1
"166",2003-10-17,1,1
"167",2003-10-18,1,1
"168",2003-10-19,0,2
"169",2003-10-22,2,0
"170",2003-10-23,0,1
"171",2003-10-25,0,1
"172",2003-10-26,1,0
"173",2003-10-27,0,2
"174",2003-10-28,1,2
"175",2003-10-29,0,3
"176",2003-10-30,1,0
"177",2003-10-31,0,1
"178",2003-11-02,2,0
"179",2003-11-03,0,2
"180",2003-11-04,1,0
"181",2003-11-08,2,0
"182",2003-11-10,1,0
"183",2003-11-11,0,1
"184",2003-11-12,0,1
"185",2003-11-14,1,2
"186",2003-11-15,0,2
"187",2003-11-16,1,0
"188",2003-11-18,0,1
"189",2003-11-19,1,0
"190",2003-11-20,1,2
"191",2003-11-22,1,2
"192",2003-11-28,1,0
"193",2003-12-04,0,1
"194",2003-12-06,0,1
"195",2003-12-10,0,1
"196",2003-12-12,1,2
"197",2003-12-13,0,1
"198",2003-12-14,0,1
"199",2003-12-15,0,1
"200",2003-12-16,0,1
"201",2003-12-18,1,0
"202",2003-12-20,2,1
"203",2003-12-21,0,1
"204",2003-12-22,0,2
"205",2003-12-23,0,1
"206",2003-12-26,1,2
"207",2003-12-30,3,0
"208",2004-01-02,1,1
"209",2004-01-03,3,0
"210",2004-01-04,1,1
"211",2004-01-10,0,1
"212",2004-01-13,0,1
"213",2004-01-14,1,1
"214",2004-01-16,2,0
"215",2004-01-17,0,1
"216",2004-01-20,1,0
"217",2004-01-24,0,1
"218",2004-01-25,2,1
"219",2004-01-26,1,0
"220",2004-01-27,1,0
"221",2004-01-28,0,1
"222",2004-01-31,0,1
"223",2004-02-01,1,1
"224",2004-02-03,0,1
"225",2004-02-04,2,2
"226",2004-02-05,0,1
"227",2004-02-06,1,0
"228",2004-02-07,1,2
"229",2004-02-09,0,1
"230",2004-02-11,0,2
"231",2004-02-12,1,2
"232",2004-02-14,1,0
"233",2004-02-15,0,2
"234",2004-02-16,0,2
"235",2004-02-18,0,2
"236",2004-02-19,1,0
"237",2004-02-20,0,1
"238",2004-02-21,1,0
"239",2004-02-25,3,0
"240",2004-02-26,2,0
"241",2004-02-27,1,0
"242",2004-03-01,0,2
"243",2004-03-02,2,0
"244",2004-03-03,2,0
"245",2004-03-04,1,2
"246",2004-03-05,1,1
"247",2004-03-06,0,1
"248",2004-03-07,0,1
"249",2004-03-08,1,0
"250",2004-03-09,0,1
"251",2004-03-10,1,0
"252",2004-03-11,0,1
"253",2004-03-13,1,1
"254",2004-03-16,1,0
"255",2004-03-17,1,0
"256",2004-03-20,2,0
"257",2004-03-23,1,3
"258",2004-03-25,1,1
"259",2004-03-27,0,1
"260",2004-03-29,0,1
"261",2004-03-30,0,2
"262",2004-04-02,2,0
"263",2004-04-05,0,1
"264",2004-04-06,1,0
"265",2004-04-11,0,1
"266",2004-04-12,1,0
"267",2004-04-13,1,0
"268",2004-04-17,0,1
"269",2004-04-18,1,0
"270",2004-04-21,0,2
"271",2004-04-23,1,1
"272",2004-04-25,2,1
"273",2004-04-26,1,0
"274",2004-04-27,0,1
"275",2004-04-28,0,1
"276",2004-04-29,0,1
"277",2004-04-30,0,1
"278",2004-05-02,1,0
"279",2004-05-03,0,1
"280",2004-05-04,0,1
"281",2004-05-06,1,0
"282",2004-05-09,0,1
"283",2004-05-10,3,1
"284",2004-05-11,1,0
"285",2004-05-13,2,0
"286",2004-05-15,1,2
"287",2004-05-20,1,0
"288",2004-05-22,1,0
"289",2004-05-23,2,0
"290",2004-05-25,2,0
"291",2004-05-26,0,1
"292",2004-05-27,1,0
"293",2004-05-29,1,1
"294",2004-05-31,0,2
"295",2004-06-01,0,1
"296",2004-06-03,1,2
"297",2004-06-04,1,0
"298",2004-06-05,1,0
"299",2004-06-06,0,1
"300",2004-06-07,1,1
"301",2004-06-10,1,0
"302",2004-06-11,0,1
"303",2004-06-13,0,1
"304",2004-06-14,1,0
"305",2004-06-16,1,0
"306",2004-06-17,0,1
"307",2004-06-19,1,2
"308",2004-06-22,1,0
"309",2004-06-23,2,0
"310",2004-06-26,1,0
"311",2004-06-27,0,1
"312",2004-06-28,0,1
"313",2004-06-29,2,0
"314",2004-06-30,0,1
"315",2004-07-02,0,1
"316",2004-07-03,2,0
"317",2004-07-04,0,1
"318",2004-07-06,1,0
"319",2004-07-07,1,0
"320",2004-07-14,2,0
"321",2004-07-15,1,0
"322",2004-07-18,3,1
"323",2004-07-19,1,0
"324",2004-07-21,0,1
"325",2004-07-22,0,1
"326",2004-07-26,1,2
"327",2004-08-01,2,0
"328",2004-08-06,0,1
"329",2004-08-07,1,0
"330",2004-08-09,1,0
"331",2004-08-12,1,0
"332",2004-08-14,1,0
"333",2004-08-15,0,1
"334",2004-08-16,0,2
"335",2004-08-18,1,0
"336",2004-08-19,0,1
"337",2004-08-20,0,2
"338",2004-08-23,1,0
"339",2004-08-25,0,1
"340",2004-08-26,0,1
"341",2004-08-29,2,0
"342",2004-08-31,0,1
"343",2004-09-01,0,2
"344",2004-09-02,1,0
"345",2004-09-05,1,1
"346",2004-09-07,1,0
"347",2004-09-08,0,1
"348",2004-09-09,1,0
"349",2004-09-10,0,1
"350",2004-09-12,1,0
"351",2004-09-15,0,1
"352",2004-09-17,0,1
"353",2004-09-18,0,1
"354",2004-09-22,0,1
"355",2004-09-23,1,0
"356",2004-09-24,1,0
"357",2004-09-29,1,0
"358",2004-09-30,1,0
"359",2004-10-02,1,0
"360",2004-10-07,0,1
"361",2004-10-11,1,0
"362",2004-10-12,1,2
"363",2004-10-13,1,1
"364",2004-10-14,1,0
"365",2004-10-16,0,1
"366",2004-10-17,1,0
"367",2004-10-18,0,1
"368",2004-10-19,0,1
"369",2004-10-23,0,1
"370",2004-10-26,0,1
"371",2004-10-29,1,0
"372",2004-10-30,1,0
"373",2004-11-01,0,2
"374",2004-11-02,0,1
"375",2004-11-03,1,1
"376",2004-11-08,0,2
"377",2004-11-10,0,2
"378",2004-11-11,0,1
"379",2004-11-12,0,1
"380",2004-11-13,0,1
"381",2004-11-18,0,1
"382",2004-11-20,1,0
"383",2004-11-22,0,1
"384",2004-11-28,0,1
"385",2004-12-04,1,0
"386",2004-12-05,1,1
"387",2004-12-06,0,1
"388",2004-12-09,0,2
"389",2004-12-11,0,1
"390",2004-12-18,0,1
"391",2004-12-19,0,2
"392",2004-12-24,0,2
"393",2004-12-25,2,2
"394",2004-12-26,1,0
"395",2004-12-28,2,0
"396",2004-12-30,0,1
"397",2004-12-31,0,1
"398",2005-01-01,2,1
"399",2005-01-04,1,0
"400",2005-01-06,1,0
"401",2005-01-09,1,3
"402",2005-01-10,1,1
"403",2005-01-14,1,1
"404",2005-01-16,0,1
"405",2005-01-18,0,1
"406",2005-01-19,2,0
"407",2005-01-20,1,0
"408",2005-01-23,0,1
"409",2005-01-25,0,1
"410",2005-01-26,1,0
"411",2005-02-03,0,1
"412",2005-02-04,0,2
"413",2005-02-05,0,1
"414",2005-02-06,0,1
"415",2005-02-07,1,0
"416",2005-02-10,0,2
"417",2005-02-11,1,1
"418",2005-02-12,0,1
"419",2005-02-13,1,1
"420",2005-02-14,0,1
"421",2005-02-15,0,1
"422",2005-02-16,0,1
"423",2005-02-17,0,2
"424",2005-02-19,1,4
"425",2005-02-21,0,1
"426",2005-02-22,0,2
"427",2005-02-26,0,1
"428",2005-02-27,0,1
"429",2005-02-28,1,0
"430",2005-03-01,2,0
"431",2005-03-03,0,1
"432",2005-03-08,2,1
"433",2005-03-11,1,0
"434",2005-03-12,0,1
"435",2005-03-15,0,1
"436",2005-03-17,1,0
"437",2005-03-18,0,1
"438",2005-03-21,1,1
"439",2005-03-24,1,0
"440",2005-03-25,1,0
"441",2005-03-26,2,0
"442",2005-03-27,0,1
"443",2005-03-28,1,1
"444",2005-03-31,3,0
"445",2005-04-03,1,0
"446",2005-04-06,0,2
"447",2005-04-09,0,1
"448",2005-04-12,0,1
"449",2005-04-13,2,0
"450",2005-04-15,0,1
"451",2005-04-16,0,1
"452",2005-04-18,0,1
"453",2005-04-20,1,0
"454",2005-04-28,0,1
"455",2005-04-29,0,1
"456",2005-04-30,1,0
"457",2005-05-05,0,1
"458",2005-05-06,1,0
"459",2005-05-07,2,1
"460",2005-05-08,0,1
"461",2005-05-09,0,1
"462",2005-05-11,1,0
"463",2005-05-12,1,0
"464",2005-05-13,1,1
"465",2005-05-15,0,1
"466",2005-05-16,0,2
"467",2005-05-17,1,0
"468",2005-05-19,0,1
"469",2005-05-23,1,0
"470",2005-05-25,1,0
"471",2005-05-27,1,0
"472",2005-05-28,0,1
"473",2005-05-31,2,0
"474",2005-06-02,2,0
"475",2005-06-04,3,0
"476",2005-06-05,0,1
"477",2005-06-08,1,0
"478",2005-06-09,1,2
"479",2005-06-10,0,1
"480",2005-06-13,1,0
"481",2005-06-14,1,2
"482",2005-06-16,0,1
"483",2005-06-18,2,0
"484",2005-06-19,0,1
"485",2005-06-21,0,1
"486",2005-06-24,2,0
"487",2005-06-25,1,0
"488",2005-06-26,2,0
"489",2005-06-28,0,1
"490",2005-07-01,0,1
"491",2005-07-02,0,1
"492",2005-07-03,0,2
"493",2005-07-04,1,0
"494",2005-07-06,1,1
"495",2005-07-07,0,1
"496",2005-07-10,0,2
"497",2005-07-11,0,1
"498",2005-07-13,1,0
"499",2005-07-14,0,2
"500",2005-07-16,0,3
"501",2005-07-17,1,1
"502",2005-07-20,1,0
"503",2005-07-21,0,2
"504",2005-07-23,0,1
"505",2005-07-29,0,2
"506",2005-07-30,1,1
"507",2005-07-31,0,2
"508",2005-08-04,1,1
"509",2005-08-05,3,2
"510",2005-08-07,0,1
"511",2005-08-09,0,1
"512",2005-08-10,0,2
"513",2005-08-11,0,1
"514",2005-08-12,0,1
"515",2005-08-14,0,1
"516",2005-08-18,1,0
"517",2005-08-19,0,1
"518",2005-08-23,1,0
"519",2005-08-24,1,0
"520",2005-08-25,1,0
"521",2005-08-26,1,0
"522",2005-08-27,1,0
"523",2005-08-28,2,0
"524",2005-08-29,1,1
"525",2005-08-31,1,0
"526",2005-09-01,0,1
"527",2005-09-04,1,0
"528",2005-09-05,1,0
"529",2005-09-06,2,0
"530",2005-09-10,0,1
"531",2005-09-11,0,1
"532",2005-09-15,2,0
"533",2005-09-17,0,1
"534",2005-09-18,1,1
"535",2005-09-19,1,0
"536",2005-09-22,1,0
"537",2005-09-23,0,1
"538",2005-09-24,3,1
"539",2005-09-25,2,0
"540",2005-09-29,0,1
"541",2005-10-01,1,0
"542",2005-10-02,0,1
"543",2005-10-03,1,0
"544",2005-10-05,1,0
"545",2005-10-07,1,2
"546",2005-10-10,1,0
"547",2005-10-11,0,1
"548",2005-10-13,0,1
"549",2005-10-19,2,0
"550",2005-10-21,1,0
"551",2005-10-22,1,0
"552",2005-10-23,0,1
"553",2005-10-24,0,1
"554",2005-10-25,1,0
"555",2005-10-26,0,1
"556",2005-10-27,1,0
"557",2005-10-29,1,2
"558",2005-10-30,1,0
"559",2005-11-05,1,0
"560",2005-11-06,2,0
"561",2005-11-10,0,1
"562",2005-11-11,1,3
"563",2005-11-12,1,0
"564",2005-11-15,2,0
"565",2005-11-16,0,1
"566",2005-11-19,1,0
"567",2005-11-22,1,2
"568",2005-11-23,0,1
"569",2005-11-24,0,1
"570",2005-11-25,1,1
"571",2005-11-26,0,1
"572",2005-11-27,0,1
"573",2005-11-28,0,1
"574",2005-12-04,1,0
"575",2005-12-11,2,1
"576",2005-12-14,0,1
"577",2005-12-16,0,2
"578",2005-12-17,0,1
"579",2005-12-19,0,1
"580",2005-12-20,1,0
"581",2005-12-21,1,0
"582",2005-12-23,1,1
"583",2005-12-24,0,1
"584",2005-12-25,1,0
"585",2005-12-26,1,0
"586",2005-12-27,1,0
"587",2005-12-28,1,0
"588",2005-12-30,1,0
"589",2006-01-03,1,1
"590",2006-01-05,0,1
"591",2006-01-07,1,0
"592",2006-01-08,0,1
"593",2006-01-09,2,1
"594",2006-01-10,0,1
"595",2006-01-11,0,1
"596",2006-01-12,0,3
"597",2006-01-14,3,1
"598",2006-01-17,1,1
"599",2006-01-20,2,0
"600",2006-01-22,1,0
"601",2006-01-27,0,1
"602",2006-01-29,0,1
"603",2006-01-30,0,1
"604",2006-02-01,0,1
"605",2006-02-04,0,2
"606",2006-02-06,0,1
"607",2006-02-07,0,1
"608",2006-02-08,0,3
"609",2006-02-09,1,1
"610",2006-02-11,0,1
"611",2006-02-13,0,1
"612",2006-02-14,0,1
"613",2006-02-15,1,1
"614",2006-02-16,0,1
"615",2006-02-17,0,1
"616",2006-02-18,0,1
"617",2006-02-19,2,0
"618",2006-02-20,2,0
"619",2006-02-21,1,0
"620",2006-02-23,1,0
"621",2006-02-25,0,2
"622",2006-02-27,1,1
"623",2006-02-28,1,1
"624",2006-03-01,0,1
"625",2006-03-05,1,1
"626",2006-03-09,1,1
"627",2006-03-10,1,0
"628",2006-03-15,1,0
"629",2006-03-18,0,1
"630",2006-03-21,1,0
"631",2006-03-22,2,0
"632",2006-03-23,2,0
"633",2006-03-24,0,1
"634",2006-03-25,2,0
"635",2006-03-28,1,0
"636",2006-03-31,0,1
"637",2006-04-01,0,1
"638",2006-04-02,2,0
"639",2006-04-04,0,2
"640",2006-04-05,1,1
"641",2006-04-07,0,1
"642",2006-04-11,1,0
"643",2006-04-14,0,1
"644",2006-04-15,1,0
"645",2006-04-17,1,0
"646",2006-04-18,2,0
"647",2006-04-19,1,1
"648",2006-04-20,1,0
"649",2006-04-21,2,0
"650",2006-04-22,1,0
"651",2006-04-23,1,0
"652",2006-04-25,1,0
"653",2006-04-26,1,0
"654",2006-04-28,1,0
"655",2006-04-29,2,0
"656",2006-04-30,4,2
"657",2006-05-02,1,1
"658",2006-05-08,0,3
"659",2006-05-15,1,0
"660",2006-05-20,0,1
"661",2006-05-26,1,2
"662",2006-05-27,0,1
"663",2006-05-29,2,1
"664",2006-05-30,1,0
"665",2006-05-31,1,0
"666",2006-06-02,0,1
"667",2006-06-03,1,0
"668",2006-06-04,3,1
"669",2006-06-06,0,1
"670",2006-06-08,1,0
"671",2006-06-09,1,0
"672",2006-06-10,2,1
"673",2006-06-11,2,0
"674",2006-06-12,1,0
"675",2006-06-13,0,1
"676",2006-06-14,1,0
"677",2006-06-16,1,1
"678",2006-06-20,1,1
"679",2006-06-23,0,1
"680",2006-06-25,0,1
"681",2006-06-26,1,0
"682",2006-06-27,0,1
"683",2006-06-30,0,1
"684",2006-07-01,0,1
"685",2006-07-03,0,1
"686",2006-07-05,1,0
"687",2006-07-07,0,1
"688",2006-07-08,0,1
"689",2006-07-09,2,0
"690",2006-07-13,1,0
"691",2006-07-15,1,0
"692",2006-07-20,2,1
"693",2006-07-21,1,1
"694",2006-07-22,2,2
"695",2006-07-23,1,2
"696",2006-07-24,0,1
"697",2006-07-25,1,1
"698",2006-07-28,0,1
"699",2006-07-29,0,4
"700",2006-07-31,2,1
"701",2006-08-01,2,2
"702",2006-08-02,0,1
"703",2006-08-04,2,0
"704",2006-08-06,0,1
"705",2006-08-08,2,0
"706",2006-08-10,0,2
"707",2006-08-13,2,1
"708",2006-08-16,1,1
"709",2006-08-17,0,1
"710",2006-08-18,0,2
"711",2006-08-20,0,1
"712",2006-08-22,1,0
"713",2006-08-24,0,2
"714",2006-08-25,1,0
"715",2006-08-26,0,1
"716",2006-08-27,1,1
"717",2006-08-28,1,1
"718",2006-08-29,1,0
"719",2006-08-31,1,0
"720",2006-09-01,0,1
"721",2006-09-03,0,2
"722",2006-09-04,2,1
"723",2006-09-08,1,0
"724",2006-09-09,0,1
"725",2006-09-10,1,0
"726",2006-09-11,1,0
"727",2006-09-12,0,1
"728",2006-09-13,2,1
"729",2006-09-15,1,0
"730",2006-09-17,0,2
"731",2006-09-18,0,1
"732",2006-09-20,2,0
"733",2006-09-21,0,1
"734",2006-09-24,0,1
"735",2006-09-25,1,0
"736",2006-09-27,1,0
"737",2006-09-30,0,1
"738",2006-10-01,1,0
"739",2006-10-02,0,1
"740",2006-10-06,2,0
"741",2006-10-09,0,1
"742",2006-10-13,1,0
"743",2006-10-14,0,1
"744",2006-10-15,0,1
"745",2006-10-17,1,0
"746",2006-10-18,0,2
"747",2006-10-21,1,1
"748",2006-10-22,2,0
"749",2006-10-23,0,1
"750",2006-10-24,0,1
"751",2006-10-26,0,1
"752",2006-10-28,0,1
"753",2006-10-29,1,2
"754",2006-10-30,0,3
"755",2006-10-31,1,1
"756",2006-11-03,1,2
"757",2006-11-04,1,3
"758",2006-11-06,1,2
"759",2006-11-12,2,1
"760",2006-11-13,0,1
"761",2006-11-14,0,3
"762",2006-11-17,0,1
"763",2006-11-18,0,1
"764",2006-11-19,2,1
"765",2006-11-24,1,1
"766",2006-11-26,1,0
"767",2006-11-29,0,1
"768",2006-12-01,0,3
"769",2006-12-02,2,1
"770",2006-12-03,1,0
"771",2006-12-04,1,1
"772",2006-12-05,1,0
"773",2006-12-06,1,0
"774",2006-12-09,0,2
"775",2006-12-13,1,0
"776",2006-12-14,0,1
"777",2006-12-16,0,2
"778",2006-12-21,0,1
"779",2006-12-22,1,1
"780",2006-12-23,0,1
"781",2006-12-24,1,0
"782",2006-12-25,1,1
"783",2006-12-28,0,1
"784",2006-12-29,0,1
"785",2006-12-31,1,0
"786",2007-01-01,1,3
"787",2007-01-02,1,0
"788",2007-01-03,1,0
"789",2007-01-05,1,0
"790",2007-01-06,1,0
"791",2007-01-07,1,1
"792",2007-01-09,1,0
"793",2007-01-12,0,1
"794",2007-01-13,0,1
"795",2007-01-14,1,1
"796",2007-01-15,2,0
"797",2007-01-16,0,1
"798",2007-01-18,0,1
"799",2007-01-19,1,1
"800",2007-01-20,1,1
"801",2007-01-23,1,0
"802",2007-01-26,0,1
"803",2007-01-28,1,0
"804",2007-01-29,1,0
"805",2007-01-31,1,0
"806",2007-02-01,2,2
"807",2007-02-04,0,1
"808",2007-02-05,1,0
"809",2007-02-06,1,0
"810",2007-02-10,0,2
"811",2007-02-11,2,0
"812",2007-02-12,1,2
"813",2007-02-14,0,1
"814",2007-02-15,2,0
"815",2007-02-16,0,1
"816",2007-02-18,0,2
"817",2007-02-20,1,0
"818",2007-02-21,2,0
"819",2007-02-24,1,0
"820",2007-02-25,1,0
"821",2007-02-28,1,0
"822",2007-03-01,0,1
"823",2007-03-03,1,0
"824",2007-03-04,0,1
"825",2007-03-05,0,1
"826",2007-03-06,2,0
"827",2007-03-07,1,1
"828",2007-03-08,0,1
"829",2007-03-09,0,1
"830",2007-03-10,0,1
"831",2007-03-11,1,0
"832",2007-03-13,0,1
"833",2007-03-15,0,2
"834",2007-03-17,1,0
"835",2007-03-18,1,0
"836",2007-03-19,1,0
"837",2007-03-22,1,0
"838",2007-03-24,1,1
"839",2007-03-25,1,0
"840",2007-03-26,0,1
"841",2007-03-27,2,0
"842",2007-03-28,0,1
"843",2007-03-29,1,2
"844",2007-03-31,0,1
"845",2007-04-03,2,1
"846",2007-04-07,0,1
"847",2007-04-10,1,0
"848",2007-04-11,1,0
"849",2007-04-13,0,2
"850",2007-04-17,0,1
"851",2007-04-20,1,0
"852",2007-04-22,0,1
"853",2007-04-25,0,1
"854",2007-04-26,0,1
"855",2007-04-27,2,0
"856",2007-04-29,0,1
"857",2007-04-30,1,0
"858",2007-05-01,0,2
"859",2007-05-02,6,1
"860",2007-05-03,0,1
"861",2007-05-06,2,0
"862",2007-05-09,1,1
"863",2007-05-10,1,0
"864",2007-05-15,1,1
"865",2007-05-17,1,1
"866",2007-05-18,1,1
"867",2007-05-19,0,2
"868",2007-05-20,2,0
"869",2007-05-22,2,0
"870",2007-05-24,0,2
"871",2007-05-25,1,1
"872",2007-05-27,2,0
"873",2007-05-31,0,1
"874",2007-06-02,0,1
"875",2007-06-03,1,0
"876",2007-06-06,0,2
"877",2007-06-08,0,1
"878",2007-06-09,0,1
"879",2007-06-10,2,0
"880",2007-06-11,1,0
"881",2007-06-13,2,2
"882",2007-06-15,0,2
"883",2007-06-17,1,1
"884",2007-06-18,1,1
"885",2007-06-19,0,1
"886",2007-06-21,0,2
"887",2007-06-22,0,1
"888",2007-06-23,2,0
"889",2007-06-24,3,1
"890",2007-06-25,2,1
"891",2007-06-30,1,1
"892",2007-07-01,0,2
"893",2007-07-03,0,1
"894",2007-07-05,0,3
"895",2007-07-06,1,0
"896",2007-07-08,1,0
"897",2007-07-09,2,3
"898",2007-07-12,1,0
"899",2007-07-13,1,2
"900",2007-07-14,1,1
"901",2007-07-16,1,0
"902",2007-07-17,0,1
"903",2007-07-20,0,1
"904",2007-07-21,4,0
"905",2007-07-26,0,1
"906",2007-07-28,0,1
"907",2007-07-30,2,0
"908",2007-07-31,1,0
"909",2007-08-10,1,0
"910",2007-08-12,0,2
"911",2007-08-14,2,0
"912",2007-08-15,1,0
"913",2007-08-16,1,1
"914",2007-08-17,0,1
"915",2007-08-19,1,0
"916",2007-08-25,1,2
"917",2007-08-26,0,1
"918",2007-08-29,1,1
"919",2007-08-30,2,0
"920",2007-08-31,0,1
"921",2007-09-01,0,1
"922",2007-09-02,1,1
"923",2007-09-03,0,1
"924",2007-09-04,1,1
"925",2007-09-07,1,1
"926",2007-09-08,2,2
"927",2007-09-09,0,1
"928",2007-09-10,0,1
"929",2007-09-12,0,2
"930",2007-09-13,2,0
"931",2007-09-14,1,1
"932",2007-09-15,1,1
"933",2007-09-16,1,0
"934",2007-09-17,0,1
"935",2007-09-18,1,0
"936",2007-09-22,1,1
"937",2007-09-23,2,0
"938",2007-09-24,1,0
"939",2007-09-25,1,0
"940",2007-09-29,1,1
"941",2007-09-30,0,1
"942",2007-10-02,0,1
"943",2007-10-03,0,1
"944",2007-10-05,1,0
"945",2007-10-06,0,1
"946",2007-10-07,1,0
"947",2007-10-08,0,1
"948",2007-10-10,0,1
"949",2007-10-11,1,0
"950",2007-10-12,0,1
"951",2007-10-13,1,1
"952",2007-10-15,2,1
"953",2007-10-16,1,1
"954",2007-10-17,2,0
"955",2007-10-19,0,1
"956",2007-10-21,1,0
"957",2007-10-22,1,2
"958",2007-10-23,2,0
"959",2007-10-24,0,1
"960",2007-10-25,0,1
"961",2007-10-27,0,1
"962",2007-10-28,0,1
"963",2007-10-29,2,0
"964",2007-10-30,1,0
"965",2007-10-31,1,1
"966",2007-11-01,1,1
"967",2007-11-02,1,0
"968",2007-11-05,2,1
"969",2007-11-08,0,1
"970",2007-11-09,1,2
"971",2007-11-11,1,0
"972",2007-11-12,1,0
"973",2007-11-15,0,1
"974",2007-11-16,1,1
"975",2007-11-17,1,1
"976",2007-11-18,1,0
"977",2007-11-22,0,2
"978",2007-11-23,1,0
"979",2007-11-24,0,2
"980",2007-11-26,2,0
"981",2007-11-27,3,0
"982",2007-11-28,0,1
"983",2007-11-30,0,1
"984",2007-12-01,0,1
"985",2007-12-02,0,2
"986",2007-12-03,1,0
"987",2007-12-05,0,1
"988",2007-12-06,0,1
"989",2007-12-08,1,0
"990",2007-12-10,1,0
"991",2007-12-11,0,1
"992",2007-12-15,0,2
"993",2007-12-18,3,2
"994",2007-12-19,1,3
"995",2007-12-21,2,0
"996",2007-12-24,0,2
"997",2007-12-25,1,1
