"i","Date","Solved","Not Solved"
"345",2003-12-11,0,9
"346",2003-12-12,1,12
"347",2003-12-13,1,15
"348",2003-12-14,0,6
"349",2003-12-15,1,9
"350",2003-12-16,1,14
"351",2003-12-17,0,12
"352",2003-12-18,1,14
"353",2003-12-19,1,14
"354",2003-12-20,0,10
"355",2003-12-21,0,9
"356",2003-12-22,1,5
"357",2003-12-23,2,7
"358",2003-12-24,1,7
"359",2003-12-25,0,8
"360",2003-12-26,1,14
"361",2003-12-27,4,12
"362",2003-12-28,0,12
"363",2003-12-29,1,8
"364",2003-12-30,1,10
"365",2003-12-31,0,8
"366",2004-01-01,2,21
"367",2004-01-02,1,10
"368",2004-01-03,0,10
"369",2004-01-04,0,8
"370",2004-01-05,1,6
"371",2004-01-06,1,13
"372",2004-01-07,4,14
"373",2004-01-08,1,8
"374",2004-01-09,1,10
"375",2004-01-10,1,17
"376",2004-01-11,1,5
"377",2004-01-12,1,12
"378",2004-01-13,1,16
"379",2004-01-14,0,13
"380",2004-01-15,0,12
"381",2004-01-16,0,7
"382",2004-01-17,0,14
"383",2004-01-18,0,9
"384",2004-01-19,1,9
"385",2004-01-20,0,5
"386",2004-01-21,1,4
"387",2004-01-22,2,11
"388",2004-01-23,0,20
"389",2004-01-24,0,7
"390",2004-01-25,0,8
"391",2004-01-26,1,8
"392",2004-01-27,2,10
"393",2004-01-28,0,11
"394",2004-01-29,1,4
"395",2004-01-30,0,14
"396",2004-01-31,2,9
"397",2004-02-01,2,13
"398",2004-02-02,0,12
"399",2004-02-03,1,14
"400",2004-02-04,4,19
"401",2004-02-05,0,13
"402",2004-02-06,1,11
"403",2004-02-07,0,7
"404",2004-02-08,0,6
"405",2004-02-09,1,6
"406",2004-02-10,1,8
"407",2004-02-11,0,15
"408",2004-02-12,1,9
"409",2004-02-13,2,13
"410",2004-02-14,2,7
"411",2004-02-15,0,10
"412",2004-02-16,1,8
"413",2004-02-17,1,6
"414",2004-02-18,1,11
"415",2004-02-19,2,9
"416",2004-02-20,2,5
"417",2004-02-21,1,15
"418",2004-02-22,1,10
"419",2004-02-23,0,9
"420",2004-02-24,0,6
"421",2004-02-25,0,13
"422",2004-02-26,0,3
"423",2004-02-27,0,11
"424",2004-02-28,0,15
"425",2004-02-29,1,8
"426",2004-03-01,2,20
"427",2004-03-02,0,20
"428",2004-03-03,0,14
"429",2004-03-04,0,11
"430",2004-03-05,0,17
"431",2004-03-06,2,7
"432",2004-03-07,0,10
"433",2004-03-08,1,16
"434",2004-03-09,0,13
"435",2004-03-10,0,15
"436",2004-03-11,2,7
"437",2004-03-12,2,11
"438",2004-03-13,2,13
"439",2004-03-14,2,14
"440",2004-03-15,0,4
"441",2004-03-16,0,14
"442",2004-03-17,1,16
"443",2004-03-18,1,13
"444",2004-03-19,1,8
"445",2004-03-20,0,8
"446",2004-03-21,1,8
"447",2004-03-22,1,14
"448",2004-03-23,1,11
"449",2004-03-24,2,9
"450",2004-03-25,1,7
"451",2004-03-26,1,12
"452",2004-03-27,1,10
"453",2004-03-28,1,9
"454",2004-03-29,0,8
"455",2004-03-30,0,12
"456",2004-03-31,0,9
"457",2004-04-01,3,14
"458",2004-04-02,0,16
"459",2004-04-03,0,15
"460",2004-04-04,2,10
"461",2004-04-05,1,9
"462",2004-04-06,0,14
"463",2004-04-07,0,14
"464",2004-04-08,0,8
"465",2004-04-09,1,12
"466",2004-04-10,0,11
"467",2004-04-11,1,15
"468",2004-04-12,0,13
"469",2004-04-13,1,8
"470",2004-04-14,0,12
"471",2004-04-15,2,13
"472",2004-04-16,1,11
"473",2004-04-17,1,11
"474",2004-04-18,1,13
"475",2004-04-19,3,10
"476",2004-04-20,4,13
"477",2004-04-21,2,5
"478",2004-04-22,1,9
"479",2004-04-23,2,4
"480",2004-04-24,3,16
"481",2004-04-25,0,12
"482",2004-04-26,1,13
"483",2004-04-27,1,8
"484",2004-04-28,0,21
"485",2004-04-29,1,8
"486",2004-04-30,2,8
"487",2004-05-01,0,19
"488",2004-05-02,1,9
"489",2004-05-03,1,12
"490",2004-05-04,1,17
"491",2004-05-05,0,17
"492",2004-05-06,0,15
"493",2004-05-07,2,14
"494",2004-05-08,1,8
"495",2004-05-09,0,9
"496",2004-05-10,0,8
"497",2004-05-11,2,10
"498",2004-05-12,4,5
"499",2004-05-13,0,13
"500",2004-05-14,3,15
"501",2004-05-15,2,4
"502",2004-05-16,0,10
"503",2004-05-17,0,14
"504",2004-05-18,0,11
"505",2004-05-19,1,10
"506",2004-05-20,3,10
"507",2004-05-21,1,11
"508",2004-05-22,0,12
"509",2004-05-23,0,14
"510",2004-05-24,1,13
"511",2004-05-25,1,8
"512",2004-05-26,2,16
"513",2004-05-27,1,10
"514",2004-05-28,0,13
"515",2004-05-29,2,12
"516",2004-05-30,0,3
"517",2004-05-31,0,9
"518",2004-06-01,1,18
"519",2004-06-02,0,8
"520",2004-06-03,0,11
"521",2004-06-04,2,8
"522",2004-06-05,2,10
"523",2004-06-06,0,9
"524",2004-06-07,0,10
"525",2004-06-08,0,16
"526",2004-06-09,2,17
"527",2004-06-10,1,15
"528",2004-06-11,1,18
"529",2004-06-12,1,6
"530",2004-06-13,0,12
"531",2004-06-14,0,15
"532",2004-06-15,2,12
"533",2004-06-16,2,10
"534",2004-06-17,1,9
"535",2004-06-18,2,14
"536",2004-06-19,0,14
"537",2004-06-20,0,7
"538",2004-06-21,0,11
"539",2004-06-22,0,11
"540",2004-06-23,2,8
"541",2004-06-24,0,13
"542",2004-06-25,2,12
"543",2004-06-26,1,15
"544",2004-06-27,1,5
"545",2004-06-28,0,13
"546",2004-06-29,1,9
"547",2004-06-30,0,10
"548",2004-07-01,1,15
"549",2004-07-02,1,18
"550",2004-07-03,0,6
"551",2004-07-04,1,9
"552",2004-07-05,0,12
"553",2004-07-06,0,11
"554",2004-07-07,1,12
"555",2004-07-08,0,9
"556",2004-07-09,2,14
"557",2004-07-10,0,9
"558",2004-07-11,1,8
"559",2004-07-12,1,10
"560",2004-07-13,1,7
"561",2004-07-14,2,6
"562",2004-07-15,2,11
"563",2004-07-16,1,14
"564",2004-07-17,1,12
"565",2004-07-18,1,8
"566",2004-07-19,1,7
"567",2004-07-20,0,10
"568",2004-07-21,2,7
"569",2004-07-22,2,12
"570",2004-07-23,0,16
"571",2004-07-24,0,10
"572",2004-07-25,0,7
"573",2004-07-26,2,7
"574",2004-07-27,3,10
"575",2004-07-28,1,10
"576",2004-07-29,2,13
"577",2004-07-30,2,15
"578",2004-07-31,1,11
"579",2004-08-01,1,15
"580",2004-08-02,0,15
"581",2004-08-03,1,11
"582",2004-08-04,2,14
"583",2004-08-05,0,8
"584",2004-08-06,2,8
"585",2004-08-07,1,19
"586",2004-08-08,1,7
"587",2004-08-09,1,4
"588",2004-08-10,0,10
"589",2004-08-11,1,13
"590",2004-08-12,2,15
"591",2004-08-13,2,8
"592",2004-08-14,0,9
"593",2004-08-15,0,8
"594",2004-08-16,1,14
"595",2004-08-17,1,16
"596",2004-08-18,1,15
"597",2004-08-19,0,12
"598",2004-08-20,0,7
"599",2004-08-21,0,13
"600",2004-08-22,1,9
"601",2004-08-23,0,15
"602",2004-08-24,3,9
"603",2004-08-25,1,14
"604",2004-08-26,1,10
"605",2004-08-27,0,10
"606",2004-08-28,2,12
"607",2004-08-29,1,16
"608",2004-08-30,2,14
"609",2004-08-31,4,12
"610",2004-09-01,1,11
"611",2004-09-02,3,11
"612",2004-09-03,1,16
"613",2004-09-04,0,11
"614",2004-09-05,3,12
"615",2004-09-06,0,9
"616",2004-09-07,1,12
"617",2004-09-08,1,13
"618",2004-09-09,1,12
"619",2004-09-10,1,14
"620",2004-09-11,0,8
"621",2004-09-12,0,10
"622",2004-09-13,2,16
"623",2004-09-14,0,9
"624",2004-09-15,3,17
"625",2004-09-16,1,11
"626",2004-09-17,1,13
"627",2004-09-18,1,16
"628",2004-09-19,1,12
"629",2004-09-20,0,5
"630",2004-09-21,0,13
"631",2004-09-22,0,13
"632",2004-09-23,0,18
"633",2004-09-24,0,14
"634",2004-09-25,2,15
"635",2004-09-26,0,8
"636",2004-09-27,1,13
"637",2004-09-28,2,11
"638",2004-09-29,3,7
"639",2004-09-30,0,18
"640",2004-10-01,3,16
"641",2004-10-02,2,13
"642",2004-10-03,0,8
"643",2004-10-04,0,19
"644",2004-10-05,1,10
"645",2004-10-06,2,13
"646",2004-10-07,2,14
"647",2004-10-08,1,9
"648",2004-10-09,0,8
"649",2004-10-10,1,13
"650",2004-10-11,3,9
"651",2004-10-12,0,6
"652",2004-10-13,0,11
"653",2004-10-14,1,17
"654",2004-10-15,2,15
"655",2004-10-16,1,8
"656",2004-10-17,1,13
"657",2004-10-18,3,7
"658",2004-10-19,0,13
"659",2004-10-20,0,21
"660",2004-10-21,1,11
"661",2004-10-22,1,7
"662",2004-10-23,2,9
"663",2004-10-24,0,6
"664",2004-10-25,2,8
"665",2004-10-26,2,7
"666",2004-10-27,0,9
"667",2004-10-28,2,18
"668",2004-10-29,0,7
"669",2004-10-30,2,12
"670",2004-10-31,2,9
"671",2004-11-01,1,27
"672",2004-11-02,0,16
"673",2004-11-03,1,10
"674",2004-11-04,1,11
"675",2004-11-05,2,11
"676",2004-11-06,0,15
"677",2004-11-07,1,9
"678",2004-11-08,3,7
"679",2004-11-09,2,12
"680",2004-11-10,0,10
"681",2004-11-11,2,9
"682",2004-11-12,0,19
"683",2004-11-13,1,14
"684",2004-11-14,2,8
"685",2004-11-15,0,9
"686",2004-11-16,1,7
"687",2004-11-17,2,7
"688",2004-11-18,0,10
"689",2004-11-19,0,7
"690",2004-11-20,1,10
"691",2004-11-21,3,13
"692",2004-11-22,1,7
"693",2004-11-23,3,12
"694",2004-11-24,2,14
"695",2004-11-25,1,8
"696",2004-11-26,0,14
"697",2004-11-27,0,16
"698",2004-11-28,0,3
"699",2004-11-29,0,6
"700",2004-11-30,1,9
"701",2004-12-01,2,15
"702",2004-12-02,1,13
"703",2004-12-03,1,12
"704",2004-12-04,1,11
"705",2004-12-05,1,14
"706",2004-12-06,0,11
"707",2004-12-07,0,13
"708",2004-12-08,2,9
"709",2004-12-09,2,9
"710",2004-12-10,0,17
"711",2004-12-11,1,15
"712",2004-12-12,1,17
"713",2004-12-13,3,13
"714",2004-12-14,1,15
"715",2004-12-15,2,11
"716",2004-12-16,1,9
"717",2004-12-17,1,16
"718",2004-12-18,0,9
"719",2004-12-19,1,11
"720",2004-12-20,1,13
"721",2004-12-21,0,8
"722",2004-12-22,2,10
"723",2004-12-23,1,10
"724",2004-12-24,1,21
"725",2004-12-25,1,12
"726",2004-12-26,1,6
"727",2004-12-27,0,6
"728",2004-12-28,2,11
"729",2004-12-29,4,15
"730",2004-12-30,2,9
"731",2004-12-31,1,10
"732",2005-01-01,3,35
"733",2005-01-02,2,10
"734",2005-01-03,2,7
"735",2005-01-04,4,7
"736",2005-01-05,0,13
"737",2005-01-06,2,3
"738",2005-01-07,1,8
"739",2005-01-08,0,11
"740",2005-01-09,0,13
"741",2005-01-10,2,10
"742",2005-01-11,1,10
"743",2005-01-12,3,11
"744",2005-01-13,1,11
"745",2005-01-14,3,12
"746",2005-01-15,3,15
"747",2005-01-16,2,11
"748",2005-01-17,0,16
"749",2005-01-18,4,10
"750",2005-01-19,0,6
"751",2005-01-20,3,12
"752",2005-01-21,1,21
"753",2005-01-22,3,7
"754",2005-01-23,1,8
"755",2005-01-24,0,6
"756",2005-01-25,2,13
"757",2005-01-26,2,12
"758",2005-01-27,1,13
"759",2005-01-28,1,15
"760",2005-01-29,1,10
"761",2005-01-30,1,10
"762",2005-01-31,1,6
"763",2005-02-01,2,19
"764",2005-02-02,2,14
"765",2005-02-03,1,14
"766",2005-02-04,1,10
"767",2005-02-05,2,18
"768",2005-02-06,0,9
"769",2005-02-07,0,7
"770",2005-02-08,1,7
"771",2005-02-09,3,10
"772",2005-02-10,1,11
"773",2005-02-11,0,7
"774",2005-02-12,3,10
"775",2005-02-13,0,6
"776",2005-02-14,5,9
"777",2005-02-15,2,9
"778",2005-02-16,2,16
"779",2005-02-17,1,13
"780",2005-02-18,0,6
"781",2005-02-19,4,13
"782",2005-02-20,2,13
"783",2005-02-21,1,13
"784",2005-02-22,2,12
"785",2005-02-23,0,14
"786",2005-02-24,2,6
"787",2005-02-25,7,14
"788",2005-02-26,1,14
"789",2005-02-27,4,5
"790",2005-02-28,2,10
"791",2005-03-01,1,15
"792",2005-03-02,2,12
"793",2005-03-03,2,19
"794",2005-03-04,1,9
"795",2005-03-05,1,12
"796",2005-03-06,3,8
"797",2005-03-07,2,8
"798",2005-03-08,1,9
"799",2005-03-09,1,18
"800",2005-03-10,3,11
"801",2005-03-11,2,9
"802",2005-03-12,2,10
"803",2005-03-13,3,15
"804",2005-03-14,3,7
"805",2005-03-15,3,9
"806",2005-03-16,1,16
"807",2005-03-17,4,11
"808",2005-03-18,0,13
"809",2005-03-19,2,21
"810",2005-03-20,0,9
"811",2005-03-21,0,9
"812",2005-03-22,1,18
"813",2005-03-23,4,16
"814",2005-03-24,2,14
"815",2005-03-25,5,14
"816",2005-03-26,2,12
"817",2005-03-27,2,7
"818",2005-03-28,1,11
"819",2005-03-29,2,9
"820",2005-03-30,3,7
"821",2005-03-31,1,12
"822",2005-04-01,2,17
"823",2005-04-02,2,17
"824",2005-04-03,1,14
"825",2005-04-04,2,7
"826",2005-04-05,1,15
"827",2005-04-06,3,10
"828",2005-04-07,3,11
"829",2005-04-08,2,11
"830",2005-04-09,0,21
"831",2005-04-10,0,12
"832",2005-04-11,1,12
"833",2005-04-12,0,12
"834",2005-04-13,0,10
"835",2005-04-14,1,18
"836",2005-04-15,1,11
"837",2005-04-16,0,15
"838",2005-04-17,0,10
"839",2005-04-18,0,9
"840",2005-04-19,2,11
"841",2005-04-20,2,13
"842",2005-04-21,2,14
"843",2005-04-22,1,15
"844",2005-04-23,6,14
"845",2005-04-24,1,15
"846",2005-04-25,2,10
"847",2005-04-26,1,12
"848",2005-04-27,5,5
"849",2005-04-28,1,10
"850",2005-04-29,1,15
"851",2005-04-30,1,8
"852",2005-05-01,1,16
"853",2005-05-02,2,17
"854",2005-05-03,1,8
"855",2005-05-04,2,11
"856",2005-05-05,4,9
"857",2005-05-06,0,16
"858",2005-05-07,1,13
"859",2005-05-08,0,9
"860",2005-05-09,1,10
"861",2005-05-10,2,14
"862",2005-05-11,0,15
"863",2005-05-12,2,12
"864",2005-05-13,2,11
"865",2005-05-14,1,7
"866",2005-05-15,0,9
"867",2005-05-16,1,14
"868",2005-05-17,2,8
"869",2005-05-18,1,16
"870",2005-05-19,1,9
"871",2005-05-20,1,8
"872",2005-05-21,3,13
"873",2005-05-22,0,11
"874",2005-05-23,1,12
"875",2005-05-24,0,9
"876",2005-05-25,2,11
"877",2005-05-26,0,12
"878",2005-05-27,2,10
"879",2005-05-28,1,14
"880",2005-05-29,0,9
"881",2005-05-30,0,10
"882",2005-05-31,2,11
"883",2005-06-01,8,17
"884",2005-06-02,2,15
"885",2005-06-03,2,11
"886",2005-06-04,2,16
"887",2005-06-05,0,11
"888",2005-06-06,2,15
"889",2005-06-07,0,5
"890",2005-06-08,0,11
"891",2005-06-09,1,11
"892",2005-06-10,1,12
"893",2005-06-11,1,9
"894",2005-06-12,0,9
"895",2005-06-13,2,9
"896",2005-06-14,0,8
"897",2005-06-15,1,8
"898",2005-06-16,1,10
"899",2005-06-17,0,6
"900",2005-06-18,0,11
"901",2005-06-19,1,9
"902",2005-06-20,3,9
"903",2005-06-21,4,10
"904",2005-06-22,2,7
"905",2005-06-23,1,15
"906",2005-06-24,0,4
"907",2005-06-25,0,12
"908",2005-06-26,1,18
"909",2005-06-27,2,11
"910",2005-06-28,0,15
"911",2005-06-29,1,10
"912",2005-06-30,1,10
"913",2005-07-01,1,15
"914",2005-07-02,0,12
"915",2005-07-03,2,9
"916",2005-07-04,0,11
"917",2005-07-05,2,15
"918",2005-07-06,1,9
"919",2005-07-07,2,15
"920",2005-07-08,1,9
"921",2005-07-09,1,9
"922",2005-07-10,1,8
"923",2005-07-11,1,10
"924",2005-07-12,3,11
"925",2005-07-13,1,14
"926",2005-07-14,2,8
"927",2005-07-15,1,8
"928",2005-07-16,1,14
"929",2005-07-17,1,5
"930",2005-07-18,0,8
"931",2005-07-19,1,11
"932",2005-07-20,2,9
"933",2005-07-21,0,10
"934",2005-07-22,0,10
"935",2005-07-23,0,10
"936",2005-07-24,2,11
"937",2005-07-25,1,7
"938",2005-07-26,1,12
"939",2005-07-27,4,10
"940",2005-07-28,1,9
"941",2005-07-29,2,11
"942",2005-07-30,0,13
"943",2005-07-31,0,9
"944",2005-08-01,2,15
"945",2005-08-02,5,22
"946",2005-08-03,2,12
"947",2005-08-04,2,12
"948",2005-08-05,2,16
"949",2005-08-06,2,10
"950",2005-08-07,0,9
"951",2005-08-08,1,11
"952",2005-08-09,0,14
"953",2005-08-10,1,9
"954",2005-08-11,0,11
"955",2005-08-12,0,15
"956",2005-08-13,1,11
"957",2005-08-14,0,6
"958",2005-08-15,0,7
"959",2005-08-16,3,7
"960",2005-08-17,1,11
"961",2005-08-18,2,14
"962",2005-08-19,3,9
"963",2005-08-20,0,6
"964",2005-08-21,1,18
"965",2005-08-22,2,7
"966",2005-08-23,1,13
"967",2005-08-24,0,14
"968",2005-08-25,1,10
"969",2005-08-26,2,12
"970",2005-08-27,1,18
"971",2005-08-28,2,9
"972",2005-08-29,0,6
"973",2005-08-30,0,10
"974",2005-08-31,3,10
"975",2005-09-01,1,18
"976",2005-09-02,0,20
"977",2005-09-03,1,14
"978",2005-09-04,0,7
"979",2005-09-05,3,6
"980",2005-09-06,0,20
"981",2005-09-07,4,5
"982",2005-09-08,3,12
"983",2005-09-09,2,5
"984",2005-09-10,5,10
"985",2005-09-11,0,9
"986",2005-09-12,2,5
"987",2005-09-13,2,9
"988",2005-09-14,0,9
"989",2005-09-15,1,11
"990",2005-09-16,0,16
"991",2005-09-17,2,16
"992",2005-09-18,1,7
"993",2005-09-19,1,10
"994",2005-09-20,2,10
"995",2005-09-21,1,5
"996",2005-09-22,0,14
"997",2005-09-23,1,13
