"i","Date","Solved","Not Solved"
"242",2003-08-30,39,2
"243",2003-08-31,18,1
"244",2003-09-01,22,2
"245",2003-09-02,24,1
"246",2003-09-03,26,3
"247",2003-09-04,28,1
"248",2003-09-05,31,2
"249",2003-09-06,19,1
"250",2003-09-07,22,1
"251",2003-09-08,26,0
"252",2003-09-09,20,0
"253",2003-09-10,33,1
"254",2003-09-11,33,0
"255",2003-09-12,40,5
"256",2003-09-13,19,3
"257",2003-09-14,12,0
"258",2003-09-15,28,2
"259",2003-09-16,24,0
"260",2003-09-17,46,1
"261",2003-09-18,26,3
"262",2003-09-19,32,0
"263",2003-09-20,20,0
"264",2003-09-21,19,0
"265",2003-09-22,23,1
"266",2003-09-23,49,1
"267",2003-09-24,33,0
"268",2003-09-25,27,1
"269",2003-09-26,44,2
"270",2003-09-27,23,1
"271",2003-09-28,14,0
"272",2003-09-29,19,2
"273",2003-09-30,23,3
"274",2003-10-01,28,2
"275",2003-10-02,32,1
"276",2003-10-03,46,0
"277",2003-10-04,36,3
"278",2003-10-05,13,2
"279",2003-10-06,22,2
"280",2003-10-07,26,0
"281",2003-10-08,42,0
"282",2003-10-09,48,1
"283",2003-10-10,19,2
"284",2003-10-11,14,2
"285",2003-10-12,23,0
"286",2003-10-13,29,0
"287",2003-10-14,23,0
"288",2003-10-15,39,3
"289",2003-10-16,33,2
"290",2003-10-17,21,4
"291",2003-10-18,11,0
"292",2003-10-19,16,0
"293",2003-10-20,19,1
"294",2003-10-21,25,0
"295",2003-10-22,27,1
"296",2003-10-23,38,4
"297",2003-10-24,36,1
"298",2003-10-25,16,2
"299",2003-10-26,16,0
"300",2003-10-27,19,0
"301",2003-10-28,19,0
"302",2003-10-29,25,1
"303",2003-10-30,25,1
"304",2003-10-31,21,1
"305",2003-11-01,31,1
"306",2003-11-02,39,0
"307",2003-11-03,12,0
"308",2003-11-04,27,0
"309",2003-11-05,26,1
"310",2003-11-06,17,4
"311",2003-11-07,13,0
"312",2003-11-08,20,1
"313",2003-11-09,19,0
"314",2003-11-10,24,4
"315",2003-11-11,26,1
"316",2003-11-12,38,0
"317",2003-11-13,18,0
"318",2003-11-14,27,2
"319",2003-11-15,28,2
"320",2003-11-16,8,1
"321",2003-11-17,21,2
"322",2003-11-18,27,1
"323",2003-11-19,31,0
"324",2003-11-20,30,3
"325",2003-11-21,25,2
"326",2003-11-22,16,0
"327",2003-11-23,20,0
"328",2003-11-24,14,0
"329",2003-11-25,8,1
"330",2003-11-26,39,1
"331",2003-11-27,40,2
"332",2003-11-28,15,0
"333",2003-11-29,24,1
"334",2003-11-30,13,1
"335",2003-12-01,8,0
"336",2003-12-02,20,2
"337",2003-12-03,26,0
"338",2003-12-04,27,1
"339",2003-12-05,27,3
"340",2003-12-06,24,0
"341",2003-12-07,15,1
"342",2003-12-08,13,1
"343",2003-12-09,54,3
"344",2003-12-10,14,0
"345",2003-12-11,25,2
"346",2003-12-12,11,4
"347",2003-12-13,24,2
"348",2003-12-14,11,2
"349",2003-12-15,21,1
"350",2003-12-16,28,1
"351",2003-12-17,33,2
"352",2003-12-18,41,1
"353",2003-12-19,12,4
"354",2003-12-20,9,3
"355",2003-12-21,6,3
"356",2003-12-22,26,0
"357",2003-12-23,48,0
"358",2003-12-24,22,2
"359",2003-12-25,3,0
"360",2003-12-26,8,0
"361",2003-12-27,15,2
"362",2003-12-28,15,1
"363",2003-12-29,12,0
"364",2003-12-30,26,0
"365",2003-12-31,30,4
"366",2004-01-01,15,0
"367",2004-01-02,19,3
"368",2004-01-03,25,1
"369",2004-01-04,24,0
"370",2004-01-05,34,2
"371",2004-01-06,26,4
"372",2004-01-07,28,1
"373",2004-01-08,30,2
"374",2004-01-09,30,4
"375",2004-01-10,20,1
"376",2004-01-11,22,0
"377",2004-01-12,16,1
"378",2004-01-13,38,1
"379",2004-01-14,35,2
"380",2004-01-15,44,3
"381",2004-01-16,23,1
"382",2004-01-17,21,2
"383",2004-01-18,18,2
"384",2004-01-19,19,0
"385",2004-01-20,33,0
"386",2004-01-21,46,2
"387",2004-01-22,36,2
"388",2004-01-23,31,1
"389",2004-01-24,38,1
"390",2004-01-25,27,1
"391",2004-01-26,30,3
"392",2004-01-27,29,0
"393",2004-01-28,33,1
"394",2004-01-29,46,2
"395",2004-01-30,49,3
"396",2004-01-31,38,4
"397",2004-02-01,12,1
"398",2004-02-02,23,0
"399",2004-02-03,23,1
"400",2004-02-04,30,4
"401",2004-02-05,36,5
"402",2004-02-06,34,7
"403",2004-02-07,24,1
"404",2004-02-08,19,0
"405",2004-02-09,22,0
"406",2004-02-10,51,0
"407",2004-02-11,25,4
"408",2004-02-12,31,5
"409",2004-02-13,39,4
"410",2004-02-14,27,2
"411",2004-02-15,16,0
"412",2004-02-16,24,1
"413",2004-02-17,32,0
"414",2004-02-18,25,5
"415",2004-02-19,36,1
"416",2004-02-20,45,1
"417",2004-02-21,31,2
"418",2004-02-22,17,1
"419",2004-02-23,42,2
"420",2004-02-24,46,1
"421",2004-02-25,40,2
"422",2004-02-26,39,0
"423",2004-02-27,38,1
"424",2004-02-28,23,4
"425",2004-02-29,25,2
"426",2004-03-01,35,0
"427",2004-03-02,21,0
"428",2004-03-03,41,6
"429",2004-03-04,50,1
"430",2004-03-05,30,3
"431",2004-03-06,13,5
"432",2004-03-07,20,1
"433",2004-03-08,20,4
"434",2004-03-09,25,2
"435",2004-03-10,44,5
"436",2004-03-11,33,2
"437",2004-03-12,30,1
"438",2004-03-13,33,1
"439",2004-03-14,11,1
"440",2004-03-15,11,1
"441",2004-03-16,30,2
"442",2004-03-17,39,2
"443",2004-03-18,16,1
"444",2004-03-19,33,5
"445",2004-03-20,13,0
"446",2004-03-21,16,3
"447",2004-03-22,16,0
"448",2004-03-23,20,3
"449",2004-03-24,35,3
"450",2004-03-25,31,3
"451",2004-03-26,18,2
"452",2004-03-27,29,1
"453",2004-03-28,24,0
"454",2004-03-29,17,3
"455",2004-03-30,53,1
"456",2004-03-31,28,2
"457",2004-04-01,47,2
"458",2004-04-02,30,4
"459",2004-04-03,43,1
"460",2004-04-04,26,0
"461",2004-04-05,28,0
"462",2004-04-06,24,1
"463",2004-04-07,19,1
"464",2004-04-08,35,3
"465",2004-04-09,34,6
"466",2004-04-10,22,2
"467",2004-04-11,16,0
"468",2004-04-12,20,0
"469",2004-04-13,10,0
"470",2004-04-14,20,1
"471",2004-04-15,31,2
"472",2004-04-16,20,2
"473",2004-04-17,24,1
"474",2004-04-18,19,2
"475",2004-04-19,20,1
"476",2004-04-20,18,0
"477",2004-04-21,21,2
"478",2004-04-22,18,0
"479",2004-04-23,14,1
"480",2004-04-24,32,2
"481",2004-04-25,22,1
"482",2004-04-26,29,1
"483",2004-04-27,20,2
"484",2004-04-28,29,2
"485",2004-04-29,18,1
"486",2004-04-30,27,1
"487",2004-05-01,26,2
"488",2004-05-02,25,2
"489",2004-05-03,24,2
"490",2004-05-04,35,0
"491",2004-05-05,15,10
"492",2004-05-06,30,1
"493",2004-05-07,23,0
"494",2004-05-08,32,1
"495",2004-05-09,31,1
"496",2004-05-10,22,2
"497",2004-05-11,19,1
"498",2004-05-12,42,0
"499",2004-05-13,35,1
"500",2004-05-14,35,1
"501",2004-05-15,24,1
"502",2004-05-16,16,2
"503",2004-05-17,26,1
"504",2004-05-18,15,3
"505",2004-05-19,37,3
"506",2004-05-20,33,4
"507",2004-05-21,33,2
"508",2004-05-22,33,0
"509",2004-05-23,16,2
"510",2004-05-24,18,1
"511",2004-05-25,19,4
"512",2004-05-26,30,6
"513",2004-05-27,30,1
"514",2004-05-28,38,7
"515",2004-05-29,26,5
"516",2004-05-30,32,1
"517",2004-05-31,17,2
"518",2004-06-01,24,0
"519",2004-06-02,30,2
"520",2004-06-03,46,8
"521",2004-06-04,30,2
"522",2004-06-05,21,2
"523",2004-06-06,19,2
"524",2004-06-07,7,3
"525",2004-06-08,7,0
"526",2004-06-09,10,0
"527",2004-06-10,18,0
"528",2004-06-11,11,1
"529",2004-06-12,16,2
"530",2004-06-13,17,0
"531",2004-06-14,11,1
"532",2004-06-15,21,3
"533",2004-06-16,23,4
"534",2004-06-17,28,4
"535",2004-06-18,11,4
"536",2004-06-19,28,1
"537",2004-06-20,16,0
"538",2004-06-21,8,0
"539",2004-06-22,12,3
"540",2004-06-23,18,0
"541",2004-06-24,30,2
"542",2004-06-25,14,4
"543",2004-06-26,17,4
"544",2004-06-27,8,0
"545",2004-06-28,14,2
"546",2004-06-29,31,0
"547",2004-06-30,33,4
"548",2004-07-01,9,0
"549",2004-07-02,18,2
"550",2004-07-03,15,0
"551",2004-07-04,20,0
"552",2004-07-05,20,3
"553",2004-07-06,24,0
"554",2004-07-07,24,0
"555",2004-07-08,22,2
"556",2004-07-09,41,0
"557",2004-07-10,30,0
"558",2004-07-11,16,1
"559",2004-07-12,33,2
"560",2004-07-13,21,1
"561",2004-07-14,33,2
"562",2004-07-15,24,2
"563",2004-07-16,17,5
"564",2004-07-17,24,3
"565",2004-07-18,22,0
"566",2004-07-19,36,0
"567",2004-07-20,19,1
"568",2004-07-21,18,5
"569",2004-07-22,15,2
"570",2004-07-23,29,1
"571",2004-07-24,30,1
"572",2004-07-25,20,2
"573",2004-07-26,22,0
"574",2004-07-27,30,0
"575",2004-07-28,29,2
"576",2004-07-29,28,1
"577",2004-07-30,10,2
"578",2004-07-31,25,3
"579",2004-08-01,21,2
"580",2004-08-02,25,4
"581",2004-08-03,28,3
"582",2004-08-04,43,2
"583",2004-08-05,20,6
"584",2004-08-06,24,6
"585",2004-08-07,27,2
"586",2004-08-08,25,2
"587",2004-08-09,25,1
"588",2004-08-10,25,2
"589",2004-08-11,24,5
"590",2004-08-12,36,0
"591",2004-08-13,15,3
"592",2004-08-14,19,2
"593",2004-08-15,18,0
"594",2004-08-16,20,0
"595",2004-08-17,25,2
"596",2004-08-18,28,2
"597",2004-08-19,36,2
"598",2004-08-20,39,2
"599",2004-08-21,24,6
"600",2004-08-22,16,2
"601",2004-08-23,29,4
"602",2004-08-24,32,1
"603",2004-08-25,26,3
"604",2004-08-26,30,1
"605",2004-08-27,17,5
"606",2004-08-28,34,3
"607",2004-08-29,20,1
"608",2004-08-30,26,2
"609",2004-08-31,20,0
"610",2004-09-01,35,2
"611",2004-09-02,38,0
"612",2004-09-03,23,3
"613",2004-09-04,32,1
"614",2004-09-05,20,1
"615",2004-09-06,11,1
"616",2004-09-07,15,1
"617",2004-09-08,20,6
"618",2004-09-09,33,1
"619",2004-09-10,20,4
"620",2004-09-11,15,0
"621",2004-09-12,27,0
"622",2004-09-13,13,2
"623",2004-09-14,33,1
"624",2004-09-15,31,2
"625",2004-09-16,43,2
"626",2004-09-17,30,5
"627",2004-09-18,24,8
"628",2004-09-19,11,0
"629",2004-09-20,21,0
"630",2004-09-21,12,5
"631",2004-09-22,16,3
"632",2004-09-23,16,5
"633",2004-09-24,24,4
"634",2004-09-25,26,3
"635",2004-09-26,16,1
"636",2004-09-27,31,2
"637",2004-09-28,36,12
"638",2004-09-29,31,8
"639",2004-09-30,34,2
"640",2004-10-01,37,5
"641",2004-10-02,14,0
"642",2004-10-03,14,0
"643",2004-10-04,10,2
"644",2004-10-05,29,2
"645",2004-10-06,31,8
"646",2004-10-07,41,4
"647",2004-10-08,37,5
"648",2004-10-09,23,3
"649",2004-10-10,7,1
"650",2004-10-11,13,3
"651",2004-10-12,41,2
"652",2004-10-13,27,3
"653",2004-10-14,30,7
"654",2004-10-15,16,3
"655",2004-10-16,13,11
"656",2004-10-17,19,7
"657",2004-10-18,18,3
"658",2004-10-19,21,6
"659",2004-10-20,25,9
"660",2004-10-21,32,2
"661",2004-10-22,19,5
"662",2004-10-23,22,7
"663",2004-10-24,19,2
"664",2004-10-25,33,3
"665",2004-10-26,37,7
"666",2004-10-27,28,4
"667",2004-10-28,31,3
"668",2004-10-29,24,6
"669",2004-10-30,28,1
"670",2004-10-31,13,0
"671",2004-11-01,14,1
"672",2004-11-02,23,2
"673",2004-11-03,12,6
"674",2004-11-04,18,7
"675",2004-11-05,21,7
"676",2004-11-06,27,4
"677",2004-11-07,18,1
"678",2004-11-08,20,3
"679",2004-11-09,29,2
"680",2004-11-10,18,7
"681",2004-11-11,20,1
"682",2004-11-12,38,4
"683",2004-11-13,16,1
"684",2004-11-14,7,1
"685",2004-11-15,14,2
"686",2004-11-16,20,2
"687",2004-11-17,20,0
"688",2004-11-18,21,3
"689",2004-11-19,20,0
"690",2004-11-20,13,4
"691",2004-11-21,12,1
"692",2004-11-22,24,5
"693",2004-11-23,25,2
"694",2004-11-24,24,3
"695",2004-11-25,26,2
"696",2004-11-26,9,1
"697",2004-11-27,16,1
"698",2004-11-28,15,0
"699",2004-11-29,18,1
"700",2004-11-30,53,4
"701",2004-12-01,27,6
"702",2004-12-02,28,2
"703",2004-12-03,23,0
"704",2004-12-04,18,13
"705",2004-12-05,14,2
"706",2004-12-06,15,3
"707",2004-12-07,9,0
"708",2004-12-08,16,3
"709",2004-12-09,23,10
"710",2004-12-10,21,4
"711",2004-12-11,27,2
"712",2004-12-12,7,1
"713",2004-12-13,19,4
"714",2004-12-14,25,11
"715",2004-12-15,35,7
"716",2004-12-16,39,2
"717",2004-12-17,22,4
"718",2004-12-18,25,1
"719",2004-12-19,15,2
"720",2004-12-20,21,2
"721",2004-12-21,36,5
"722",2004-12-22,26,4
"723",2004-12-23,30,2
"724",2004-12-24,28,0
"725",2004-12-25,7,0
"726",2004-12-26,14,1
"727",2004-12-27,10,2
"728",2004-12-28,11,1
"729",2004-12-29,13,8
"730",2004-12-30,27,4
"731",2004-12-31,8,4
"732",2005-01-01,7,1
"733",2005-01-02,19,3
"734",2005-01-03,12,3
"735",2005-01-04,15,2
"736",2005-01-05,35,6
"737",2005-01-06,24,2
"738",2005-01-07,19,5
"739",2005-01-08,15,6
"740",2005-01-09,13,4
"741",2005-01-10,21,3
"742",2005-01-11,19,1
"743",2005-01-12,36,4
"744",2005-01-13,49,5
"745",2005-01-14,44,1
"746",2005-01-15,21,0
"747",2005-01-16,22,3
"748",2005-01-17,22,0
"749",2005-01-18,21,14
"750",2005-01-19,32,4
"751",2005-01-20,35,5
"752",2005-01-21,13,2
"753",2005-01-22,29,1
"754",2005-01-23,13,5
"755",2005-01-24,17,3
"756",2005-01-25,20,4
"757",2005-01-26,26,3
"758",2005-01-27,22,5
"759",2005-01-28,25,1
"760",2005-01-29,24,11
"761",2005-01-30,29,0
"762",2005-01-31,30,0
"763",2005-02-01,32,0
"764",2005-02-02,30,1
"765",2005-02-03,36,3
"766",2005-02-04,24,0
"767",2005-02-05,33,4
"768",2005-02-06,11,2
"769",2005-02-07,12,0
"770",2005-02-08,24,5
"771",2005-02-09,24,2
"772",2005-02-10,41,4
"773",2005-02-11,15,4
"774",2005-02-12,26,2
"775",2005-02-13,20,2
"776",2005-02-14,26,2
"777",2005-02-15,14,1
"778",2005-02-16,24,6
"779",2005-02-17,24,4
"780",2005-02-18,20,2
"781",2005-02-19,24,4
"782",2005-02-20,10,3
"783",2005-02-21,14,0
"784",2005-02-22,27,1
"785",2005-02-23,29,6
"786",2005-02-24,29,6
"787",2005-02-25,23,1
"788",2005-02-26,16,1
"789",2005-02-27,17,0
"790",2005-02-28,17,0
"791",2005-03-01,23,1
"792",2005-03-02,44,3
"793",2005-03-03,50,3
"794",2005-03-04,36,4
"795",2005-03-05,26,2
"796",2005-03-06,15,5
"797",2005-03-07,23,1
"798",2005-03-08,24,3
"799",2005-03-09,23,4
"800",2005-03-10,36,3
"801",2005-03-11,18,5
"802",2005-03-12,26,1
"803",2005-03-13,26,2
"804",2005-03-14,20,1
"805",2005-03-15,17,2
"806",2005-03-16,21,7
"807",2005-03-17,19,2
"808",2005-03-18,20,5
"809",2005-03-19,13,6
"810",2005-03-20,9,0
"811",2005-03-21,18,4
"812",2005-03-22,16,4
"813",2005-03-23,22,1
"814",2005-03-24,30,4
"815",2005-03-25,18,5
"816",2005-03-26,23,0
"817",2005-03-27,16,2
"818",2005-03-28,17,2
"819",2005-03-29,17,4
"820",2005-03-30,38,7
"821",2005-03-31,27,1
"822",2005-04-01,18,4
"823",2005-04-02,16,5
"824",2005-04-03,25,0
"825",2005-04-04,27,1
"826",2005-04-05,19,3
"827",2005-04-06,25,4
"828",2005-04-07,36,7
"829",2005-04-08,18,5
"830",2005-04-09,15,5
"831",2005-04-10,11,2
"832",2005-04-11,11,1
"833",2005-04-12,41,2
"834",2005-04-13,31,5
"835",2005-04-14,33,7
"836",2005-04-15,25,8
"837",2005-04-16,17,4
"838",2005-04-17,8,0
"839",2005-04-18,13,0
"840",2005-04-19,9,0
"841",2005-04-20,20,5
"842",2005-04-21,24,1
"843",2005-04-22,36,3
"844",2005-04-23,16,4
"845",2005-04-24,19,3
"846",2005-04-25,19,3
"847",2005-04-26,23,2
"848",2005-04-27,20,1
"849",2005-04-28,19,1
"850",2005-04-29,23,2
"851",2005-04-30,29,7
"852",2005-05-01,9,3
"853",2005-05-02,18,0
"854",2005-05-03,17,4
"855",2005-05-04,14,2
"856",2005-05-05,22,4
"857",2005-05-06,28,5
"858",2005-05-07,17,2
"859",2005-05-08,22,4
"860",2005-05-09,17,1
"861",2005-05-10,18,8
"862",2005-05-11,18,5
"863",2005-05-12,23,2
"864",2005-05-13,21,6
"865",2005-05-14,15,4
"866",2005-05-15,6,1
"867",2005-05-16,12,5
"868",2005-05-17,14,3
"869",2005-05-18,14,4
"870",2005-05-19,30,2
"871",2005-05-20,21,5
"872",2005-05-21,15,4
"873",2005-05-22,8,0
"874",2005-05-23,17,0
"875",2005-05-24,23,0
"876",2005-05-25,21,3
"877",2005-05-26,23,2
"878",2005-05-27,17,2
"879",2005-05-28,10,2
"880",2005-05-29,11,0
"881",2005-05-30,23,3
"882",2005-05-31,25,0
"883",2005-06-01,19,3
"884",2005-06-02,19,2
"885",2005-06-03,19,2
"886",2005-06-04,15,2
"887",2005-06-05,6,3
"888",2005-06-06,14,3
"889",2005-06-07,7,3
"890",2005-06-08,22,4
"891",2005-06-09,15,2
"892",2005-06-10,28,1
"893",2005-06-11,19,0
"894",2005-06-12,10,4
"895",2005-06-13,16,4
"896",2005-06-14,20,2
"897",2005-06-15,21,3
"898",2005-06-16,26,1
"899",2005-06-17,18,4
"900",2005-06-18,24,3
"901",2005-06-19,16,0
"902",2005-06-20,17,1
"903",2005-06-21,21,4
"904",2005-06-22,22,7
"905",2005-06-23,27,0
"906",2005-06-24,46,1
"907",2005-06-25,15,0
"908",2005-06-26,12,2
"909",2005-06-27,36,4
"910",2005-06-28,18,0
"911",2005-06-29,26,4
"912",2005-06-30,20,2
"913",2005-07-01,16,3
"914",2005-07-02,18,7
"915",2005-07-03,21,0
"916",2005-07-04,20,1
"917",2005-07-05,16,4
"918",2005-07-06,22,8
"919",2005-07-07,27,1
"920",2005-07-08,20,0
"921",2005-07-09,17,2
"922",2005-07-10,6,1
"923",2005-07-11,20,7
"924",2005-07-12,16,0
"925",2005-07-13,7,0
"926",2005-07-14,25,0
"927",2005-07-15,18,3
"928",2005-07-16,16,2
"929",2005-07-17,15,3
"930",2005-07-18,11,2
"931",2005-07-19,10,0
"932",2005-07-20,15,1
"933",2005-07-21,17,6
"934",2005-07-22,19,1
"935",2005-07-23,10,2
"936",2005-07-24,13,4
"937",2005-07-25,20,0
"938",2005-07-26,10,4
"939",2005-07-27,22,3
"940",2005-07-28,32,5
"941",2005-07-29,16,1
"942",2005-07-30,14,3
"943",2005-07-31,15,0
"944",2005-08-01,26,3
"945",2005-08-02,28,2
"946",2005-08-03,13,1
"947",2005-08-04,32,3
"948",2005-08-05,24,2
"949",2005-08-06,21,2
"950",2005-08-07,6,3
"951",2005-08-08,14,3
"952",2005-08-09,26,4
"953",2005-08-10,23,11
"954",2005-08-11,26,2
"955",2005-08-12,18,3
"956",2005-08-13,24,3
"957",2005-08-14,10,3
"958",2005-08-15,20,1
"959",2005-08-16,18,1
"960",2005-08-17,25,5
"961",2005-08-18,23,5
"962",2005-08-19,30,2
"963",2005-08-20,20,4
"964",2005-08-21,7,2
"965",2005-08-22,13,2
"966",2005-08-23,18,6
"967",2005-08-24,22,5
"968",2005-08-25,18,2
"969",2005-08-26,17,1
"970",2005-08-27,16,1
"971",2005-08-28,20,2
"972",2005-08-29,12,3
"973",2005-08-30,20,3
"974",2005-08-31,28,2
"975",2005-09-01,26,3
"976",2005-09-02,23,3
"977",2005-09-03,33,3
"978",2005-09-04,11,2
"979",2005-09-05,14,2
"980",2005-09-06,23,1
"981",2005-09-07,25,3
"982",2005-09-08,24,1
"983",2005-09-09,22,3
"984",2005-09-10,11,0
"985",2005-09-11,9,1
"986",2005-09-12,16,1
"987",2005-09-13,15,6
"988",2005-09-14,19,2
"989",2005-09-15,21,2
"990",2005-09-16,30,1
"991",2005-09-17,19,1
"992",2005-09-18,6,0
"993",2005-09-19,22,0
"994",2005-09-20,29,2
"995",2005-09-21,38,4
"996",2005-09-22,26,4
"997",2005-09-23,22,2
