"i","Date","Solved","Not Solved"
"102",2003-04-28,2,0
"103",2003-04-29,4,0
"104",2003-04-30,2,0
"105",2003-05-01,1,1
"106",2003-05-02,4,1
"107",2003-05-03,3,0
"108",2003-05-04,1,0
"109",2003-05-06,1,0
"110",2003-05-07,1,0
"111",2003-05-08,4,1
"112",2003-05-09,2,2
"113",2003-05-12,2,0
"114",2003-05-13,1,1
"115",2003-05-14,4,1
"116",2003-05-16,4,0
"117",2003-05-17,2,0
"118",2003-05-18,1,0
"119",2003-05-19,3,0
"120",2003-05-20,1,0
"121",2003-05-21,2,0
"122",2003-05-22,3,0
"123",2003-05-23,1,0
"124",2003-05-24,1,0
"125",2003-05-25,3,0
"126",2003-05-26,3,0
"127",2003-05-28,4,0
"128",2003-05-29,1,0
"129",2003-05-30,1,0
"130",2003-05-31,2,0
"131",2003-06-01,1,1
"132",2003-06-02,3,0
"133",2003-06-03,2,0
"134",2003-06-04,1,1
"135",2003-06-05,4,0
"136",2003-06-06,6,0
"137",2003-06-07,2,0
"138",2003-06-08,3,0
"139",2003-06-09,2,1
"140",2003-06-11,4,0
"141",2003-06-12,4,0
"142",2003-06-13,0,1
"143",2003-06-14,2,1
"144",2003-06-15,2,0
"145",2003-06-16,1,0
"146",2003-06-17,1,0
"147",2003-06-18,2,0
"148",2003-06-19,3,1
"149",2003-06-20,2,0
"150",2003-06-21,2,0
"151",2003-06-22,2,0
"152",2003-06-23,3,0
"153",2003-06-25,3,0
"154",2003-06-26,3,0
"155",2003-06-27,3,0
"156",2003-06-29,1,0
"157",2003-06-30,2,0
"158",2003-07-01,2,2
"159",2003-07-02,1,1
"160",2003-07-03,0,1
"161",2003-07-04,4,0
"162",2003-07-06,1,0
"163",2003-07-07,3,1
"164",2003-07-08,1,0
"165",2003-07-09,2,0
"166",2003-07-11,2,2
"167",2003-07-12,1,0
"168",2003-07-13,1,1
"169",2003-07-14,5,0
"170",2003-07-15,5,0
"171",2003-07-16,3,0
"172",2003-07-17,3,2
"173",2003-07-18,3,0
"174",2003-07-19,4,0
"175",2003-07-20,5,0
"176",2003-07-21,2,0
"177",2003-07-22,2,1
"178",2003-07-23,3,0
"179",2003-07-24,3,0
"180",2003-07-25,0,2
"181",2003-07-27,1,0
"182",2003-07-28,1,1
"183",2003-07-29,5,0
"184",2003-07-30,2,0
"185",2003-07-31,1,0
"186",2003-08-01,1,2
"187",2003-08-02,1,0
"188",2003-08-03,3,0
"189",2003-08-04,3,0
"190",2003-08-05,1,0
"191",2003-08-06,3,0
"192",2003-08-07,1,1
"193",2003-08-08,2,0
"194",2003-08-10,3,0
"195",2003-08-11,2,0
"196",2003-08-13,5,1
"197",2003-08-14,1,1
"198",2003-08-15,2,0
"199",2003-08-16,0,2
"200",2003-08-17,1,0
"201",2003-08-20,4,1
"202",2003-08-21,7,1
"203",2003-08-22,2,0
"204",2003-08-23,1,0
"205",2003-08-24,1,0
"206",2003-08-25,2,0
"207",2003-08-26,2,1
"208",2003-08-27,1,0
"209",2003-08-28,2,0
"210",2003-08-29,1,2
"211",2003-08-30,3,0
"212",2003-08-31,4,0
"213",2003-09-01,1,1
"214",2003-09-02,2,0
"215",2003-09-03,2,0
"216",2003-09-04,1,1
"217",2003-09-06,3,1
"218",2003-09-07,2,0
"219",2003-09-08,1,1
"220",2003-09-09,5,0
"221",2003-09-10,1,1
"222",2003-09-11,1,0
"223",2003-09-12,3,0
"224",2003-09-13,2,0
"225",2003-09-14,2,0
"226",2003-09-15,2,0
"227",2003-09-16,5,1
"228",2003-09-17,2,0
"229",2003-09-18,4,2
"230",2003-09-20,1,0
"231",2003-09-21,1,0
"232",2003-09-22,1,1
"233",2003-09-23,2,0
"234",2003-09-24,1,1
"235",2003-09-25,1,2
"236",2003-09-26,1,1
"237",2003-09-27,2,0
"238",2003-09-28,8,0
"239",2003-09-29,0,1
"240",2003-09-30,1,1
"241",2003-10-01,3,0
"242",2003-10-02,0,1
"243",2003-10-03,4,0
"244",2003-10-06,1,1
"245",2003-10-07,4,0
"246",2003-10-08,1,0
"247",2003-10-11,0,2
"248",2003-10-12,4,1
"249",2003-10-14,1,0
"250",2003-10-15,1,0
"251",2003-10-16,1,0
"252",2003-10-17,3,0
"253",2003-10-18,5,2
"254",2003-10-19,1,0
"255",2003-10-21,5,0
"256",2003-10-22,2,0
"257",2003-10-23,3,1
"258",2003-10-24,1,0
"259",2003-10-25,2,1
"260",2003-10-26,2,1
"261",2003-10-27,1,1
"262",2003-10-28,1,0
"263",2003-10-29,2,1
"264",2003-10-30,1,0
"265",2003-10-31,3,1
"266",2003-11-02,1,0
"267",2003-11-04,2,2
"268",2003-11-05,1,1
"269",2003-11-06,0,1
"270",2003-11-07,0,1
"271",2003-11-08,0,1
"272",2003-11-09,3,0
"273",2003-11-11,3,1
"274",2003-11-12,3,0
"275",2003-11-13,1,1
"276",2003-11-14,2,2
"277",2003-11-15,0,1
"278",2003-11-16,1,0
"279",2003-11-17,2,1
"280",2003-11-18,1,1
"281",2003-11-19,3,2
"282",2003-11-20,1,1
"283",2003-11-21,3,0
"284",2003-11-22,3,0
"285",2003-11-23,2,1
"286",2003-11-24,4,0
"287",2003-11-25,0,1
"288",2003-11-26,3,0
"289",2003-11-29,2,1
"290",2003-11-30,2,0
"291",2003-12-01,3,1
"292",2003-12-02,3,1
"293",2003-12-03,2,1
"294",2003-12-04,2,0
"295",2003-12-05,2,0
"296",2003-12-06,1,0
"297",2003-12-07,1,0
"298",2003-12-08,2,0
"299",2003-12-09,3,0
"300",2003-12-11,1,0
"301",2003-12-12,2,0
"302",2003-12-13,1,0
"303",2003-12-14,1,0
"304",2003-12-15,0,1
"305",2003-12-17,2,0
"306",2003-12-18,1,0
"307",2003-12-20,3,1
"308",2003-12-21,0,2
"309",2003-12-22,1,1
"310",2003-12-23,1,1
"311",2003-12-24,0,1
"312",2003-12-25,0,2
"313",2003-12-26,1,0
"314",2003-12-27,3,0
"315",2003-12-28,1,0
"316",2003-12-30,3,0
"317",2003-12-31,0,1
"318",2004-01-01,0,2
"319",2004-01-02,2,0
"320",2004-01-03,1,1
"321",2004-01-04,2,0
"322",2004-01-05,1,0
"323",2004-01-06,2,0
"324",2004-01-07,2,0
"325",2004-01-08,1,0
"326",2004-01-09,1,0
"327",2004-01-10,1,0
"328",2004-01-11,3,1
"329",2004-01-13,1,0
"330",2004-01-14,7,0
"331",2004-01-15,5,0
"332",2004-01-16,1,0
"333",2004-01-17,1,0
"334",2004-01-19,2,0
"335",2004-01-20,4,0
"336",2004-01-21,3,2
"337",2004-01-22,5,1
"338",2004-01-23,1,0
"339",2004-01-24,2,0
"340",2004-01-26,0,1
"341",2004-01-27,1,0
"342",2004-01-28,2,0
"343",2004-01-29,3,0
"344",2004-01-30,1,1
"345",2004-01-31,1,0
"346",2004-02-02,1,0
"347",2004-02-03,1,0
"348",2004-02-05,1,0
"349",2004-02-06,2,0
"350",2004-02-07,1,0
"351",2004-02-10,1,1
"352",2004-02-11,1,0
"353",2004-02-12,1,0
"354",2004-02-13,1,0
"355",2004-02-14,1,1
"356",2004-02-15,1,1
"357",2004-02-16,1,1
"358",2004-02-18,4,3
"359",2004-02-19,1,0
"360",2004-02-20,2,0
"361",2004-02-21,1,0
"362",2004-02-22,1,0
"363",2004-02-24,3,1
"364",2004-02-25,1,1
"365",2004-02-27,1,0
"366",2004-02-28,3,0
"367",2004-02-29,2,1
"368",2004-03-01,1,1
"369",2004-03-02,1,0
"370",2004-03-04,2,1
"371",2004-03-06,1,1
"372",2004-03-07,3,1
"373",2004-03-09,0,1
"374",2004-03-10,1,1
"375",2004-03-11,1,1
"376",2004-03-12,2,2
"377",2004-03-13,1,0
"378",2004-03-15,1,0
"379",2004-03-16,3,0
"380",2004-03-18,1,0
"381",2004-03-19,3,0
"382",2004-03-20,2,1
"383",2004-03-21,2,0
"384",2004-03-23,2,1
"385",2004-03-24,3,0
"386",2004-03-25,1,0
"387",2004-03-26,2,3
"388",2004-03-27,1,0
"389",2004-03-28,4,1
"390",2004-03-30,1,1
"391",2004-03-31,1,0
"392",2004-04-01,0,3
"393",2004-04-02,2,0
"394",2004-04-03,2,1
"395",2004-04-04,1,0
"396",2004-04-05,2,0
"397",2004-04-06,1,1
"398",2004-04-07,1,0
"399",2004-04-09,2,0
"400",2004-04-11,1,1
"401",2004-04-12,3,0
"402",2004-04-13,2,0
"403",2004-04-14,2,0
"404",2004-04-15,1,0
"405",2004-04-16,3,1
"406",2004-04-17,4,1
"407",2004-04-18,4,0
"408",2004-04-19,1,0
"409",2004-04-20,1,1
"410",2004-04-21,1,2
"411",2004-04-22,0,1
"412",2004-04-26,1,0
"413",2004-04-27,4,0
"414",2004-04-28,2,0
"415",2004-04-29,0,1
"416",2004-05-01,1,1
"417",2004-05-02,1,0
"418",2004-05-05,2,0
"419",2004-05-06,1,0
"420",2004-05-07,2,0
"421",2004-05-08,1,1
"422",2004-05-09,2,1
"423",2004-05-11,5,0
"424",2004-05-12,4,0
"425",2004-05-13,1,1
"426",2004-05-14,2,0
"427",2004-05-15,5,0
"428",2004-05-16,1,1
"429",2004-05-17,2,0
"430",2004-05-18,0,2
"431",2004-05-19,3,0
"432",2004-05-20,2,0
"433",2004-05-21,2,1
"434",2004-05-22,2,1
"435",2004-05-23,1,1
"436",2004-05-24,5,1
"437",2004-05-25,0,2
"438",2004-05-26,1,0
"439",2004-05-27,3,0
"440",2004-05-28,4,0
"441",2004-05-29,2,0
"442",2004-05-31,1,0
"443",2004-06-01,1,0
"444",2004-06-02,2,1
"445",2004-06-03,0,1
"446",2004-06-04,3,0
"447",2004-06-05,1,0
"448",2004-06-07,1,1
"449",2004-06-08,1,1
"450",2004-06-09,3,0
"451",2004-06-10,2,1
"452",2004-06-11,3,1
"453",2004-06-12,0,1
"454",2004-06-13,2,0
"455",2004-06-14,3,2
"456",2004-06-16,1,0
"457",2004-06-17,2,0
"458",2004-06-18,0,1
"459",2004-06-19,3,0
"460",2004-06-21,2,0
"461",2004-06-23,3,0
"462",2004-06-24,1,0
"463",2004-06-25,2,0
"464",2004-06-26,1,1
"465",2004-06-27,0,1
"466",2004-06-29,1,0
"467",2004-06-30,0,3
"468",2004-07-01,0,1
"469",2004-07-02,3,1
"470",2004-07-03,1,0
"471",2004-07-04,1,0
"472",2004-07-05,5,0
"473",2004-07-06,2,0
"474",2004-07-07,1,2
"475",2004-07-08,3,1
"476",2004-07-09,3,0
"477",2004-07-10,2,0
"478",2004-07-11,1,0
"479",2004-07-12,0,1
"480",2004-07-13,3,0
"481",2004-07-14,2,0
"482",2004-07-15,0,1
"483",2004-07-16,1,2
"484",2004-07-17,0,2
"485",2004-07-18,3,1
"486",2004-07-19,1,0
"487",2004-07-20,1,0
"488",2004-07-21,1,0
"489",2004-07-22,2,0
"490",2004-07-23,1,0
"491",2004-07-24,0,1
"492",2004-07-26,3,0
"493",2004-07-27,2,1
"494",2004-07-28,1,3
"495",2004-07-29,1,0
"496",2004-07-30,1,2
"497",2004-08-01,2,0
"498",2004-08-02,2,0
"499",2004-08-03,2,0
"500",2004-08-04,1,0
"501",2004-08-07,2,0
"502",2004-08-08,0,1
"503",2004-08-09,2,0
"504",2004-08-10,1,1
"505",2004-08-11,2,0
"506",2004-08-12,3,0
"507",2004-08-13,3,0
"508",2004-08-14,1,0
"509",2004-08-15,2,0
"510",2004-08-16,2,1
"511",2004-08-17,3,0
"512",2004-08-19,0,1
"513",2004-08-20,3,0
"514",2004-08-21,1,1
"515",2004-08-22,1,0
"516",2004-08-23,2,3
"517",2004-08-24,2,1
"518",2004-08-25,2,1
"519",2004-08-26,2,1
"520",2004-08-27,4,3
"521",2004-08-29,2,0
"522",2004-08-31,0,1
"523",2004-09-01,4,1
"524",2004-09-02,1,0
"525",2004-09-03,1,0
"526",2004-09-05,1,0
"527",2004-09-08,0,1
"528",2004-09-09,2,2
"529",2004-09-10,0,1
"530",2004-09-11,2,2
"531",2004-09-13,1,0
"532",2004-09-15,1,0
"533",2004-09-16,4,0
"534",2004-09-18,0,3
"535",2004-09-20,1,0
"536",2004-09-21,1,2
"537",2004-09-23,2,0
"538",2004-09-24,6,1
"539",2004-09-25,2,0
"540",2004-09-26,1,1
"541",2004-09-27,2,1
"542",2004-09-28,1,1
"543",2004-09-29,0,2
"544",2004-09-30,3,1
"545",2004-10-02,1,1
"546",2004-10-03,1,0
"547",2004-10-04,0,1
"548",2004-10-05,4,0
"549",2004-10-06,1,1
"550",2004-10-07,0,2
"551",2004-10-08,3,0
"552",2004-10-11,2,0
"553",2004-10-12,1,0
"554",2004-10-13,3,0
"555",2004-10-14,1,0
"556",2004-10-17,1,1
"557",2004-10-19,1,0
"558",2004-10-20,3,0
"559",2004-10-22,1,0
"560",2004-10-25,1,1
"561",2004-10-26,1,1
"562",2004-10-29,1,0
"563",2004-10-30,1,0
"564",2004-10-31,1,0
"565",2004-11-01,1,1
"566",2004-11-02,4,0
"567",2004-11-03,1,0
"568",2004-11-04,2,0
"569",2004-11-06,1,0
"570",2004-11-07,1,0
"571",2004-11-08,1,0
"572",2004-11-10,1,0
"573",2004-11-11,0,1
"574",2004-11-12,1,0
"575",2004-11-13,1,0
"576",2004-11-14,1,1
"577",2004-11-15,2,1
"578",2004-11-16,2,1
"579",2004-11-17,2,0
"580",2004-11-18,2,1
"581",2004-11-21,1,0
"582",2004-11-24,1,0
"583",2004-11-25,2,0
"584",2004-11-28,0,1
"585",2004-11-29,1,2
"586",2004-11-30,3,0
"587",2004-12-02,0,1
"588",2004-12-03,1,3
"589",2004-12-04,1,0
"590",2004-12-05,1,0
"591",2004-12-06,1,0
"592",2004-12-07,0,2
"593",2004-12-08,1,0
"594",2004-12-09,0,1
"595",2004-12-10,3,0
"596",2004-12-11,2,1
"597",2004-12-13,1,1
"598",2004-12-14,1,1
"599",2004-12-16,0,1
"600",2004-12-17,2,0
"601",2004-12-18,2,1
"602",2004-12-19,1,0
"603",2004-12-20,1,0
"604",2004-12-22,1,0
"605",2004-12-23,3,0
"606",2004-12-24,1,0
"607",2004-12-25,2,0
"608",2004-12-26,0,1
"609",2004-12-27,2,0
"610",2004-12-28,1,0
"611",2004-12-29,1,3
"612",2004-12-30,1,0
"613",2005-01-01,1,1
"614",2005-01-02,1,0
"615",2005-01-04,0,1
"616",2005-01-05,2,0
"617",2005-01-06,1,0
"618",2005-01-07,1,1
"619",2005-01-08,2,0
"620",2005-01-09,2,1
"621",2005-01-10,0,1
"622",2005-01-11,1,0
"623",2005-01-12,3,1
"624",2005-01-13,0,1
"625",2005-01-14,0,1
"626",2005-01-15,1,0
"627",2005-01-16,5,0
"628",2005-01-18,1,1
"629",2005-01-19,3,0
"630",2005-01-20,0,2
"631",2005-01-21,3,0
"632",2005-01-22,2,1
"633",2005-01-24,1,0
"634",2005-01-25,1,1
"635",2005-01-26,1,0
"636",2005-01-27,4,0
"637",2005-01-29,0,4
"638",2005-01-30,0,1
"639",2005-01-31,1,0
"640",2005-02-01,1,1
"641",2005-02-03,1,0
"642",2005-02-04,1,2
"643",2005-02-07,3,0
"644",2005-02-08,2,0
"645",2005-02-10,1,0
"646",2005-02-13,3,0
"647",2005-02-14,1,0
"648",2005-02-15,2,0
"649",2005-02-16,2,0
"650",2005-02-18,3,0
"651",2005-02-19,1,0
"652",2005-02-20,1,1
"653",2005-02-22,3,0
"654",2005-02-24,1,0
"655",2005-02-25,4,0
"656",2005-02-27,4,0
"657",2005-02-28,2,1
"658",2005-03-01,2,0
"659",2005-03-02,1,2
"660",2005-03-03,2,1
"661",2005-03-05,1,0
"662",2005-03-07,1,0
"663",2005-03-08,3,1
"664",2005-03-09,1,0
"665",2005-03-10,3,0
"666",2005-03-11,1,0
"667",2005-03-12,1,1
"668",2005-03-13,4,0
"669",2005-03-15,1,0
"670",2005-03-16,1,0
"671",2005-03-17,1,0
"672",2005-03-18,1,0
"673",2005-03-19,1,0
"674",2005-03-20,2,0
"675",2005-03-21,1,0
"676",2005-03-22,1,0
"677",2005-03-24,1,1
"678",2005-03-26,2,1
"679",2005-03-27,1,0
"680",2005-03-29,2,1
"681",2005-03-30,0,1
"682",2005-03-31,2,0
"683",2005-04-03,1,0
"684",2005-04-04,2,0
"685",2005-04-05,1,0
"686",2005-04-07,1,0
"687",2005-04-09,1,1
"688",2005-04-12,1,0
"689",2005-04-13,0,1
"690",2005-04-14,3,0
"691",2005-04-15,2,0
"692",2005-04-16,1,1
"693",2005-04-17,1,1
"694",2005-04-19,1,0
"695",2005-04-20,1,0
"696",2005-04-21,1,0
"697",2005-04-22,1,2
"698",2005-04-23,1,0
"699",2005-04-24,1,0
"700",2005-04-25,1,0
"701",2005-04-26,2,0
"702",2005-04-27,3,0
"703",2005-04-28,3,1
"704",2005-04-29,3,0
"705",2005-04-30,2,0
"706",2005-05-01,1,0
"707",2005-05-02,1,0
"708",2005-05-03,2,0
"709",2005-05-04,2,0
"710",2005-05-05,0,2
"711",2005-05-06,1,0
"712",2005-05-08,5,0
"713",2005-05-09,1,1
"714",2005-05-10,1,0
"715",2005-05-11,2,1
"716",2005-05-12,1,0
"717",2005-05-13,5,0
"718",2005-05-14,1,0
"719",2005-05-15,1,0
"720",2005-05-17,0,2
"721",2005-05-18,0,1
"722",2005-05-19,2,0
"723",2005-05-20,1,1
"724",2005-05-21,4,1
"725",2005-05-23,1,0
"726",2005-05-24,1,0
"727",2005-05-25,3,2
"728",2005-05-26,1,0
"729",2005-05-29,2,0
"730",2005-05-30,2,0
"731",2005-05-31,2,0
"732",2005-06-01,3,1
"733",2005-06-02,0,3
"734",2005-06-03,1,0
"735",2005-06-04,0,1
"736",2005-06-06,3,0
"737",2005-06-07,1,0
"738",2005-06-08,4,0
"739",2005-06-09,1,0
"740",2005-06-12,1,0
"741",2005-06-13,1,0
"742",2005-06-15,1,0
"743",2005-06-16,4,1
"744",2005-06-17,0,1
"745",2005-06-20,0,1
"746",2005-06-21,1,0
"747",2005-06-22,1,0
"748",2005-06-23,0,1
"749",2005-06-24,2,0
"750",2005-06-25,1,1
"751",2005-06-27,1,0
"752",2005-06-28,2,0
"753",2005-06-29,0,1
"754",2005-06-30,0,1
"755",2005-07-01,1,1
"756",2005-07-02,1,0
"757",2005-07-04,2,0
"758",2005-07-05,4,0
"759",2005-07-06,6,0
"760",2005-07-08,2,0
"761",2005-07-09,1,0
"762",2005-07-10,1,0
"763",2005-07-11,1,0
"764",2005-07-12,0,1
"765",2005-07-13,1,0
"766",2005-07-14,3,0
"767",2005-07-15,3,0
"768",2005-07-16,1,0
"769",2005-07-17,1,0
"770",2005-07-20,2,0
"771",2005-07-21,1,0
"772",2005-07-22,2,0
"773",2005-07-23,6,2
"774",2005-07-24,1,0
"775",2005-07-25,1,0
"776",2005-07-27,1,0
"777",2005-07-28,3,0
"778",2005-07-29,1,0
"779",2005-07-30,1,0
"780",2005-08-01,2,0
"781",2005-08-03,4,0
"782",2005-08-04,1,1
"783",2005-08-05,3,0
"784",2005-08-06,1,0
"785",2005-08-07,3,1
"786",2005-08-09,1,0
"787",2005-08-11,1,2
"788",2005-08-13,2,0
"789",2005-08-14,1,0
"790",2005-08-16,2,0
"791",2005-08-17,2,0
"792",2005-08-18,2,0
"793",2005-08-19,1,0
"794",2005-08-23,3,0
"795",2005-08-24,3,0
"796",2005-08-25,0,1
"797",2005-08-27,1,0
"798",2005-08-28,1,0
"799",2005-08-31,3,1
"800",2005-09-01,1,1
"801",2005-09-02,1,0
"802",2005-09-03,1,0
"803",2005-09-04,2,0
"804",2005-09-05,2,1
"805",2005-09-07,1,0
"806",2005-09-08,1,0
"807",2005-09-09,2,0
"808",2005-09-10,1,0
"809",2005-09-13,1,0
"810",2005-09-14,2,0
"811",2005-09-15,1,0
"812",2005-09-17,1,0
"813",2005-09-18,3,0
"814",2005-09-19,1,0
"815",2005-09-20,2,0
"816",2005-09-22,1,0
"817",2005-09-23,2,1
"818",2005-09-26,1,0
"819",2005-09-28,1,0
"820",2005-09-29,3,2
"821",2005-09-30,1,0
"822",2005-10-02,0,1
"823",2005-10-03,1,0
"824",2005-10-04,2,0
"825",2005-10-06,3,0
"826",2005-10-07,2,0
"827",2005-10-08,2,0
"828",2005-10-10,4,0
"829",2005-10-12,3,0
"830",2005-10-13,2,1
"831",2005-10-14,1,0
"832",2005-10-15,1,0
"833",2005-10-17,1,0
"834",2005-10-18,1,0
"835",2005-10-19,0,2
"836",2005-10-20,4,0
"837",2005-10-21,3,0
"838",2005-10-22,1,0
"839",2005-10-23,1,0
"840",2005-10-24,2,0
"841",2005-10-25,1,0
"842",2005-10-26,2,0
"843",2005-10-27,2,0
"844",2005-10-28,1,0
"845",2005-10-29,1,0
"846",2005-10-30,2,0
"847",2005-10-31,2,0
"848",2005-11-01,1,0
"849",2005-11-03,1,0
"850",2005-11-04,2,0
"851",2005-11-05,3,1
"852",2005-11-07,1,0
"853",2005-11-08,2,0
"854",2005-11-10,3,0
"855",2005-11-11,0,2
"856",2005-11-12,1,1
"857",2005-11-14,1,0
"858",2005-11-16,1,0
"859",2005-11-17,0,1
"860",2005-11-18,3,0
"861",2005-11-20,1,0
"862",2005-11-21,1,0
"863",2005-11-22,1,0
"864",2005-11-27,1,0
"865",2005-11-28,1,0
"866",2005-11-29,0,1
"867",2005-11-30,2,0
"868",2005-12-01,2,0
"869",2005-12-05,2,0
"870",2005-12-06,2,0
"871",2005-12-07,1,0
"872",2005-12-08,1,0
"873",2005-12-09,2,0
"874",2005-12-11,2,1
"875",2005-12-13,2,0
"876",2005-12-14,3,0
"877",2005-12-15,2,0
"878",2005-12-16,1,1
"879",2005-12-19,1,0
"880",2005-12-20,2,0
"881",2005-12-21,2,0
"882",2005-12-23,0,1
"883",2005-12-24,1,0
"884",2005-12-25,2,0
"885",2005-12-26,1,0
"886",2005-12-27,2,0
"887",2005-12-28,3,0
"888",2005-12-29,5,1
"889",2005-12-30,2,1
"890",2005-12-31,4,0
"891",2006-01-01,2,0
"892",2006-01-02,0,1
"893",2006-01-03,1,1
"894",2006-01-04,0,1
"895",2006-01-06,2,0
"896",2006-01-07,2,0
"897",2006-01-08,1,1
"898",2006-01-09,4,0
"899",2006-01-10,1,0
"900",2006-01-11,1,0
"901",2006-01-12,2,0
"902",2006-01-13,2,0
"903",2006-01-14,1,0
"904",2006-01-15,4,0
"905",2006-01-16,1,0
"906",2006-01-17,2,0
"907",2006-01-19,1,0
"908",2006-01-20,2,0
"909",2006-01-21,2,0
"910",2006-01-22,2,0
"911",2006-01-23,0,1
"912",2006-01-24,6,0
"913",2006-01-25,2,1
"914",2006-01-26,0,1
"915",2006-01-27,2,0
"916",2006-01-28,1,0
"917",2006-01-29,0,1
"918",2006-02-01,4,0
"919",2006-02-02,1,0
"920",2006-02-03,1,0
"921",2006-02-04,1,0
"922",2006-02-05,1,0
"923",2006-02-06,3,1
"924",2006-02-08,1,1
"925",2006-02-09,1,1
"926",2006-02-10,1,0
"927",2006-02-11,2,0
"928",2006-02-12,1,0
"929",2006-02-13,3,0
"930",2006-02-14,1,0
"931",2006-02-15,1,0
"932",2006-02-16,1,1
"933",2006-02-17,2,0
"934",2006-02-18,0,1
"935",2006-02-19,2,1
"936",2006-02-20,3,0
"937",2006-02-23,2,0
"938",2006-02-24,2,0
"939",2006-02-25,2,0
"940",2006-02-26,2,0
"941",2006-02-27,1,0
"942",2006-02-28,3,0
"943",2006-03-01,1,2
"944",2006-03-02,4,0
"945",2006-03-04,1,0
"946",2006-03-05,1,1
"947",2006-03-07,1,0
"948",2006-03-08,2,0
"949",2006-03-09,3,1
"950",2006-03-11,2,0
"951",2006-03-12,1,0
"952",2006-03-14,2,1
"953",2006-03-15,4,0
"954",2006-03-16,1,0
"955",2006-03-17,1,2
"956",2006-03-18,3,0
"957",2006-03-19,1,0
"958",2006-03-20,4,1
"959",2006-03-21,5,0
"960",2006-03-22,2,0
"961",2006-03-23,3,0
"962",2006-03-24,3,0
"963",2006-03-25,1,0
"964",2006-03-27,1,0
"965",2006-03-28,3,0
"966",2006-03-29,3,0
"967",2006-03-30,3,0
"968",2006-03-31,2,0
"969",2006-04-01,1,0
"970",2006-04-02,5,0
"971",2006-04-04,2,0
"972",2006-04-05,1,1
"973",2006-04-06,2,0
"974",2006-04-07,3,0
"975",2006-04-08,2,2
"976",2006-04-10,1,0
"977",2006-04-11,1,0
"978",2006-04-12,2,0
"979",2006-04-13,1,1
"980",2006-04-14,2,2
"981",2006-04-15,1,1
"982",2006-04-16,5,0
"983",2006-04-17,4,0
"984",2006-04-18,2,0
"985",2006-04-19,4,0
"986",2006-04-21,3,0
"987",2006-04-22,1,0
"988",2006-04-24,6,0
"989",2006-04-25,1,0
"990",2006-04-26,1,1
"991",2006-04-27,1,0
"992",2006-04-28,1,0
"993",2006-04-29,2,0
"994",2006-04-30,2,2
"995",2006-05-01,2,0
"996",2006-05-03,1,0
"997",2006-05-04,1,1
