"i","Date","Solved","Not Solved"
"169",2003-06-18,12,78
"170",2003-06-19,10,70
"171",2003-06-20,11,73
"172",2003-06-21,19,76
"173",2003-06-22,12,58
"174",2003-06-23,9,57
"175",2003-06-24,9,72
"176",2003-06-25,11,68
"177",2003-06-26,14,67
"178",2003-06-27,12,69
"179",2003-06-28,10,71
"180",2003-06-29,15,74
"181",2003-06-30,5,49
"182",2003-07-01,10,65
"183",2003-07-02,6,78
"184",2003-07-03,3,75
"185",2003-07-04,11,82
"186",2003-07-05,6,57
"187",2003-07-06,12,64
"188",2003-07-07,9,45
"189",2003-07-08,7,62
"190",2003-07-09,7,57
"191",2003-07-10,9,51
"192",2003-07-11,10,72
"193",2003-07-12,11,50
"194",2003-07-13,6,64
"195",2003-07-14,10,54
"196",2003-07-15,10,52
"197",2003-07-16,12,69
"198",2003-07-17,11,76
"199",2003-07-18,25,75
"200",2003-07-19,9,72
"201",2003-07-20,14,94
"202",2003-07-21,15,67
"203",2003-07-22,7,71
"204",2003-07-23,9,61
"205",2003-07-24,9,67
"206",2003-07-25,12,71
"207",2003-07-26,15,62
"208",2003-07-27,13,70
"209",2003-07-28,6,42
"210",2003-07-29,8,45
"211",2003-07-30,8,53
"212",2003-07-31,7,55
"213",2003-08-01,7,56
"214",2003-08-02,7,65
"215",2003-08-03,10,43
"216",2003-08-04,8,46
"217",2003-08-05,12,56
"218",2003-08-06,9,61
"219",2003-08-07,9,72
"220",2003-08-08,9,66
"221",2003-08-09,10,68
"222",2003-08-10,12,79
"223",2003-08-11,12,59
"224",2003-08-12,10,64
"225",2003-08-13,15,67
"226",2003-08-14,11,69
"227",2003-08-15,16,65
"228",2003-08-16,12,82
"229",2003-08-17,7,74
"230",2003-08-18,9,48
"231",2003-08-19,15,58
"232",2003-08-20,5,55
"233",2003-08-21,10,65
"234",2003-08-22,13,66
"235",2003-08-23,11,65
"236",2003-08-24,8,64
"237",2003-08-25,10,63
"238",2003-08-26,10,63
"239",2003-08-27,5,64
"240",2003-08-28,19,67
"241",2003-08-29,10,57
"242",2003-08-30,4,72
"243",2003-08-31,6,49
"244",2003-09-01,8,53
"245",2003-09-02,7,53
"246",2003-09-03,8,65
"247",2003-09-04,14,48
"248",2003-09-05,9,58
"249",2003-09-06,16,79
"250",2003-09-07,15,60
"251",2003-09-08,9,53
"252",2003-09-09,9,57
"253",2003-09-10,16,72
"254",2003-09-11,12,49
"255",2003-09-12,10,61
"256",2003-09-13,16,65
"257",2003-09-14,12,67
"258",2003-09-15,8,59
"259",2003-09-16,6,66
"260",2003-09-17,4,46
"261",2003-09-18,13,62
"262",2003-09-19,12,71
"263",2003-09-20,12,62
"264",2003-09-21,13,73
"265",2003-09-22,10,56
"266",2003-09-23,12,62
"267",2003-09-24,10,65
"268",2003-09-25,16,58
"269",2003-09-26,10,72
"270",2003-09-27,13,68
"271",2003-09-28,15,64
"272",2003-09-29,15,51
"273",2003-09-30,2,60
"274",2003-10-01,16,68
"275",2003-10-02,8,62
"276",2003-10-03,9,46
"277",2003-10-04,13,50
"278",2003-10-05,11,55
"279",2003-10-06,8,60
"280",2003-10-07,9,62
"281",2003-10-08,11,61
"282",2003-10-09,11,56
"283",2003-10-10,10,66
"284",2003-10-11,13,74
"285",2003-10-12,13,54
"286",2003-10-13,7,50
"287",2003-10-14,12,67
"288",2003-10-15,17,55
"289",2003-10-16,8,57
"290",2003-10-17,8,59
"291",2003-10-18,9,74
"292",2003-10-19,9,66
"293",2003-10-20,9,65
"294",2003-10-21,17,58
"295",2003-10-22,15,78
"296",2003-10-23,9,54
"297",2003-10-24,14,56
"298",2003-10-25,15,63
"299",2003-10-26,10,67
"300",2003-10-27,11,45
"301",2003-10-28,7,60
"302",2003-10-29,15,54
"303",2003-10-30,17,49
"304",2003-10-31,13,67
"305",2003-11-01,13,84
"306",2003-11-02,3,57
"307",2003-11-03,3,50
"308",2003-11-04,16,53
"309",2003-11-05,13,53
"310",2003-11-06,10,48
"311",2003-11-07,7,73
"312",2003-11-08,13,68
"313",2003-11-09,11,65
"314",2003-11-10,7,72
"315",2003-11-11,9,59
"316",2003-11-12,11,56
"317",2003-11-13,12,50
"318",2003-11-14,6,77
"319",2003-11-15,10,71
"320",2003-11-16,16,64
"321",2003-11-17,6,52
"322",2003-11-18,8,67
"323",2003-11-19,8,65
"324",2003-11-20,15,51
"325",2003-11-21,12,65
"326",2003-11-22,9,69
"327",2003-11-23,7,54
"328",2003-11-24,11,64
"329",2003-11-25,7,60
"330",2003-11-26,14,57
"331",2003-11-27,11,62
"332",2003-11-28,13,39
"333",2003-11-29,15,57
"334",2003-11-30,13,63
"335",2003-12-01,9,54
"336",2003-12-02,8,49
"337",2003-12-03,5,57
"338",2003-12-04,14,58
"339",2003-12-05,11,52
"340",2003-12-06,8,56
"341",2003-12-07,13,49
"342",2003-12-08,5,41
"343",2003-12-09,5,54
"344",2003-12-10,7,47
"345",2003-12-11,9,58
"346",2003-12-12,15,59
"347",2003-12-13,8,48
"348",2003-12-14,15,67
"349",2003-12-15,8,52
"350",2003-12-16,16,44
"351",2003-12-17,8,50
"352",2003-12-18,14,58
"353",2003-12-19,12,52
"354",2003-12-20,10,65
"355",2003-12-21,14,51
"356",2003-12-22,14,57
"357",2003-12-23,12,58
"358",2003-12-24,8,59
"359",2003-12-25,6,53
"360",2003-12-26,1,44
"361",2003-12-27,4,40
"362",2003-12-28,7,57
"363",2003-12-29,11,42
"364",2003-12-30,11,47
"365",2003-12-31,7,61
"366",2004-01-01,9,72
"367",2004-01-02,5,34
"368",2004-01-03,11,47
"369",2004-01-04,11,58
"370",2004-01-05,6,54
"371",2004-01-06,26,49
"372",2004-01-07,7,51
"373",2004-01-08,10,51
"374",2004-01-09,12,56
"375",2004-01-10,17,58
"376",2004-01-11,17,61
"377",2004-01-12,11,62
"378",2004-01-13,5,48
"379",2004-01-14,17,66
"380",2004-01-15,8,61
"381",2004-01-16,12,56
"382",2004-01-17,7,60
"383",2004-01-18,8,60
"384",2004-01-19,18,65
"385",2004-01-20,9,61
"386",2004-01-21,10,39
"387",2004-01-22,13,51
"388",2004-01-23,7,46
"389",2004-01-24,15,61
"390",2004-01-25,10,58
"391",2004-01-26,12,70
"392",2004-01-27,9,59
"393",2004-01-28,13,67
"394",2004-01-29,8,63
"395",2004-01-30,15,60
"396",2004-01-31,14,65
"397",2004-02-01,4,48
"398",2004-02-02,14,53
"399",2004-02-03,7,52
"400",2004-02-04,8,41
"401",2004-02-05,16,42
"402",2004-02-06,8,60
"403",2004-02-07,14,76
"404",2004-02-08,10,59
"405",2004-02-09,7,49
"406",2004-02-10,11,62
"407",2004-02-11,10,65
"408",2004-02-12,15,56
"409",2004-02-13,16,69
"410",2004-02-14,10,68
"411",2004-02-15,7,56
"412",2004-02-16,10,51
"413",2004-02-17,6,44
"414",2004-02-18,10,55
"415",2004-02-19,9,62
"416",2004-02-20,16,51
"417",2004-02-21,11,61
"418",2004-02-22,9,62
"419",2004-02-23,7,53
"420",2004-02-24,8,68
"421",2004-02-25,9,54
"422",2004-02-26,7,53
"423",2004-02-27,6,55
"424",2004-02-28,11,55
"425",2004-02-29,12,57
"426",2004-03-01,9,53
"427",2004-03-02,13,50
"428",2004-03-03,7,51
"429",2004-03-04,9,50
"430",2004-03-05,15,42
"431",2004-03-06,15,70
"432",2004-03-07,11,43
"433",2004-03-08,11,47
"434",2004-03-09,9,53
"435",2004-03-10,4,45
"436",2004-03-11,7,61
"437",2004-03-12,9,57
"438",2004-03-13,7,49
"439",2004-03-14,9,58
"440",2004-03-15,9,49
"441",2004-03-16,9,52
"442",2004-03-17,7,46
"443",2004-03-18,3,52
"444",2004-03-19,9,59
"445",2004-03-20,10,71
"446",2004-03-21,4,61
"447",2004-03-22,13,57
"448",2004-03-23,11,45
"449",2004-03-24,13,57
"450",2004-03-25,11,63
"451",2004-03-26,5,55
"452",2004-03-27,15,58
"453",2004-03-28,20,53
"454",2004-03-29,10,55
"455",2004-03-30,13,44
"456",2004-03-31,12,55
"457",2004-04-01,10,56
"458",2004-04-02,9,62
"459",2004-04-03,13,61
"460",2004-04-04,8,45
"461",2004-04-05,14,46
"462",2004-04-06,10,38
"463",2004-04-07,7,62
"464",2004-04-08,11,56
"465",2004-04-09,7,66
"466",2004-04-10,8,71
"467",2004-04-11,13,70
"468",2004-04-12,8,58
"469",2004-04-13,12,56
"470",2004-04-14,7,47
"471",2004-04-15,6,70
"472",2004-04-16,7,48
"473",2004-04-17,16,75
"474",2004-04-18,16,76
"475",2004-04-19,14,61
"476",2004-04-20,16,55
"477",2004-04-21,9,59
"478",2004-04-22,8,59
"479",2004-04-23,8,56
"480",2004-04-24,22,74
"481",2004-04-25,13,57
"482",2004-04-26,12,49
"483",2004-04-27,15,38
"484",2004-04-28,6,58
"485",2004-04-29,19,47
"486",2004-04-30,7,55
"487",2004-05-01,7,66
"488",2004-05-02,9,38
"489",2004-05-03,5,47
"490",2004-05-04,4,37
"491",2004-05-05,5,48
"492",2004-05-06,5,55
"493",2004-05-07,10,46
"494",2004-05-08,12,79
"495",2004-05-09,7,60
"496",2004-05-10,3,48
"497",2004-05-11,10,46
"498",2004-05-12,18,43
"499",2004-05-13,9,53
"500",2004-05-14,13,68
"501",2004-05-15,10,73
"502",2004-05-16,10,78
"503",2004-05-17,6,65
"504",2004-05-18,11,41
"505",2004-05-19,9,57
"506",2004-05-20,15,52
"507",2004-05-21,13,64
"508",2004-05-22,10,74
"509",2004-05-23,17,72
"510",2004-05-24,11,63
"511",2004-05-25,7,67
"512",2004-05-26,14,60
"513",2004-05-27,14,63
"514",2004-05-28,12,50
"515",2004-05-29,19,39
"516",2004-05-30,14,69
"517",2004-05-31,8,70
"518",2004-06-01,8,53
"519",2004-06-02,13,63
"520",2004-06-03,14,59
"521",2004-06-04,12,49
"522",2004-06-05,9,66
"523",2004-06-06,9,51
"524",2004-06-07,9,48
"525",2004-06-08,6,57
"526",2004-06-09,19,69
"527",2004-06-10,6,62
"528",2004-06-11,16,67
"529",2004-06-12,7,57
"530",2004-06-13,11,61
"531",2004-06-14,14,61
"532",2004-06-15,8,61
"533",2004-06-16,5,54
"534",2004-06-17,9,64
"535",2004-06-18,15,54
"536",2004-06-19,12,80
"537",2004-06-20,10,64
"538",2004-06-21,10,68
"539",2004-06-22,7,56
"540",2004-06-23,12,66
"541",2004-06-24,14,65
"542",2004-06-25,7,79
"543",2004-06-26,21,80
"544",2004-06-27,10,76
"545",2004-06-28,11,78
"546",2004-06-29,7,62
"547",2004-06-30,9,67
"548",2004-07-01,11,70
"549",2004-07-02,9,58
"550",2004-07-03,9,81
"551",2004-07-04,12,63
"552",2004-07-05,12,60
"553",2004-07-06,5,60
"554",2004-07-07,16,85
"555",2004-07-08,10,72
"556",2004-07-09,15,71
"557",2004-07-10,13,62
"558",2004-07-11,9,61
"559",2004-07-12,10,60
"560",2004-07-13,16,53
"561",2004-07-14,15,69
"562",2004-07-15,15,67
"563",2004-07-16,12,59
"564",2004-07-17,12,58
"565",2004-07-18,9,69
"566",2004-07-19,17,49
"567",2004-07-20,7,48
"568",2004-07-21,8,59
"569",2004-07-22,3,51
"570",2004-07-23,8,69
"571",2004-07-24,10,66
"572",2004-07-25,9,76
"573",2004-07-26,7,69
"574",2004-07-27,14,70
"575",2004-07-28,11,61
"576",2004-07-29,13,59
"577",2004-07-30,9,78
"578",2004-07-31,8,71
"579",2004-08-01,6,58
"580",2004-08-02,12,59
"581",2004-08-03,8,63
"582",2004-08-04,7,58
"583",2004-08-05,5,59
"584",2004-08-06,5,69
"585",2004-08-07,6,75
"586",2004-08-08,9,58
"587",2004-08-09,6,49
"588",2004-08-10,7,48
"589",2004-08-11,11,61
"590",2004-08-12,2,70
"591",2004-08-13,10,61
"592",2004-08-14,5,62
"593",2004-08-15,8,61
"594",2004-08-16,9,50
"595",2004-08-17,6,55
"596",2004-08-18,10,65
"597",2004-08-19,6,74
"598",2004-08-20,10,78
"599",2004-08-21,8,65
"600",2004-08-22,8,61
"601",2004-08-23,5,59
"602",2004-08-24,9,51
"603",2004-08-25,7,72
"604",2004-08-26,5,67
"605",2004-08-27,9,57
"606",2004-08-28,5,66
"607",2004-08-29,11,73
"608",2004-08-30,7,63
"609",2004-08-31,9,65
"610",2004-09-01,8,65
"611",2004-09-02,10,51
"612",2004-09-03,3,59
"613",2004-09-04,4,55
"614",2004-09-05,8,63
"615",2004-09-06,10,50
"616",2004-09-07,7,56
"617",2004-09-08,4,58
"618",2004-09-09,8,46
"619",2004-09-10,6,63
"620",2004-09-11,6,67
"621",2004-09-12,2,74
"622",2004-09-13,5,67
"623",2004-09-14,7,57
"624",2004-09-15,10,64
"625",2004-09-16,7,62
"626",2004-09-17,10,56
"627",2004-09-18,7,64
"628",2004-09-19,7,70
"629",2004-09-20,5,65
"630",2004-09-21,6,62
"631",2004-09-22,10,66
"632",2004-09-23,5,87
"633",2004-09-24,12,73
"634",2004-09-25,3,57
"635",2004-09-26,12,65
"636",2004-09-27,8,39
"637",2004-09-28,8,68
"638",2004-09-29,4,54
"639",2004-09-30,18,52
"640",2004-10-01,7,56
"641",2004-10-02,5,58
"642",2004-10-03,5,59
"643",2004-10-04,5,55
"644",2004-10-05,4,53
"645",2004-10-06,12,34
"646",2004-10-07,14,58
"647",2004-10-08,8,56
"648",2004-10-09,5,60
"649",2004-10-10,12,62
"650",2004-10-11,9,43
"651",2004-10-12,12,47
"652",2004-10-13,8,60
"653",2004-10-14,11,50
"654",2004-10-15,7,40
"655",2004-10-16,10,74
"656",2004-10-17,9,56
"657",2004-10-18,6,43
"658",2004-10-19,2,47
"659",2004-10-20,4,56
"660",2004-10-21,12,52
"661",2004-10-22,8,71
"662",2004-10-23,8,72
"663",2004-10-24,13,51
"664",2004-10-25,9,46
"665",2004-10-26,11,48
"666",2004-10-27,8,53
"667",2004-10-28,9,45
"668",2004-10-29,8,50
"669",2004-10-30,5,57
"670",2004-10-31,4,57
"671",2004-11-01,11,49
"672",2004-11-02,2,32
"673",2004-11-03,4,54
"674",2004-11-04,2,48
"675",2004-11-05,10,57
"676",2004-11-06,8,44
"677",2004-11-07,6,55
"678",2004-11-08,5,44
"679",2004-11-09,7,40
"680",2004-11-10,6,41
"681",2004-11-11,8,51
"682",2004-11-12,9,51
"683",2004-11-13,9,64
"684",2004-11-14,7,62
"685",2004-11-15,4,61
"686",2004-11-16,8,47
"687",2004-11-17,6,47
"688",2004-11-18,7,44
"689",2004-11-19,7,57
"690",2004-11-20,9,65
"691",2004-11-21,4,53
"692",2004-11-22,9,43
"693",2004-11-23,7,51
"694",2004-11-24,9,55
"695",2004-11-25,4,50
"696",2004-11-26,4,31
"697",2004-11-27,11,45
"698",2004-11-28,15,65
"699",2004-11-29,6,40
"700",2004-11-30,3,47
"701",2004-12-01,11,48
"702",2004-12-02,9,54
"703",2004-12-03,13,48
"704",2004-12-04,2,68
"705",2004-12-05,6,58
"706",2004-12-06,6,47
"707",2004-12-07,7,46
"708",2004-12-08,5,56
"709",2004-12-09,4,60
"710",2004-12-10,8,60
"711",2004-12-11,15,58
"712",2004-12-12,7,67
"713",2004-12-13,7,50
"714",2004-12-14,6,78
"715",2004-12-15,6,72
"716",2004-12-16,11,63
"717",2004-12-17,11,68
"718",2004-12-18,4,56
"719",2004-12-19,12,48
"720",2004-12-20,4,57
"721",2004-12-21,6,45
"722",2004-12-22,7,53
"723",2004-12-23,6,52
"724",2004-12-24,8,55
"725",2004-12-25,8,52
"726",2004-12-26,1,38
"727",2004-12-27,5,36
"728",2004-12-28,10,44
"729",2004-12-29,3,57
"730",2004-12-30,6,43
"731",2004-12-31,13,44
"732",2005-01-01,8,86
"733",2005-01-02,3,48
"734",2005-01-03,10,53
"735",2005-01-04,2,45
"736",2005-01-05,8,60
"737",2005-01-06,6,54
"738",2005-01-07,14,61
"739",2005-01-08,11,66
"740",2005-01-09,7,61
"741",2005-01-10,12,54
"742",2005-01-11,7,46
"743",2005-01-12,8,68
"744",2005-01-13,11,65
"745",2005-01-14,9,50
"746",2005-01-15,8,47
"747",2005-01-16,7,66
"748",2005-01-17,11,40
"749",2005-01-18,14,57
"750",2005-01-19,7,46
"751",2005-01-20,7,67
"752",2005-01-21,9,51
"753",2005-01-22,8,65
"754",2005-01-23,4,74
"755",2005-01-24,5,60
"756",2005-01-25,13,52
"757",2005-01-26,6,46
"758",2005-01-27,6,53
"759",2005-01-28,12,74
"760",2005-01-29,8,56
"761",2005-01-30,9,61
"762",2005-01-31,3,63
"763",2005-02-01,9,62
"764",2005-02-02,7,58
"765",2005-02-03,9,42
"766",2005-02-04,10,48
"767",2005-02-05,6,63
"768",2005-02-06,8,40
"769",2005-02-07,3,51
"770",2005-02-08,6,44
"771",2005-02-09,6,71
"772",2005-02-10,9,53
"773",2005-02-11,8,58
"774",2005-02-12,6,54
"775",2005-02-13,7,50
"776",2005-02-14,8,75
"777",2005-02-15,7,63
"778",2005-02-16,13,56
"779",2005-02-17,11,55
"780",2005-02-18,12,62
"781",2005-02-19,10,57
"782",2005-02-20,12,47
"783",2005-02-21,7,55
"784",2005-02-22,12,33
"785",2005-02-23,3,49
"786",2005-02-24,12,65
"787",2005-02-25,7,54
"788",2005-02-26,6,52
"789",2005-02-27,10,52
"790",2005-02-28,10,40
"791",2005-03-01,11,47
"792",2005-03-02,15,49
"793",2005-03-03,12,48
"794",2005-03-04,14,49
"795",2005-03-05,14,55
"796",2005-03-06,11,45
"797",2005-03-07,7,52
"798",2005-03-08,10,48
"799",2005-03-09,13,44
"800",2005-03-10,9,51
"801",2005-03-11,12,64
"802",2005-03-12,11,51
"803",2005-03-13,12,53
"804",2005-03-14,18,53
"805",2005-03-15,3,49
"806",2005-03-16,8,68
"807",2005-03-17,10,45
"808",2005-03-18,7,68
"809",2005-03-19,6,62
"810",2005-03-20,12,66
"811",2005-03-21,15,62
"812",2005-03-22,6,78
"813",2005-03-23,8,61
"814",2005-03-24,10,66
"815",2005-03-25,8,56
"816",2005-03-26,10,43
"817",2005-03-27,9,66
"818",2005-03-28,0,42
"819",2005-03-29,9,62
"820",2005-03-30,9,63
"821",2005-03-31,9,55
"822",2005-04-01,9,60
"823",2005-04-02,8,63
"824",2005-04-03,8,50
"825",2005-04-04,5,45
"826",2005-04-05,6,46
"827",2005-04-06,8,60
"828",2005-04-07,8,57
"829",2005-04-08,8,55
"830",2005-04-09,10,66
"831",2005-04-10,7,62
"832",2005-04-11,4,52
"833",2005-04-12,6,69
"834",2005-04-13,7,52
"835",2005-04-14,8,66
"836",2005-04-15,7,61
"837",2005-04-16,11,58
"838",2005-04-17,13,60
"839",2005-04-18,9,45
"840",2005-04-19,12,53
"841",2005-04-20,7,41
"842",2005-04-21,7,53
"843",2005-04-22,12,47
"844",2005-04-23,7,71
"845",2005-04-24,13,57
"846",2005-04-25,12,42
"847",2005-04-26,12,42
"848",2005-04-27,18,64
"849",2005-04-28,15,57
"850",2005-04-29,8,64
"851",2005-04-30,9,37
"852",2005-05-01,9,48
"853",2005-05-02,5,64
"854",2005-05-03,8,54
"855",2005-05-04,8,58
"856",2005-05-05,9,62
"857",2005-05-06,5,63
"858",2005-05-07,5,55
"859",2005-05-08,13,61
"860",2005-05-09,4,62
"861",2005-05-10,5,49
"862",2005-05-11,16,52
"863",2005-05-12,12,56
"864",2005-05-13,7,60
"865",2005-05-14,13,75
"866",2005-05-15,9,80
"867",2005-05-16,6,80
"868",2005-05-17,14,49
"869",2005-05-18,8,63
"870",2005-05-19,11,55
"871",2005-05-20,10,60
"872",2005-05-21,8,59
"873",2005-05-22,6,70
"874",2005-05-23,10,59
"875",2005-05-24,6,60
"876",2005-05-25,12,73
"877",2005-05-26,12,63
"878",2005-05-27,8,60
"879",2005-05-28,9,76
"880",2005-05-29,14,48
"881",2005-05-30,6,61
"882",2005-05-31,8,62
"883",2005-06-01,13,55
"884",2005-06-02,13,55
"885",2005-06-03,9,65
"886",2005-06-04,11,62
"887",2005-06-05,9,60
"888",2005-06-06,9,55
"889",2005-06-07,8,57
"890",2005-06-08,3,65
"891",2005-06-09,7,55
"892",2005-06-10,8,75
"893",2005-06-11,14,68
"894",2005-06-12,11,62
"895",2005-06-13,6,68
"896",2005-06-14,9,57
"897",2005-06-15,11,58
"898",2005-06-16,4,61
"899",2005-06-17,9,66
"900",2005-06-18,7,72
"901",2005-06-19,11,75
"902",2005-06-20,7,73
"903",2005-06-21,7,71
"904",2005-06-22,4,57
"905",2005-06-23,8,73
"906",2005-06-24,17,68
"907",2005-06-25,9,75
"908",2005-06-26,12,70
"909",2005-06-27,19,75
"910",2005-06-28,8,61
"911",2005-06-29,8,72
"912",2005-06-30,15,62
"913",2005-07-01,9,77
"914",2005-07-02,6,60
"915",2005-07-03,11,47
"916",2005-07-04,6,50
"917",2005-07-05,12,45
"918",2005-07-06,13,50
"919",2005-07-07,12,58
"920",2005-07-08,11,73
"921",2005-07-09,5,78
"922",2005-07-10,17,67
"923",2005-07-11,11,59
"924",2005-07-12,11,54
"925",2005-07-13,6,44
"926",2005-07-14,12,77
"927",2005-07-15,9,87
"928",2005-07-16,4,59
"929",2005-07-17,9,73
"930",2005-07-18,4,61
"931",2005-07-19,7,74
"932",2005-07-20,7,58
"933",2005-07-21,11,76
"934",2005-07-22,6,72
"935",2005-07-23,13,93
"936",2005-07-24,9,71
"937",2005-07-25,5,59
"938",2005-07-26,6,63
"939",2005-07-27,9,72
"940",2005-07-28,8,70
"941",2005-07-29,11,80
"942",2005-07-30,13,71
"943",2005-07-31,14,54
"944",2005-08-01,15,64
"945",2005-08-02,16,63
"946",2005-08-03,17,62
"947",2005-08-04,11,51
"948",2005-08-05,17,70
"949",2005-08-06,9,76
"950",2005-08-07,11,81
"951",2005-08-08,12,57
"952",2005-08-09,9,62
"953",2005-08-10,10,61
"954",2005-08-11,6,67
"955",2005-08-12,8,61
"956",2005-08-13,15,70
"957",2005-08-14,10,81
"958",2005-08-15,7,55
"959",2005-08-16,5,67
"960",2005-08-17,15,56
"961",2005-08-18,4,72
"962",2005-08-19,8,81
"963",2005-08-20,11,64
"964",2005-08-21,12,72
"965",2005-08-22,10,64
"966",2005-08-23,9,66
"967",2005-08-24,16,67
"968",2005-08-25,11,60
"969",2005-08-26,5,74
"970",2005-08-27,10,86
"971",2005-08-28,7,62
"972",2005-08-29,8,63
"973",2005-08-30,13,78
"974",2005-08-31,10,63
"975",2005-09-01,9,71
"976",2005-09-02,15,64
"977",2005-09-03,11,59
"978",2005-09-04,5,74
"979",2005-09-05,10,54
"980",2005-09-06,7,42
"981",2005-09-07,7,49
"982",2005-09-08,11,57
"983",2005-09-09,11,55
"984",2005-09-10,11,65
"985",2005-09-11,7,72
"986",2005-09-12,5,68
"987",2005-09-13,7,61
"988",2005-09-14,7,59
"989",2005-09-15,12,51
"990",2005-09-16,12,75
"991",2005-09-17,15,75
"992",2005-09-18,10,60
"993",2005-09-19,11,49
"994",2005-09-20,8,55
"995",2005-09-21,11,64
"996",2005-09-22,9,65
"997",2005-09-23,11,78
