"i","Date","Solved","Not Solved"
"312",2006-09-18,1,1
"313",2006-09-20,1,0
"314",2006-09-21,0,1
"315",2006-09-23,0,2
"316",2006-09-25,1,0
"317",2006-09-26,0,1
"318",2006-09-29,1,0
"319",2006-10-11,0,1
"320",2006-10-24,1,0
"321",2006-10-29,1,0
"322",2006-11-05,0,1
"323",2006-11-06,1,0
"324",2006-11-07,0,1
"325",2006-11-14,1,0
"326",2006-11-20,1,1
"327",2006-11-23,1,0
"328",2006-11-30,0,1
"329",2006-12-02,0,1
"330",2006-12-11,0,1
"331",2006-12-18,0,1
"332",2006-12-22,1,0
"333",2006-12-31,0,3
"334",2007-01-01,1,0
"335",2007-01-08,0,1
"336",2007-01-17,1,0
"337",2007-01-24,0,1
"338",2007-01-28,0,1
"339",2007-02-03,1,0
"340",2007-02-05,1,0
"341",2007-02-12,0,1
"342",2007-02-15,1,0
"343",2007-02-17,2,0
"344",2007-02-18,1,0
"345",2007-02-20,0,1
"346",2007-02-23,0,1
"347",2007-02-24,1,0
"348",2007-02-27,0,2
"349",2007-03-01,1,1
"350",2007-03-03,0,1
"351",2007-03-06,0,1
"352",2007-03-09,1,0
"353",2007-03-11,0,1
"354",2007-03-22,0,3
"355",2007-03-24,0,1
"356",2007-04-14,0,1
"357",2007-04-30,1,0
"358",2007-05-01,0,1
"359",2007-05-12,0,1
"360",2007-05-13,1,1
"361",2007-05-22,1,0
"362",2007-05-25,0,1
"363",2007-06-07,0,1
"364",2007-06-08,0,1
"365",2007-06-09,0,1
"366",2007-06-15,0,1
"367",2007-06-28,1,0
"368",2007-06-29,0,1
"369",2007-07-06,1,0
"370",2007-07-07,1,0
"371",2007-07-10,0,1
"372",2007-07-11,0,1
"373",2007-07-15,0,1
"374",2007-07-18,0,1
"375",2007-07-26,0,3
"376",2007-08-09,1,0
"377",2007-08-10,0,1
"378",2007-08-13,0,1
"379",2007-08-14,0,1
"380",2007-08-20,0,1
"381",2007-08-23,0,1
"382",2007-08-26,0,1
"383",2007-09-28,0,1
"384",2007-10-01,0,1
"385",2007-10-09,2,0
"386",2007-10-10,0,1
"387",2007-10-11,0,1
"388",2007-10-18,0,1
"389",2007-11-02,1,0
"390",2007-11-03,0,1
"391",2007-11-08,0,1
"392",2007-11-09,1,0
"393",2007-11-15,1,0
"394",2007-11-17,0,1
"395",2007-11-25,1,1
"396",2007-12-01,0,1
"397",2007-12-07,0,1
"398",2007-12-12,0,1
"399",2007-12-13,0,1
"400",2007-12-18,1,0
"401",2007-12-21,0,1
"402",2007-12-28,0,1
"403",2008-01-01,1,1
"404",2008-01-02,0,1
"405",2008-01-06,1,0
"406",2008-01-17,0,1
"407",2008-01-21,1,0
"408",2008-01-22,0,1
"409",2008-02-03,0,1
"410",2008-02-19,0,1
"411",2008-02-28,0,1
"412",2008-02-29,1,0
"413",2008-03-03,0,1
"414",2008-03-08,1,0
"415",2008-03-15,1,0
"416",2008-03-24,1,1
"417",2008-03-28,0,1
"418",2008-04-01,1,0
"419",2008-04-02,1,0
"420",2008-04-09,0,1
"421",2008-04-17,0,1
"422",2008-04-18,0,1
"423",2008-04-19,0,1
"424",2008-04-24,0,2
"425",2008-04-25,0,1
"426",2008-04-26,1,0
"427",2008-05-05,1,0
"428",2008-05-11,0,1
"429",2008-05-26,1,0
"430",2008-06-05,0,1
"431",2008-06-11,1,0
"432",2008-06-24,1,0
"433",2008-06-28,0,1
"434",2008-07-01,0,1
"435",2008-07-11,0,1
"436",2008-07-12,1,0
"437",2008-07-17,0,1
"438",2008-07-26,0,1
"439",2008-07-31,0,1
"440",2008-08-03,1,0
"441",2008-08-13,1,0
"442",2008-08-15,1,0
"443",2008-08-28,1,0
"444",2008-09-06,0,1
"445",2008-09-12,1,1
"446",2008-09-13,1,0
"447",2008-09-14,0,1
"448",2008-09-24,0,1
"449",2008-09-25,1,1
"450",2008-10-11,0,1
"451",2008-10-14,1,0
"452",2008-10-26,0,1
"453",2008-10-28,0,1
"454",2008-11-03,1,0
"455",2008-11-04,1,0
"456",2008-11-05,0,1
"457",2008-11-16,1,0
"458",2008-11-21,1,0
"459",2008-11-25,0,2
"460",2008-11-27,1,0
"461",2008-12-02,1,0
"462",2008-12-03,1,2
"463",2008-12-09,1,0
"464",2008-12-14,0,1
"465",2008-12-23,1,0
"466",2008-12-28,1,0
"467",2009-01-05,1,0
"468",2009-01-09,0,1
"469",2009-01-20,1,0
"470",2009-01-24,0,1
"471",2009-01-30,1,0
"472",2009-02-13,0,1
"473",2009-02-26,0,1
"474",2009-02-28,0,1
"475",2009-03-01,0,1
"476",2009-03-07,1,0
"477",2009-03-09,0,1
"478",2009-03-10,0,1
"479",2009-03-19,0,1
"480",2009-04-04,1,0
"481",2009-04-07,1,0
"482",2009-04-11,0,1
"483",2009-04-19,0,1
"484",2009-05-07,1,0
"485",2009-05-09,0,1
"486",2009-05-16,2,0
"487",2009-05-17,1,0
"488",2009-06-03,0,1
"489",2009-06-04,1,1
"490",2009-06-05,0,1
"491",2009-06-06,0,1
"492",2009-06-08,0,1
"493",2009-06-10,0,1
"494",2009-07-01,0,1
"495",2009-07-04,1,0
"496",2009-07-10,1,0
"497",2009-07-14,0,1
"498",2009-07-22,0,1
"499",2009-08-05,2,0
"500",2009-08-06,1,0
"501",2009-08-12,1,1
"502",2009-08-16,1,0
"503",2009-08-17,0,1
"504",2009-08-20,1,0
"505",2009-08-21,0,1
"506",2009-08-29,1,0
"507",2009-08-30,1,0
"508",2009-08-31,0,1
"509",2009-09-03,0,1
"510",2009-09-05,0,2
"511",2009-09-06,0,1
"512",2009-09-08,1,0
"513",2009-09-12,0,2
"514",2009-09-16,1,0
"515",2009-09-18,1,0
"516",2009-09-21,1,0
"517",2009-09-26,0,1
"518",2009-10-02,1,0
"519",2009-10-04,1,0
"520",2009-10-07,0,1
"521",2009-10-08,0,1
"522",2009-10-10,0,1
"523",2009-10-11,0,1
"524",2009-10-15,0,1
"525",2009-10-17,1,1
"526",2009-10-18,0,1
"527",2009-10-25,0,1
"528",2009-10-31,1,0
"529",2009-11-02,0,2
"530",2009-11-20,0,1
"531",2009-12-04,1,0
"532",2009-12-05,0,2
"533",2009-12-08,1,0
"534",2009-12-09,0,1
"535",2009-12-13,1,0
"536",2009-12-14,2,0
"537",2009-12-15,0,1
"538",2009-12-17,1,0
"539",2009-12-21,1,0
"540",2010-01-03,1,0
"541",2010-01-06,1,0
"542",2010-01-21,0,1
"543",2010-01-23,1,0
"544",2010-01-24,1,0
"545",2010-01-25,1,0
"546",2010-02-05,2,0
"547",2010-02-06,0,1
"548",2010-02-08,1,0
"549",2010-02-14,1,0
"550",2010-02-16,1,0
"551",2010-02-17,0,1
"552",2010-02-21,0,1
"553",2010-02-28,0,1
"554",2010-03-02,0,2
"555",2010-03-04,1,0
"556",2010-03-06,0,2
"557",2010-03-07,2,0
"558",2010-03-10,1,0
"559",2010-03-12,0,1
"560",2010-03-18,1,0
"561",2010-03-19,1,0
"562",2010-03-25,0,1
"563",2010-03-30,0,1
"564",2010-04-02,1,0
"565",2010-04-12,1,0
"566",2010-04-15,0,1
"567",2010-04-18,1,0
"568",2010-04-19,0,1
"569",2010-04-20,0,1
"570",2010-04-29,0,1
"571",2010-05-05,0,1
"572",2010-05-17,1,0
"573",2010-05-28,0,1
"574",2010-05-30,0,1
"575",2010-06-07,0,1
"576",2010-06-16,0,1
"577",2010-06-30,0,1
"578",2010-07-03,1,0
"579",2010-07-07,1,0
"580",2010-07-10,1,0
"581",2010-07-13,0,1
"582",2010-07-15,1,0
"583",2010-07-19,0,1
"584",2010-07-20,2,0
"585",2010-07-21,0,1
"586",2010-07-26,1,0
"587",2010-07-30,1,0
"588",2010-07-31,0,1
"589",2010-08-02,0,1
"590",2010-08-03,1,0
"591",2010-08-06,1,0
"592",2010-08-09,0,1
"593",2010-08-11,1,0
"594",2010-08-12,0,1
"595",2010-08-13,1,0
"596",2010-08-15,0,1
"597",2010-08-17,1,0
"598",2010-08-25,0,1
"599",2010-08-26,0,1
"600",2010-08-30,1,1
"601",2010-09-09,1,0
"602",2010-09-11,0,1
"603",2010-09-22,0,1
"604",2010-09-27,1,0
"605",2010-09-28,0,1
"606",2010-09-29,0,2
"607",2010-09-30,2,0
"608",2010-10-06,1,0
"609",2010-10-08,1,0
"610",2010-10-11,0,1
"611",2010-10-18,1,0
"612",2010-10-27,0,1
"613",2010-10-29,0,1
"614",2010-10-31,1,0
"615",2010-11-01,1,0
"616",2010-11-03,1,0
"617",2010-11-14,0,2
"618",2010-11-18,1,0
"619",2010-12-03,0,1
"620",2010-12-08,0,1
"621",2010-12-09,0,1
"622",2010-12-15,0,1
"623",2010-12-16,0,1
"624",2010-12-23,0,1
"625",2010-12-27,1,0
"626",2011-01-05,1,0
"627",2011-01-06,0,2
"628",2011-02-07,0,2
"629",2011-02-12,1,0
"630",2011-02-15,0,2
"631",2011-02-18,0,1
"632",2011-03-02,0,1
"633",2011-03-11,0,1
"634",2011-03-23,1,0
"635",2011-04-02,0,1
"636",2011-04-07,0,2
"637",2011-04-13,0,1
"638",2011-04-19,1,0
"639",2011-04-30,0,1
"640",2011-05-07,1,0
"641",2011-05-15,1,0
"642",2011-06-01,0,1
"643",2011-06-23,0,1
"644",2011-06-25,1,0
"645",2011-06-29,0,1
"646",2011-07-06,0,1
"647",2011-07-08,0,1
"648",2011-07-10,0,1
"649",2011-07-11,0,1
"650",2011-07-24,1,0
"651",2011-08-02,0,1
"652",2011-08-20,0,1
"653",2011-08-26,1,0
"654",2011-08-28,1,0
"655",2011-08-29,0,1
"656",2011-09-10,1,1
"657",2011-09-17,1,0
"658",2011-09-20,0,1
"659",2011-09-23,1,0
"660",2011-09-25,0,1
"661",2011-09-28,0,1
"662",2011-10-01,2,0
"663",2011-10-07,0,2
"664",2011-10-10,1,0
"665",2011-10-15,0,1
"666",2011-10-17,0,1
"667",2011-11-01,1,0
"668",2011-11-10,1,0
"669",2011-11-11,1,0
"670",2011-11-16,0,1
"671",2011-11-21,0,1
"672",2011-11-22,0,1
"673",2011-12-03,1,0
"674",2011-12-07,1,0
"675",2011-12-11,1,0
"676",2011-12-29,0,1
"677",2012-01-13,0,1
"678",2012-01-21,0,1
"679",2012-01-23,2,0
"680",2012-01-29,0,1
"681",2012-02-04,0,2
"682",2012-02-15,0,1
"683",2012-02-18,0,1
"684",2012-03-01,0,1
"685",2012-03-20,0,1
"686",2012-03-23,0,1
"687",2012-03-27,1,0
"688",2012-03-30,1,1
"689",2012-04-05,0,2
"690",2012-04-14,0,1
"691",2012-04-19,0,2
"692",2012-04-23,0,1
"693",2012-04-25,1,0
"694",2012-04-28,1,0
"695",2012-05-09,1,0
"696",2012-05-13,0,1
"697",2012-05-26,0,1
"698",2012-06-03,1,0
"699",2012-06-25,0,1
"700",2012-06-27,1,0
"701",2012-07-04,0,1
"702",2012-07-08,1,0
"703",2012-07-13,0,1
"704",2012-07-15,0,1
"705",2012-07-17,0,1
"706",2012-07-20,0,1
"707",2012-07-30,0,1
"708",2012-08-04,0,3
"709",2012-08-07,0,1
"710",2012-08-09,1,0
"711",2012-08-16,1,1
"712",2012-08-18,0,1
"713",2012-08-21,0,1
"714",2012-08-22,0,1
"715",2012-08-23,0,1
"716",2012-08-24,0,1
"717",2012-08-26,1,1
"718",2012-08-27,0,1
"719",2012-09-02,0,1
"720",2012-09-03,1,0
"721",2012-09-06,1,0
"722",2012-09-07,0,1
"723",2012-09-22,0,1
"724",2012-09-25,0,1
"725",2012-10-04,0,1
"726",2012-10-09,1,0
"727",2012-10-10,0,1
"728",2012-10-12,1,0
"729",2012-10-15,0,1
"730",2012-10-19,0,1
"731",2012-11-06,1,0
"732",2012-11-07,0,1
"733",2012-11-17,0,1
"734",2012-11-24,1,0
"735",2012-11-29,0,1
"736",2012-12-03,1,0
"737",2012-12-08,0,1
"738",2012-12-11,1,1
"739",2012-12-12,1,1
"740",2012-12-24,0,1
"741",2012-12-29,0,1
"742",2013-01-01,0,2
"743",2013-01-03,1,0
"744",2013-01-06,1,0
"745",2013-01-16,1,0
"746",2013-01-17,0,1
"747",2013-01-20,0,1
"748",2013-01-22,0,2
"749",2013-01-29,1,0
"750",2013-02-08,0,1
"751",2013-02-12,0,1
"752",2013-02-18,0,1
"753",2013-03-02,1,0
"754",2013-03-06,0,1
"755",2013-03-13,0,1
"756",2013-03-16,1,1
"757",2013-03-17,0,1
"758",2013-03-22,0,1
"759",2013-04-05,0,1
"760",2013-04-10,1,1
"761",2013-04-20,0,2
"762",2013-04-22,0,1
"763",2013-04-29,0,1
"764",2013-05-02,0,1
"765",2013-05-05,1,1
"766",2013-05-11,0,1
"767",2013-05-15,0,1
"768",2013-05-16,0,1
"769",2013-05-26,1,0
"770",2013-05-30,0,1
"771",2013-06-01,0,1
"772",2013-06-10,1,1
"773",2013-06-12,1,0
"774",2013-06-28,0,1
"775",2013-07-18,1,0
"776",2013-07-21,0,1
"777",2013-07-24,1,0
"778",2013-07-25,1,0
"779",2013-07-27,0,1
"780",2013-08-14,1,0
"781",2013-08-19,1,0
"782",2013-08-31,0,1
"783",2013-09-04,0,1
"784",2013-09-12,0,1
"785",2013-09-15,0,1
"786",2013-09-18,0,1
"787",2013-09-26,0,1
"788",2013-10-13,0,2
"789",2013-10-16,0,1
"790",2013-10-18,1,0
"791",2013-10-26,1,0
"792",2013-10-29,1,0
"793",2013-10-30,0,1
"794",2013-10-31,1,0
"795",2013-11-14,1,0
"796",2013-11-15,0,1
"797",2013-11-17,1,0
"798",2013-11-18,0,3
"799",2013-11-19,1,0
"800",2013-11-21,0,1
"801",2013-11-23,0,1
"802",2013-12-04,1,0
"803",2013-12-15,1,0
"804",2013-12-21,1,0
"805",2013-12-25,1,0
"806",2013-12-30,1,0
"807",2014-01-01,0,2
"808",2014-01-04,2,1
"809",2014-01-08,0,1
"810",2014-01-11,1,0
"811",2014-01-19,0,1
"812",2014-01-28,0,3
"813",2014-01-29,1,1
"814",2014-02-01,1,0
"815",2014-02-02,1,0
"816",2014-02-07,0,1
"817",2014-02-11,0,1
"818",2014-02-15,1,0
"819",2014-02-19,1,0
"820",2014-02-20,1,0
"821",2014-02-21,0,1
"822",2014-02-23,0,1
"823",2014-02-26,1,1
"824",2014-03-12,1,1
"825",2014-03-14,0,1
"826",2014-03-17,1,0
"827",2014-03-19,1,0
"828",2014-03-21,0,1
"829",2014-03-26,0,1
"830",2014-03-27,2,0
"831",2014-04-01,0,1
"832",2014-04-02,0,1
"833",2014-04-03,0,1
"834",2014-04-04,1,0
"835",2014-04-07,1,0
"836",2014-04-10,0,1
"837",2014-04-13,1,1
"838",2014-04-19,0,1
"839",2014-05-08,0,2
"840",2014-05-09,0,1
"841",2014-05-11,1,0
"842",2014-05-13,1,0
"843",2014-05-17,0,1
"844",2014-06-04,0,1
"845",2014-06-11,0,1
"846",2014-06-14,0,1
"847",2014-06-18,0,1
"848",2014-06-20,1,0
"849",2014-06-28,0,1
"850",2014-06-29,1,0
"851",2014-07-04,1,0
"852",2014-07-07,1,0
"853",2014-07-21,0,1
"854",2014-07-25,1,1
"855",2014-07-26,0,1
"856",2014-08-02,0,2
"857",2014-08-06,1,0
"858",2014-08-07,1,0
"859",2014-08-08,1,0
"860",2014-08-16,1,0
"861",2014-08-27,1,0
"862",2014-08-29,1,0
"863",2014-08-30,1,0
"864",2014-09-20,1,0
"865",2014-09-24,1,0
"866",2014-09-27,0,1
"867",2014-10-02,1,0
"868",2014-10-03,1,0
"869",2014-10-05,1,0
"870",2014-10-06,1,0
"871",2014-10-07,0,1
"872",2014-10-08,0,1
"873",2014-10-17,0,1
"874",2014-10-24,0,1
"875",2014-10-25,0,1
"876",2014-10-27,0,1
"877",2014-11-04,0,1
"878",2014-11-20,1,0
"879",2014-12-06,1,0
"880",2014-12-09,0,1
"881",2014-12-19,0,2
"882",2014-12-20,0,1
"883",2014-12-27,0,1
"884",2015-01-02,0,1
"885",2015-01-07,0,1
"886",2015-01-09,0,1
"887",2015-01-15,1,0
"888",2015-01-27,0,1
"889",2015-02-03,3,0
"890",2015-02-13,0,1
"891",2015-02-17,1,0
"892",2015-02-21,1,0
"893",2015-02-28,0,1
"894",2015-03-01,1,1
"895",2015-03-08,1,0
"896",2015-03-09,1,0
"897",2015-03-21,1,0
"898",2015-03-28,0,1
"899",2015-04-06,1,0
"900",2015-04-07,1,0
"901",2015-04-10,1,0
"902",2015-05-12,1,0
"903",2015-05-16,0,1
"904",2015-05-23,1,1
"905",2015-05-24,0,1
"906",2015-05-30,1,1
"907",2015-06-03,0,1
"908",2015-06-08,0,1
"909",2015-06-13,0,1
"910",2015-06-18,1,0
"911",2015-06-25,1,1
"912",2015-06-26,0,1
"913",2015-07-01,0,1
"914",2015-07-15,0,1
"915",2015-07-17,0,1
"916",2015-07-23,1,0
"917",2015-08-06,0,1
"918",2015-08-08,0,1
"919",2015-08-10,1,0
"920",2015-08-20,0,1
"921",2015-09-07,0,1
"922",2015-09-22,1,0
"923",2015-09-25,0,2
"924",2015-09-26,0,1
"925",2015-09-30,0,2
"926",2015-10-02,0,1
"927",2015-10-06,0,1
"928",2015-10-09,0,1
"929",2015-10-11,0,1
"930",2015-10-12,1,1
"931",2015-10-24,1,0
"932",2015-10-27,0,1
"933",2015-10-30,0,1
"934",2015-11-24,0,1
"935",2015-11-27,1,0
"936",2015-12-01,1,0
"937",2015-12-06,1,0
"938",2015-12-14,0,1
