"i","Date","Solved","Not Solved"
"177",2003-06-26,1,9
"178",2003-06-27,2,5
"179",2003-06-28,1,6
"180",2003-06-29,0,7
"181",2003-06-30,0,3
"182",2003-07-01,5,12
"183",2003-07-02,1,10
"184",2003-07-03,0,9
"185",2003-07-04,1,10
"186",2003-07-05,3,4
"187",2003-07-06,1,4
"188",2003-07-07,2,11
"189",2003-07-08,2,9
"190",2003-07-09,5,5
"191",2003-07-10,2,8
"192",2003-07-11,1,8
"193",2003-07-12,0,7
"194",2003-07-13,1,5
"195",2003-07-14,2,5
"196",2003-07-15,2,4
"197",2003-07-16,2,7
"198",2003-07-17,0,5
"199",2003-07-18,1,14
"200",2003-07-19,1,8
"201",2003-07-20,2,8
"202",2003-07-21,2,9
"203",2003-07-22,2,12
"204",2003-07-23,3,6
"205",2003-07-24,2,7
"206",2003-07-25,3,10
"207",2003-07-26,0,5
"208",2003-07-27,2,3
"209",2003-07-28,2,5
"210",2003-07-29,3,12
"211",2003-07-30,1,6
"212",2003-07-31,3,7
"213",2003-08-01,3,11
"214",2003-08-02,1,14
"215",2003-08-03,4,7
"216",2003-08-04,1,6
"217",2003-08-05,2,6
"218",2003-08-06,2,4
"219",2003-08-07,1,11
"220",2003-08-08,1,3
"221",2003-08-09,1,8
"222",2003-08-10,2,7
"223",2003-08-11,2,6
"224",2003-08-12,4,12
"225",2003-08-13,4,9
"226",2003-08-14,1,5
"227",2003-08-15,4,8
"228",2003-08-16,3,5
"229",2003-08-17,0,3
"230",2003-08-18,1,6
"231",2003-08-19,2,7
"232",2003-08-20,2,7
"233",2003-08-21,4,10
"234",2003-08-22,0,8
"235",2003-08-23,2,10
"236",2003-08-24,2,4
"237",2003-08-25,1,6
"238",2003-08-26,2,10
"239",2003-08-27,2,5
"240",2003-08-28,4,13
"241",2003-08-29,2,6
"242",2003-08-30,0,12
"243",2003-08-31,0,4
"244",2003-09-01,4,5
"245",2003-09-02,3,13
"246",2003-09-03,1,12
"247",2003-09-04,1,10
"248",2003-09-05,1,9
"249",2003-09-06,2,9
"250",2003-09-07,3,7
"251",2003-09-08,2,5
"252",2003-09-09,1,11
"253",2003-09-10,2,6
"254",2003-09-11,4,11
"255",2003-09-12,0,10
"256",2003-09-13,4,8
"257",2003-09-14,4,4
"258",2003-09-15,1,9
"259",2003-09-16,2,12
"260",2003-09-17,0,5
"261",2003-09-18,0,9
"262",2003-09-19,0,8
"263",2003-09-20,1,4
"264",2003-09-21,1,5
"265",2003-09-22,2,3
"266",2003-09-23,6,7
"267",2003-09-24,1,4
"268",2003-09-25,1,7
"269",2003-09-26,1,6
"270",2003-09-27,0,10
"271",2003-09-28,0,6
"272",2003-09-29,1,7
"273",2003-09-30,4,6
"274",2003-10-01,5,12
"275",2003-10-02,2,9
"276",2003-10-03,1,10
"277",2003-10-04,2,9
"278",2003-10-05,1,7
"279",2003-10-06,2,3
"280",2003-10-07,2,9
"281",2003-10-08,1,4
"282",2003-10-09,1,2
"283",2003-10-10,1,8
"284",2003-10-11,0,5
"285",2003-10-12,4,3
"286",2003-10-13,3,7
"287",2003-10-14,1,6
"288",2003-10-15,1,2
"289",2003-10-16,3,12
"290",2003-10-17,2,12
"291",2003-10-18,2,4
"292",2003-10-19,3,8
"293",2003-10-20,1,4
"294",2003-10-21,2,8
"295",2003-10-22,1,0
"296",2003-10-23,3,3
"297",2003-10-24,6,9
"298",2003-10-25,2,8
"299",2003-10-26,0,5
"300",2003-10-27,1,2
"301",2003-10-28,0,6
"302",2003-10-29,2,2
"303",2003-10-30,0,10
"304",2003-10-31,1,7
"305",2003-11-01,3,14
"306",2003-11-02,0,4
"307",2003-11-03,4,5
"308",2003-11-04,1,8
"309",2003-11-05,0,7
"310",2003-11-06,2,11
"311",2003-11-07,0,12
"312",2003-11-08,3,7
"313",2003-11-09,1,6
"314",2003-11-10,2,5
"315",2003-11-11,1,5
"316",2003-11-12,2,1
"317",2003-11-13,4,5
"318",2003-11-14,1,7
"319",2003-11-15,1,7
"320",2003-11-16,1,1
"321",2003-11-17,1,4
"322",2003-11-18,1,5
"323",2003-11-19,2,8
"324",2003-11-20,3,6
"325",2003-11-21,1,7
"326",2003-11-22,0,7
"327",2003-11-23,1,4
"328",2003-11-24,0,4
"329",2003-11-25,0,8
"330",2003-11-26,3,7
"331",2003-11-27,1,6
"332",2003-11-28,1,1
"333",2003-11-29,1,8
"334",2003-11-30,4,6
"335",2003-12-01,3,10
"336",2003-12-02,2,7
"337",2003-12-03,4,9
"338",2003-12-04,0,10
"339",2003-12-05,1,10
"340",2003-12-06,4,5
"341",2003-12-07,0,6
"342",2003-12-08,0,7
"343",2003-12-09,4,2
"344",2003-12-10,1,9
"345",2003-12-11,0,7
"346",2003-12-12,1,9
"347",2003-12-13,2,7
"348",2003-12-14,0,7
"349",2003-12-15,0,5
"350",2003-12-16,3,10
"351",2003-12-17,2,6
"352",2003-12-18,1,9
"353",2003-12-19,0,12
"354",2003-12-20,1,6
"355",2003-12-21,2,6
"356",2003-12-22,0,6
"357",2003-12-23,2,9
"358",2003-12-24,3,5
"359",2003-12-25,1,4
"360",2003-12-26,0,6
"361",2003-12-27,1,8
"362",2003-12-28,3,6
"363",2003-12-29,0,8
"364",2003-12-30,2,2
"365",2003-12-31,1,8
"366",2004-01-01,4,15
"367",2004-01-02,4,3
"368",2004-01-03,1,1
"369",2004-01-04,0,12
"370",2004-01-05,1,6
"371",2004-01-06,2,7
"372",2004-01-07,0,7
"373",2004-01-08,1,9
"374",2004-01-09,0,5
"375",2004-01-10,1,11
"376",2004-01-11,1,4
"377",2004-01-12,2,2
"378",2004-01-13,1,7
"379",2004-01-14,3,5
"380",2004-01-15,1,3
"381",2004-01-16,1,6
"382",2004-01-17,4,7
"383",2004-01-18,5,2
"384",2004-01-19,1,4
"385",2004-01-20,2,5
"386",2004-01-21,3,8
"387",2004-01-22,1,4
"388",2004-01-23,2,8
"389",2004-01-24,3,11
"390",2004-01-25,2,3
"391",2004-01-26,2,4
"392",2004-01-27,1,7
"393",2004-01-28,1,6
"394",2004-01-29,4,5
"395",2004-01-30,0,7
"396",2004-01-31,0,12
"397",2004-02-01,0,4
"398",2004-02-02,3,3
"399",2004-02-03,4,9
"400",2004-02-04,3,5
"401",2004-02-05,3,8
"402",2004-02-06,1,8
"403",2004-02-07,2,11
"404",2004-02-08,1,7
"405",2004-02-09,0,6
"406",2004-02-10,3,10
"407",2004-02-11,2,7
"408",2004-02-12,1,7
"409",2004-02-13,3,11
"410",2004-02-14,0,6
"411",2004-02-15,0,5
"412",2004-02-16,3,6
"413",2004-02-17,0,10
"414",2004-02-18,0,8
"415",2004-02-19,3,2
"416",2004-02-20,2,8
"417",2004-02-21,1,8
"418",2004-02-22,1,6
"419",2004-02-23,3,4
"420",2004-02-24,4,6
"421",2004-02-25,3,12
"422",2004-02-26,0,3
"423",2004-02-27,2,4
"424",2004-02-28,1,5
"425",2004-02-29,4,4
"426",2004-03-01,2,12
"427",2004-03-02,3,14
"428",2004-03-03,3,8
"429",2004-03-04,2,5
"430",2004-03-05,1,5
"431",2004-03-06,4,9
"432",2004-03-07,4,4
"433",2004-03-08,2,6
"434",2004-03-09,2,15
"435",2004-03-10,0,8
"436",2004-03-11,0,8
"437",2004-03-12,1,7
"438",2004-03-13,1,10
"439",2004-03-14,2,6
"440",2004-03-15,2,3
"441",2004-03-16,2,10
"442",2004-03-17,3,3
"443",2004-03-18,1,7
"444",2004-03-19,3,8
"445",2004-03-20,1,9
"446",2004-03-21,5,6
"447",2004-03-22,3,8
"448",2004-03-23,2,8
"449",2004-03-24,4,6
"450",2004-03-25,0,6
"451",2004-03-26,2,11
"452",2004-03-27,0,8
"453",2004-03-28,2,4
"454",2004-03-29,1,5
"455",2004-03-30,0,3
"456",2004-03-31,2,4
"457",2004-04-01,2,6
"458",2004-04-02,2,9
"459",2004-04-03,2,7
"460",2004-04-04,1,10
"461",2004-04-05,2,4
"462",2004-04-06,2,9
"463",2004-04-07,1,7
"464",2004-04-08,1,2
"465",2004-04-09,0,13
"466",2004-04-10,0,7
"467",2004-04-11,3,8
"468",2004-04-12,0,7
"469",2004-04-13,1,5
"470",2004-04-14,1,4
"471",2004-04-15,3,8
"472",2004-04-16,1,5
"473",2004-04-17,2,8
"474",2004-04-18,4,7
"475",2004-04-19,1,8
"476",2004-04-20,2,6
"477",2004-04-21,1,8
"478",2004-04-22,1,9
"479",2004-04-23,2,9
"480",2004-04-24,1,8
"481",2004-04-25,2,3
"482",2004-04-26,1,3
"483",2004-04-27,2,2
"484",2004-04-28,1,9
"485",2004-04-29,1,5
"486",2004-04-30,1,5
"487",2004-05-01,6,10
"488",2004-05-02,2,7
"489",2004-05-03,2,3
"490",2004-05-04,2,9
"491",2004-05-05,1,8
"492",2004-05-06,0,11
"493",2004-05-07,2,5
"494",2004-05-08,0,6
"495",2004-05-09,1,2
"496",2004-05-10,5,5
"497",2004-05-11,3,6
"498",2004-05-12,2,3
"499",2004-05-13,2,4
"500",2004-05-14,2,6
"501",2004-05-15,2,3
"502",2004-05-16,1,13
"503",2004-05-17,1,5
"504",2004-05-18,2,9
"505",2004-05-19,1,11
"506",2004-05-20,0,4
"507",2004-05-21,1,6
"508",2004-05-22,1,8
"509",2004-05-23,0,7
"510",2004-05-24,2,4
"511",2004-05-25,0,6
"512",2004-05-26,3,8
"513",2004-05-27,2,7
"514",2004-05-28,1,4
"515",2004-05-29,0,6
"516",2004-05-30,4,5
"517",2004-05-31,0,3
"518",2004-06-01,4,7
"519",2004-06-02,3,9
"520",2004-06-03,0,8
"521",2004-06-04,1,4
"522",2004-06-05,2,4
"523",2004-06-06,3,4
"524",2004-06-07,1,6
"525",2004-06-08,1,3
"526",2004-06-09,1,8
"527",2004-06-10,2,7
"528",2004-06-11,3,5
"529",2004-06-12,3,9
"530",2004-06-13,1,8
"531",2004-06-14,1,7
"532",2004-06-15,2,4
"533",2004-06-16,0,5
"534",2004-06-17,0,4
"535",2004-06-18,0,6
"536",2004-06-19,1,5
"537",2004-06-20,1,2
"538",2004-06-21,2,7
"539",2004-06-22,0,4
"540",2004-06-23,2,7
"541",2004-06-24,1,7
"542",2004-06-25,0,5
"543",2004-06-26,2,7
"544",2004-06-27,2,2
"545",2004-06-28,0,4
"546",2004-06-29,2,3
"547",2004-06-30,2,12
"548",2004-07-01,3,15
"549",2004-07-02,3,11
"550",2004-07-03,3,6
"551",2004-07-04,1,2
"552",2004-07-05,1,6
"553",2004-07-06,2,5
"554",2004-07-07,3,7
"555",2004-07-08,2,6
"556",2004-07-09,1,11
"557",2004-07-10,2,6
"558",2004-07-11,2,6
"559",2004-07-12,2,3
"560",2004-07-13,0,8
"561",2004-07-14,1,7
"562",2004-07-15,3,6
"563",2004-07-16,2,8
"564",2004-07-17,1,6
"565",2004-07-18,0,6
"566",2004-07-19,3,8
"567",2004-07-20,0,7
"568",2004-07-21,4,11
"569",2004-07-22,1,7
"570",2004-07-23,0,8
"571",2004-07-24,4,9
"572",2004-07-25,0,5
"573",2004-07-26,3,7
"574",2004-07-27,3,4
"575",2004-07-28,4,7
"576",2004-07-29,0,7
"577",2004-07-30,1,5
"578",2004-07-31,0,6
"579",2004-08-01,4,3
"580",2004-08-02,1,12
"581",2004-08-03,2,8
"582",2004-08-04,1,7
"583",2004-08-05,1,7
"584",2004-08-06,0,5
"585",2004-08-07,1,7
"586",2004-08-08,1,2
"587",2004-08-09,2,4
"588",2004-08-10,1,8
"589",2004-08-11,3,9
"590",2004-08-12,2,8
"591",2004-08-13,3,6
"592",2004-08-14,1,6
"593",2004-08-15,2,2
"594",2004-08-16,1,4
"595",2004-08-17,3,4
"596",2004-08-18,1,6
"597",2004-08-19,1,7
"598",2004-08-20,1,4
"599",2004-08-21,2,8
"600",2004-08-22,2,5
"601",2004-08-23,2,5
"602",2004-08-24,1,5
"603",2004-08-25,0,2
"604",2004-08-26,1,9
"605",2004-08-27,2,11
"606",2004-08-28,1,4
"607",2004-08-29,1,5
"608",2004-08-30,1,2
"609",2004-08-31,1,7
"610",2004-09-01,5,10
"611",2004-09-02,2,9
"612",2004-09-03,0,4
"613",2004-09-04,0,6
"614",2004-09-05,0,4
"615",2004-09-06,1,3
"616",2004-09-07,2,4
"617",2004-09-08,0,13
"618",2004-09-09,0,8
"619",2004-09-10,1,7
"620",2004-09-11,0,6
"621",2004-09-12,0,3
"622",2004-09-13,1,6
"623",2004-09-14,2,4
"624",2004-09-15,1,11
"625",2004-09-16,0,7
"626",2004-09-17,1,2
"627",2004-09-18,0,3
"628",2004-09-19,1,4
"629",2004-09-20,3,6
"630",2004-09-21,0,3
"631",2004-09-22,0,5
"632",2004-09-23,1,3
"633",2004-09-24,1,6
"634",2004-09-25,2,8
"635",2004-09-26,0,7
"636",2004-09-27,1,9
"637",2004-09-28,2,3
"638",2004-09-29,2,10
"639",2004-09-30,0,1
"640",2004-10-01,4,7
"641",2004-10-02,2,5
"642",2004-10-03,1,4
"643",2004-10-04,0,5
"644",2004-10-05,1,5
"645",2004-10-06,0,3
"646",2004-10-07,0,4
"647",2004-10-08,2,2
"648",2004-10-09,2,3
"649",2004-10-10,0,3
"650",2004-10-11,2,2
"651",2004-10-12,2,5
"652",2004-10-13,1,4
"653",2004-10-14,4,4
"654",2004-10-15,0,5
"655",2004-10-16,1,4
"656",2004-10-17,1,2
"657",2004-10-18,2,2
"658",2004-10-19,0,7
"659",2004-10-20,0,5
"660",2004-10-21,2,5
"661",2004-10-22,2,3
"662",2004-10-23,0,6
"663",2004-10-24,0,5
"664",2004-10-25,2,5
"665",2004-10-26,1,4
"666",2004-10-27,2,4
"667",2004-10-28,2,3
"668",2004-10-29,1,5
"669",2004-10-30,3,6
"670",2004-10-31,1,9
"671",2004-11-01,2,10
"672",2004-11-02,4,6
"673",2004-11-03,2,3
"674",2004-11-04,0,2
"675",2004-11-05,1,9
"676",2004-11-06,2,2
"677",2004-11-07,3,3
"678",2004-11-08,0,8
"679",2004-11-09,2,10
"680",2004-11-10,1,5
"681",2004-11-11,0,4
"682",2004-11-12,0,6
"683",2004-11-13,1,2
"684",2004-11-14,1,5
"685",2004-11-15,1,8
"686",2004-11-16,2,9
"687",2004-11-17,3,1
"688",2004-11-18,2,1
"689",2004-11-19,2,5
"690",2004-11-20,1,5
"691",2004-11-21,0,7
"692",2004-11-22,1,2
"693",2004-11-23,1,3
"694",2004-11-24,1,3
"695",2004-11-25,0,1
"696",2004-11-26,1,3
"697",2004-11-27,0,7
"698",2004-11-28,0,5
"699",2004-11-29,2,4
"700",2004-11-30,4,10
"701",2004-12-01,6,5
"702",2004-12-02,1,7
"703",2004-12-03,0,3
"704",2004-12-04,1,5
"705",2004-12-05,0,3
"706",2004-12-06,2,1
"707",2004-12-07,1,9
"708",2004-12-08,1,3
"709",2004-12-09,2,4
"710",2004-12-10,0,7
"711",2004-12-11,5,3
"712",2004-12-12,0,3
"713",2004-12-13,3,3
"714",2004-12-14,3,5
"715",2004-12-15,9,7
"716",2004-12-16,3,1
"717",2004-12-17,0,2
"718",2004-12-18,2,8
"719",2004-12-19,2,3
"720",2004-12-20,3,6
"721",2004-12-21,2,7
"722",2004-12-22,1,4
"723",2004-12-23,1,4
"724",2004-12-24,3,5
"725",2004-12-25,2,4
"726",2004-12-26,1,1
"727",2004-12-27,0,3
"728",2004-12-28,1,3
"729",2004-12-29,0,5
"730",2004-12-30,3,2
"731",2004-12-31,1,4
"732",2005-01-01,6,9
"733",2005-01-02,2,7
"734",2005-01-03,0,4
"735",2005-01-04,0,4
"736",2005-01-05,1,5
"737",2005-01-06,4,6
"738",2005-01-07,1,8
"739",2005-01-08,2,4
"740",2005-01-09,4,6
"741",2005-01-10,2,5
"742",2005-01-11,3,5
"743",2005-01-12,0,7
"744",2005-01-13,5,6
"745",2005-01-14,0,4
"746",2005-01-15,2,4
"747",2005-01-16,3,3
"748",2005-01-17,5,3
"749",2005-01-18,2,3
"750",2005-01-19,1,4
"751",2005-01-20,1,10
"752",2005-01-21,0,10
"753",2005-01-22,3,8
"754",2005-01-23,3,1
"755",2005-01-24,1,5
"756",2005-01-25,5,3
"757",2005-01-26,1,4
"758",2005-01-27,5,2
"759",2005-01-28,1,2
"760",2005-01-29,2,10
"761",2005-01-30,4,4
"762",2005-01-31,1,6
"763",2005-02-01,5,9
"764",2005-02-02,5,13
"765",2005-02-03,1,5
"766",2005-02-04,2,9
"767",2005-02-05,2,5
"768",2005-02-06,1,3
"769",2005-02-07,5,5
"770",2005-02-08,8,5
"771",2005-02-09,1,5
"772",2005-02-10,3,3
"773",2005-02-11,6,1
"774",2005-02-12,4,5
"775",2005-02-13,3,1
"776",2005-02-14,1,5
"777",2005-02-15,3,7
"778",2005-02-16,4,2
"779",2005-02-17,2,7
"780",2005-02-18,2,7
"781",2005-02-19,3,5
"782",2005-02-20,1,2
"783",2005-02-21,0,3
"784",2005-02-22,1,5
"785",2005-02-23,6,3
"786",2005-02-24,2,4
"787",2005-02-25,5,1
"788",2005-02-26,1,2
"789",2005-02-27,4,2
"790",2005-02-28,5,4
"791",2005-03-01,7,4
"792",2005-03-02,12,2
"793",2005-03-03,8,1
"794",2005-03-04,5,3
"795",2005-03-05,4,3
"796",2005-03-06,0,1
"797",2005-03-07,3,4
"798",2005-03-08,4,1
"799",2005-03-09,4,0
"800",2005-03-10,3,4
"801",2005-03-11,5,1
"802",2005-03-12,3,0
"803",2005-03-13,4,1
"804",2005-03-14,3,2
"805",2005-03-15,5,2
"806",2005-03-16,5,6
"807",2005-03-17,3,3
"808",2005-03-18,5,1
"809",2005-03-19,2,3
"810",2005-03-20,3,1
"811",2005-03-21,5,3
"812",2005-03-22,3,3
"813",2005-03-23,4,3
"814",2005-03-24,3,5
"815",2005-03-25,4,4
"816",2005-03-26,1,3
"817",2005-03-27,3,0
"818",2005-03-28,1,4
"819",2005-03-29,5,1
"820",2005-03-30,4,5
"821",2005-03-31,3,3
"822",2005-04-01,2,4
"823",2005-04-02,4,3
"824",2005-04-03,3,3
"825",2005-04-04,5,3
"826",2005-04-05,4,2
"827",2005-04-06,3,2
"828",2005-04-07,2,1
"829",2005-04-08,6,3
"830",2005-04-09,2,6
"831",2005-04-10,1,3
"832",2005-04-11,2,4
"833",2005-04-12,4,3
"834",2005-04-13,3,4
"835",2005-04-14,7,3
"836",2005-04-15,7,3
"837",2005-04-16,8,4
"838",2005-04-17,4,0
"839",2005-04-18,6,2
"840",2005-04-19,9,1
"841",2005-04-20,3,1
"842",2005-04-21,4,4
"843",2005-04-22,4,3
"844",2005-04-23,2,0
"845",2005-04-24,1,3
"846",2005-04-25,7,2
"847",2005-04-26,4,2
"848",2005-04-27,5,2
"849",2005-04-28,5,5
"850",2005-04-29,6,3
"851",2005-04-30,4,2
"852",2005-05-01,5,6
"853",2005-05-02,3,6
"854",2005-05-03,5,2
"855",2005-05-04,3,4
"856",2005-05-05,1,2
"857",2005-05-06,6,1
"858",2005-05-07,5,2
"859",2005-05-08,8,4
"860",2005-05-09,6,2
"861",2005-05-10,4,3
"862",2005-05-11,5,1
"863",2005-05-12,2,4
"864",2005-05-13,4,4
"865",2005-05-14,6,0
"866",2005-05-15,4,1
"867",2005-05-16,3,2
"868",2005-05-17,5,3
"869",2005-05-18,6,2
"870",2005-05-19,3,2
"871",2005-05-20,3,4
"872",2005-05-21,3,3
"873",2005-05-22,2,2
"874",2005-05-23,2,1
"875",2005-05-24,3,2
"876",2005-05-25,1,5
"877",2005-05-26,0,3
"878",2005-05-27,5,4
"879",2005-05-28,6,3
"880",2005-05-29,7,1
"881",2005-05-30,6,4
"882",2005-05-31,3,0
"883",2005-06-01,9,4
"884",2005-06-02,2,3
"885",2005-06-03,4,3
"886",2005-06-04,3,1
"887",2005-06-05,1,2
"888",2005-06-06,7,1
"889",2005-06-07,0,2
"890",2005-06-08,4,3
"891",2005-06-09,6,1
"892",2005-06-10,6,1
"893",2005-06-11,6,0
"894",2005-06-12,2,2
"895",2005-06-13,8,0
"896",2005-06-14,4,4
"897",2005-06-15,3,3
"898",2005-06-16,4,2
"899",2005-06-17,2,1
"900",2005-06-18,3,0
"901",2005-06-19,4,3
"902",2005-06-20,2,1
"903",2005-06-21,8,3
"904",2005-06-22,5,5
"905",2005-06-23,5,3
"906",2005-06-24,10,3
"907",2005-06-25,4,4
"908",2005-06-26,3,5
"909",2005-06-27,1,1
"910",2005-06-28,7,2
"911",2005-06-29,5,7
"912",2005-06-30,3,3
"913",2005-07-01,6,9
"914",2005-07-02,7,3
"915",2005-07-03,4,1
"916",2005-07-04,2,0
"917",2005-07-05,2,1
"918",2005-07-06,3,3
"919",2005-07-07,1,1
"920",2005-07-08,2,2
"921",2005-07-09,1,3
"922",2005-07-10,3,0
"923",2005-07-11,0,3
"924",2005-07-12,3,2
"925",2005-07-13,3,4
"926",2005-07-14,5,4
"927",2005-07-15,3,3
"928",2005-07-16,1,5
"929",2005-07-17,3,3
"930",2005-07-18,5,3
"931",2005-07-19,0,4
"932",2005-07-20,3,2
"933",2005-07-21,1,5
"934",2005-07-22,3,5
"935",2005-07-23,6,4
"936",2005-07-24,4,2
"937",2005-07-25,3,1
"938",2005-07-26,1,1
"939",2005-07-27,3,3
"940",2005-07-28,5,2
"941",2005-07-29,2,0
"942",2005-07-30,4,3
"943",2005-07-31,8,1
"944",2005-08-01,12,2
"945",2005-08-02,4,2
"946",2005-08-03,2,1
"947",2005-08-04,5,4
"948",2005-08-05,5,3
"949",2005-08-06,7,0
"950",2005-08-07,8,2
"951",2005-08-08,3,3
"952",2005-08-09,9,2
"953",2005-08-10,4,5
"954",2005-08-11,6,3
"955",2005-08-12,1,3
"956",2005-08-13,1,2
"957",2005-08-14,5,4
"958",2005-08-15,0,4
"959",2005-08-16,9,0
"960",2005-08-17,4,1
"961",2005-08-18,5,3
"962",2005-08-19,5,2
"963",2005-08-20,6,0
"964",2005-08-21,2,3
"965",2005-08-22,5,2
"966",2005-08-23,2,0
"967",2005-08-24,6,3
"968",2005-08-25,4,3
"969",2005-08-26,7,1
"970",2005-08-27,6,2
"971",2005-08-28,3,1
"972",2005-08-29,3,1
"973",2005-08-30,6,4
"974",2005-08-31,3,0
"975",2005-09-01,5,5
"976",2005-09-02,12,1
"977",2005-09-03,7,5
"978",2005-09-04,1,0
"979",2005-09-05,3,0
"980",2005-09-06,5,2
"981",2005-09-07,8,0
"982",2005-09-08,2,3
"983",2005-09-09,8,4
"984",2005-09-10,7,0
"985",2005-09-11,0,2
"986",2005-09-12,4,2
"987",2005-09-13,11,1
"988",2005-09-14,6,2
"989",2005-09-15,4,1
"990",2005-09-16,7,3
"991",2005-09-17,9,2
"992",2005-09-18,5,1
"993",2005-09-19,6,1
"994",2005-09-20,5,2
"995",2005-09-21,4,0
"996",2005-09-22,5,1
"997",2005-09-23,2,0
