"i","Date","Solved","Not Solved"
"320",2006-12-01,0,7
"321",2006-12-02,1,1
"322",2006-12-04,0,4
"323",2006-12-05,0,2
"324",2006-12-06,2,3
"325",2006-12-07,0,3
"326",2006-12-08,0,1
"327",2006-12-09,0,3
"328",2006-12-10,0,1
"329",2006-12-11,0,2
"330",2006-12-12,1,4
"331",2006-12-13,0,4
"332",2006-12-14,0,3
"333",2006-12-15,0,3
"334",2006-12-16,0,4
"335",2006-12-17,1,4
"336",2006-12-18,0,4
"337",2006-12-19,0,11
"338",2006-12-20,0,5
"339",2006-12-21,0,3
"340",2006-12-22,0,3
"341",2006-12-23,0,2
"342",2006-12-24,0,5
"343",2006-12-25,0,2
"344",2006-12-26,0,4
"345",2006-12-27,0,1
"346",2006-12-28,0,2
"347",2006-12-29,0,7
"348",2006-12-30,0,2
"349",2006-12-31,1,2
"350",2007-01-01,1,1
"351",2007-01-02,1,4
"352",2007-01-03,0,8
"353",2007-01-04,0,3
"354",2007-01-05,0,1
"355",2007-01-06,0,3
"356",2007-01-07,0,3
"357",2007-01-08,0,4
"358",2007-01-09,0,3
"359",2007-01-10,1,3
"360",2007-01-11,0,3
"361",2007-01-12,0,6
"362",2007-01-13,0,1
"363",2007-01-15,0,3
"364",2007-01-16,0,2
"365",2007-01-17,1,5
"366",2007-01-18,0,4
"367",2007-01-19,0,3
"368",2007-01-20,0,3
"369",2007-01-21,1,1
"370",2007-01-22,0,1
"371",2007-01-23,0,9
"372",2007-01-24,0,2
"373",2007-01-25,0,3
"374",2007-01-26,0,3
"375",2007-01-27,0,2
"376",2007-01-29,0,1
"377",2007-01-30,0,2
"378",2007-01-31,0,2
"379",2007-02-01,0,3
"380",2007-02-02,0,2
"381",2007-02-03,0,2
"382",2007-02-04,0,1
"383",2007-02-05,0,1
"384",2007-02-06,0,3
"385",2007-02-07,0,2
"386",2007-02-08,0,2
"387",2007-02-09,0,1
"388",2007-02-10,0,1
"389",2007-02-11,0,4
"390",2007-02-12,0,1
"391",2007-02-13,1,3
"392",2007-02-14,0,4
"393",2007-02-15,0,3
"394",2007-02-16,0,4
"395",2007-02-17,0,4
"396",2007-02-18,0,2
"397",2007-02-19,0,1
"398",2007-02-20,0,4
"399",2007-02-21,0,2
"400",2007-02-22,0,2
"401",2007-02-23,1,2
"402",2007-02-24,0,2
"403",2007-02-25,0,2
"404",2007-02-26,0,3
"405",2007-02-27,1,2
"406",2007-02-28,0,1
"407",2007-03-01,0,2
"408",2007-03-02,0,3
"409",2007-03-05,0,3
"410",2007-03-06,1,3
"411",2007-03-07,0,3
"412",2007-03-08,0,6
"413",2007-03-09,0,1
"414",2007-03-10,0,3
"415",2007-03-11,0,3
"416",2007-03-12,0,3
"417",2007-03-13,0,1
"418",2007-03-14,0,2
"419",2007-03-15,0,2
"420",2007-03-16,0,2
"421",2007-03-17,0,3
"422",2007-03-19,0,2
"423",2007-03-20,0,4
"424",2007-03-21,0,2
"425",2007-03-22,0,5
"426",2007-03-23,0,3
"427",2007-03-24,0,5
"428",2007-03-25,0,2
"429",2007-03-26,0,1
"430",2007-03-27,1,1
"431",2007-03-28,0,5
"432",2007-03-30,0,1
"433",2007-03-31,0,3
"434",2007-04-01,0,2
"435",2007-04-02,0,5
"436",2007-04-03,0,2
"437",2007-04-04,0,2
"438",2007-04-06,0,4
"439",2007-04-07,0,2
"440",2007-04-08,0,1
"441",2007-04-09,0,2
"442",2007-04-10,0,1
"443",2007-04-11,0,2
"444",2007-04-13,0,2
"445",2007-04-14,0,4
"446",2007-04-15,0,2
"447",2007-04-16,0,1
"448",2007-04-17,0,4
"449",2007-04-18,0,3
"450",2007-04-19,0,3
"451",2007-04-20,1,7
"452",2007-04-21,0,1
"453",2007-04-22,0,3
"454",2007-04-23,0,5
"455",2007-04-24,0,2
"456",2007-04-26,0,1
"457",2007-04-27,0,1
"458",2007-04-29,0,5
"459",2007-04-30,1,2
"460",2007-05-01,0,7
"461",2007-05-02,0,2
"462",2007-05-03,0,1
"463",2007-05-04,0,1
"464",2007-05-05,1,3
"465",2007-05-06,0,2
"466",2007-05-07,3,4
"467",2007-05-08,1,1
"468",2007-05-09,0,3
"469",2007-05-10,0,5
"470",2007-05-11,1,6
"471",2007-05-12,0,4
"472",2007-05-13,0,2
"473",2007-05-15,0,1
"474",2007-05-16,0,1
"475",2007-05-17,0,4
"476",2007-05-18,0,4
"477",2007-05-20,0,2
"478",2007-05-21,0,4
"479",2007-05-22,1,1
"480",2007-05-23,0,2
"481",2007-05-24,0,3
"482",2007-05-25,0,8
"483",2007-05-26,0,4
"484",2007-05-27,0,1
"485",2007-05-28,0,2
"486",2007-05-29,0,3
"487",2007-05-30,0,4
"488",2007-05-31,0,4
"489",2007-06-01,0,2
"490",2007-06-02,0,3
"491",2007-06-03,0,2
"492",2007-06-04,0,1
"493",2007-06-05,0,2
"494",2007-06-06,0,3
"495",2007-06-07,0,4
"496",2007-06-08,1,3
"497",2007-06-09,0,3
"498",2007-06-10,0,3
"499",2007-06-12,0,1
"500",2007-06-13,0,4
"501",2007-06-14,0,4
"502",2007-06-15,0,1
"503",2007-06-16,0,4
"504",2007-06-17,0,1
"505",2007-06-18,0,1
"506",2007-06-19,0,2
"507",2007-06-20,0,5
"508",2007-06-21,0,3
"509",2007-06-22,0,2
"510",2007-06-23,0,3
"511",2007-06-24,0,3
"512",2007-06-25,0,4
"513",2007-06-26,0,1
"514",2007-06-27,1,5
"515",2007-06-28,0,2
"516",2007-06-29,0,3
"517",2007-06-30,0,1
"518",2007-07-02,0,4
"519",2007-07-03,0,6
"520",2007-07-04,0,1
"521",2007-07-05,0,2
"522",2007-07-06,0,3
"523",2007-07-07,0,4
"524",2007-07-09,0,1
"525",2007-07-10,0,2
"526",2007-07-11,0,3
"527",2007-07-12,0,4
"528",2007-07-13,0,3
"529",2007-07-14,0,1
"530",2007-07-15,0,3
"531",2007-07-16,0,1
"532",2007-07-17,0,5
"533",2007-07-18,0,6
"534",2007-07-19,1,2
"535",2007-07-20,0,3
"536",2007-07-22,0,1
"537",2007-07-23,0,2
"538",2007-07-24,0,2
"539",2007-07-25,0,2
"540",2007-07-26,0,3
"541",2007-07-27,0,1
"542",2007-07-29,0,1
"543",2007-07-30,0,1
"544",2007-07-31,0,3
"545",2007-08-01,0,6
"546",2007-08-02,0,2
"547",2007-08-03,0,2
"548",2007-08-04,0,6
"549",2007-08-05,0,3
"550",2007-08-06,0,7
"551",2007-08-07,0,5
"552",2007-08-08,0,5
"553",2007-08-09,0,5
"554",2007-08-10,1,1
"555",2007-08-11,1,3
"556",2007-08-12,0,1
"557",2007-08-13,0,4
"558",2007-08-14,0,3
"559",2007-08-15,0,2
"560",2007-08-16,0,4
"561",2007-08-17,0,3
"562",2007-08-19,0,1
"563",2007-08-20,0,4
"564",2007-08-21,0,5
"565",2007-08-22,0,5
"566",2007-08-23,0,2
"567",2007-08-24,1,0
"568",2007-08-25,0,2
"569",2007-08-26,1,1
"570",2007-08-27,0,4
"571",2007-08-28,0,4
"572",2007-08-29,0,3
"573",2007-08-30,0,3
"574",2007-08-31,0,2
"575",2007-09-01,0,1
"576",2007-09-03,0,1
"577",2007-09-04,0,3
"578",2007-09-06,0,1
"579",2007-09-07,0,3
"580",2007-09-08,0,3
"581",2007-09-10,0,2
"582",2007-09-11,0,6
"583",2007-09-12,0,4
"584",2007-09-13,0,5
"585",2007-09-14,0,6
"586",2007-09-15,0,3
"587",2007-09-16,0,3
"588",2007-09-17,0,2
"589",2007-09-18,0,3
"590",2007-09-19,0,3
"591",2007-09-20,0,3
"592",2007-09-21,0,5
"593",2007-09-22,0,2
"594",2007-09-23,1,2
"595",2007-09-24,0,3
"596",2007-09-25,0,4
"597",2007-09-26,0,7
"598",2007-09-27,0,5
"599",2007-09-28,0,1
"600",2007-09-29,0,2
"601",2007-10-01,0,3
"602",2007-10-02,0,4
"603",2007-10-03,0,4
"604",2007-10-04,0,3
"605",2007-10-05,0,1
"606",2007-10-06,0,1
"607",2007-10-08,0,1
"608",2007-10-09,1,1
"609",2007-10-10,0,1
"610",2007-10-12,0,5
"611",2007-10-13,0,1
"612",2007-10-15,1,1
"613",2007-10-16,0,3
"614",2007-10-17,0,6
"615",2007-10-18,0,4
"616",2007-10-19,0,3
"617",2007-10-20,2,2
"618",2007-10-21,0,1
"619",2007-10-22,0,1
"620",2007-10-23,0,2
"621",2007-10-24,1,5
"622",2007-10-25,0,1
"623",2007-10-26,0,2
"624",2007-10-27,0,6
"625",2007-10-28,0,2
"626",2007-10-29,0,2
"627",2007-10-30,0,4
"628",2007-10-31,0,2
"629",2007-11-01,0,5
"630",2007-11-02,1,8
"631",2007-11-03,0,2
"632",2007-11-04,1,3
"633",2007-11-05,0,2
"634",2007-11-06,0,3
"635",2007-11-07,1,4
"636",2007-11-08,0,6
"637",2007-11-09,0,3
"638",2007-11-10,0,3
"639",2007-11-11,0,1
"640",2007-11-12,0,3
"641",2007-11-13,0,4
"642",2007-11-14,0,5
"643",2007-11-15,0,4
"644",2007-11-16,1,1
"645",2007-11-17,1,1
"646",2007-11-18,0,4
"647",2007-11-19,1,2
"648",2007-11-20,0,4
"649",2007-11-21,0,4
"650",2007-11-22,0,4
"651",2007-11-23,0,1
"652",2007-11-24,0,1
"653",2007-11-25,0,2
"654",2007-11-27,0,2
"655",2007-11-28,0,3
"656",2007-11-29,0,1
"657",2007-11-30,0,6
"658",2007-12-02,0,2
"659",2007-12-03,1,2
"660",2007-12-04,0,3
"661",2007-12-05,0,6
"662",2007-12-06,0,1
"663",2007-12-07,1,4
"664",2007-12-08,0,1
"665",2007-12-09,0,2
"666",2007-12-10,0,2
"667",2007-12-11,0,4
"668",2007-12-12,0,2
"669",2007-12-13,0,8
"670",2007-12-14,0,1
"671",2007-12-15,0,1
"672",2007-12-16,0,2
"673",2007-12-17,0,1
"674",2007-12-18,0,1
"675",2007-12-19,0,3
"676",2007-12-20,0,4
"677",2007-12-21,0,3
"678",2007-12-22,0,2
"679",2007-12-23,0,2
"680",2007-12-24,0,3
"681",2007-12-25,0,1
"682",2007-12-26,0,1
"683",2007-12-27,0,2
"684",2007-12-28,0,2
"685",2007-12-29,0,2
"686",2007-12-30,1,1
"687",2007-12-31,0,1
"688",2008-01-02,0,2
"689",2008-01-03,0,3
"690",2008-01-04,1,0
"691",2008-01-05,0,1
"692",2008-01-06,0,3
"693",2008-01-07,0,3
"694",2008-01-08,0,4
"695",2008-01-09,0,2
"696",2008-01-10,0,2
"697",2008-01-11,0,5
"698",2008-01-12,0,1
"699",2008-01-13,0,2
"700",2008-01-14,0,1
"701",2008-01-16,0,6
"702",2008-01-17,0,3
"703",2008-01-18,0,1
"704",2008-01-19,1,2
"705",2008-01-21,0,4
"706",2008-01-22,0,5
"707",2008-01-23,0,3
"708",2008-01-24,0,4
"709",2008-01-26,0,2
"710",2008-01-27,0,3
"711",2008-01-28,0,2
"712",2008-01-30,0,1
"713",2008-01-31,0,3
"714",2008-02-01,0,2
"715",2008-02-02,0,1
"716",2008-02-03,0,4
"717",2008-02-04,0,2
"718",2008-02-06,0,4
"719",2008-02-07,0,1
"720",2008-02-08,0,2
"721",2008-02-09,0,2
"722",2008-02-10,0,1
"723",2008-02-11,0,2
"724",2008-02-12,0,3
"725",2008-02-13,0,1
"726",2008-02-14,0,3
"727",2008-02-15,0,4
"728",2008-02-16,0,4
"729",2008-02-18,0,1
"730",2008-02-19,0,2
"731",2008-02-20,0,1
"732",2008-02-21,0,2
"733",2008-02-22,0,2
"734",2008-02-23,1,4
"735",2008-02-25,0,3
"736",2008-02-26,0,2
"737",2008-02-27,0,3
"738",2008-02-29,0,3
"739",2008-03-01,0,2
"740",2008-03-02,0,1
"741",2008-03-03,0,4
"742",2008-03-04,0,1
"743",2008-03-05,0,1
"744",2008-03-06,0,5
"745",2008-03-07,0,1
"746",2008-03-08,0,1
"747",2008-03-09,0,1
"748",2008-03-10,0,1
"749",2008-03-11,1,2
"750",2008-03-12,0,1
"751",2008-03-13,0,2
"752",2008-03-14,0,3
"753",2008-03-15,0,2
"754",2008-03-16,0,1
"755",2008-03-17,0,3
"756",2008-03-18,0,4
"757",2008-03-19,0,2
"758",2008-03-20,0,2
"759",2008-03-21,0,1
"760",2008-03-22,0,2
"761",2008-03-23,1,2
"762",2008-03-24,0,1
"763",2008-03-25,1,7
"764",2008-03-26,1,1
"765",2008-03-27,1,1
"766",2008-03-28,0,2
"767",2008-03-29,1,2
"768",2008-03-30,0,1
"769",2008-03-31,0,4
"770",2008-04-01,0,2
"771",2008-04-02,0,1
"772",2008-04-03,2,4
"773",2008-04-04,0,4
"774",2008-04-06,0,1
"775",2008-04-07,0,3
"776",2008-04-08,0,2
"777",2008-04-09,1,2
"778",2008-04-10,0,3
"779",2008-04-11,0,1
"780",2008-04-12,0,2
"781",2008-04-13,0,2
"782",2008-04-15,0,5
"783",2008-04-17,1,3
"784",2008-04-18,0,1
"785",2008-04-19,0,2
"786",2008-04-20,0,1
"787",2008-04-21,0,3
"788",2008-04-22,0,2
"789",2008-04-23,0,2
"790",2008-04-24,0,3
"791",2008-04-25,0,1
"792",2008-04-26,0,1
"793",2008-04-28,0,3
"794",2008-04-29,0,5
"795",2008-04-30,0,2
"796",2008-05-01,0,3
"797",2008-05-02,0,2
"798",2008-05-03,0,2
"799",2008-05-04,0,2
"800",2008-05-05,0,4
"801",2008-05-07,0,1
"802",2008-05-08,0,4
"803",2008-05-09,0,2
"804",2008-05-10,0,2
"805",2008-05-11,0,1
"806",2008-05-12,0,1
"807",2008-05-13,0,5
"808",2008-05-14,0,2
"809",2008-05-15,0,3
"810",2008-05-16,0,5
"811",2008-05-17,0,4
"812",2008-05-18,0,2
"813",2008-05-19,0,1
"814",2008-05-20,0,2
"815",2008-05-21,0,3
"816",2008-05-22,0,1
"817",2008-05-23,0,3
"818",2008-05-24,0,6
"819",2008-05-25,0,2
"820",2008-05-26,0,1
"821",2008-05-27,0,4
"822",2008-05-28,0,4
"823",2008-05-29,0,4
"824",2008-05-30,1,0
"825",2008-05-31,0,1
"826",2008-06-01,0,1
"827",2008-06-02,0,1
"828",2008-06-03,0,1
"829",2008-06-05,0,4
"830",2008-06-06,0,2
"831",2008-06-07,0,2
"832",2008-06-09,0,1
"833",2008-06-10,0,2
"834",2008-06-11,0,3
"835",2008-06-12,1,2
"836",2008-06-13,0,2
"837",2008-06-14,0,3
"838",2008-06-15,1,2
"839",2008-06-16,0,1
"840",2008-06-17,0,1
"841",2008-06-19,0,4
"842",2008-06-20,0,7
"843",2008-06-21,0,1
"844",2008-06-22,0,1
"845",2008-06-23,0,4
"846",2008-06-24,0,1
"847",2008-06-25,0,3
"848",2008-06-26,0,1
"849",2008-06-27,0,2
"850",2008-06-28,0,3
"851",2008-06-29,0,2
"852",2008-06-30,0,6
"853",2008-07-01,0,3
"854",2008-07-02,0,3
"855",2008-07-03,0,4
"856",2008-07-04,0,2
"857",2008-07-05,0,2
"858",2008-07-06,0,1
"859",2008-07-07,0,2
"860",2008-07-08,0,3
"861",2008-07-09,1,1
"862",2008-07-10,0,1
"863",2008-07-12,0,3
"864",2008-07-13,2,2
"865",2008-07-14,0,3
"866",2008-07-15,0,4
"867",2008-07-16,0,3
"868",2008-07-17,0,1
"869",2008-07-18,0,3
"870",2008-07-19,0,1
"871",2008-07-21,0,1
"872",2008-07-22,0,4
"873",2008-07-23,0,4
"874",2008-07-24,0,6
"875",2008-07-25,0,1
"876",2008-07-26,0,2
"877",2008-07-27,0,3
"878",2008-07-28,0,1
"879",2008-07-29,0,3
"880",2008-07-30,0,2
"881",2008-08-01,0,3
"882",2008-08-03,0,2
"883",2008-08-04,0,1
"884",2008-08-05,0,1
"885",2008-08-06,0,4
"886",2008-08-07,0,2
"887",2008-08-08,0,2
"888",2008-08-09,0,1
"889",2008-08-10,1,1
"890",2008-08-11,1,2
"891",2008-08-12,1,1
"892",2008-08-13,0,6
"893",2008-08-14,0,1
"894",2008-08-15,0,2
"895",2008-08-16,0,2
"896",2008-08-17,0,2
"897",2008-08-18,0,2
"898",2008-08-19,0,3
"899",2008-08-20,0,3
"900",2008-08-21,1,1
"901",2008-08-23,0,3
"902",2008-08-24,0,2
"903",2008-08-25,0,3
"904",2008-08-26,0,1
"905",2008-08-27,0,2
"906",2008-08-28,1,2
"907",2008-08-29,0,4
"908",2008-08-30,0,3
"909",2008-09-01,0,4
"910",2008-09-02,0,1
"911",2008-09-03,0,3
"912",2008-09-04,0,1
"913",2008-09-05,2,4
"914",2008-09-06,0,2
"915",2008-09-08,1,1
"916",2008-09-09,0,2
"917",2008-09-10,1,3
"918",2008-09-11,0,2
"919",2008-09-12,0,5
"920",2008-09-13,0,1
"921",2008-09-14,0,3
"922",2008-09-15,0,1
"923",2008-09-16,0,3
"924",2008-09-17,0,6
"925",2008-09-18,1,3
"926",2008-09-19,0,1
"927",2008-09-20,0,1
"928",2008-09-21,0,1
"929",2008-09-22,0,2
"930",2008-09-24,0,4
"931",2008-09-25,0,2
"932",2008-09-26,0,3
"933",2008-09-27,0,1
"934",2008-09-28,0,1
"935",2008-09-29,0,4
"936",2008-09-30,0,5
"937",2008-10-01,0,5
"938",2008-10-02,1,3
"939",2008-10-03,0,2
"940",2008-10-04,0,2
"941",2008-10-05,1,1
"942",2008-10-06,0,1
"943",2008-10-07,0,4
"944",2008-10-08,0,2
"945",2008-10-09,0,2
"946",2008-10-10,0,3
"947",2008-10-11,0,2
"948",2008-10-12,0,1
"949",2008-10-13,0,2
"950",2008-10-14,0,4
"951",2008-10-15,0,4
"952",2008-10-16,0,1
"953",2008-10-17,0,3
"954",2008-10-18,0,2
"955",2008-10-20,0,4
"956",2008-10-21,1,0
"957",2008-10-22,0,2
"958",2008-10-23,0,3
"959",2008-10-24,0,3
"960",2008-10-25,0,2
"961",2008-10-26,1,3
"962",2008-10-27,0,3
"963",2008-10-28,0,1
"964",2008-10-29,0,2
"965",2008-10-30,0,1
"966",2008-10-31,1,1
"967",2008-11-01,0,3
"968",2008-11-02,0,2
"969",2008-11-03,0,3
"970",2008-11-04,0,3
"971",2008-11-05,0,1
"972",2008-11-07,0,3
"973",2008-11-08,0,6
"974",2008-11-09,0,5
"975",2008-11-10,0,5
"976",2008-11-11,0,1
"977",2008-11-12,0,1
"978",2008-11-13,0,2
"979",2008-11-14,0,3
"980",2008-11-15,0,1
"981",2008-11-16,1,3
"982",2008-11-17,0,1
"983",2008-11-18,0,5
"984",2008-11-19,0,2
"985",2008-11-20,0,1
"986",2008-11-21,0,2
"987",2008-11-22,0,3
"988",2008-11-24,0,2
"989",2008-11-25,1,7
"990",2008-11-28,1,0
"991",2008-11-29,0,3
"992",2008-12-01,0,1
"993",2008-12-02,0,1
"994",2008-12-03,1,2
"995",2008-12-04,1,3
"996",2008-12-05,0,3
"997",2008-12-06,0,1
